"SSN","ollaTot","ollaPatl","ollaWedge","ollaMicc","ollaTlam","ollaXola","ollaMete","comalTot","comalPatl","comalTzac","comalMicc","comalTlam","comalXola","comalMete","comalOxto","comalPOxt","censerTot","censerPPat","censerPatl","censerTzac","censerMicc","censerTlam","censerXola","censerMete","censerOxto","censerXome","censerMaza","censerAzte","nubbinTot","nubbinPatl","nubbinApet","nubbinInset","nubbinFlush","nubbinAtoy","nubbinXola","nubbinMete","toTot","toRegular","toCoarse","smoTot","smoTlam","smoXola","smoMete","shrdStamped","shrdPlanoR","shrdStucco","shrdIncised","foreignTot","mayaLow","mayaHigh","huastec","tajin","gulfCoast","monteAlban","oaxaca","foreignOther","adornos","minatures","copas","matteWare","granTot","granPMic","granMicc","granTlam","granXola","granMete","burner3P","coverHandled"
2021,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,15,13,2,16,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,2,4,0,0,1,1
2022,8,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,15,0,1,4,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,25,24,1,25,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,2,1,0,1,2
2024,7,0,1,3,2,1,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,3,0,0,2,1,0,0,0,29,28,1,16,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,3,1,1,0,2,6
2025,5,0,1,1,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,1,7,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-1,-1,1,0,1,0,0,0,0,9
2026,32,0,3,4,12,12,1,2,0,0,0,0,2,0,0,0,4,0,0,0,1,2,1,0,0,0,0,0,3,0,0,3,0,0,0,0,56,50,6,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,3,1,0,1,5
2027,54,0,6,4,24,22,1,3,0,0,1,1,1,0,0,0,11,0,0,0,0,5,5,1,0,0,0,0,6,0,0,0,4,0,0,2,80,71,9,63,0,63,0,0,0,0,4,1,0,0,0,0,1,0,0,0,2,0,0,0,8,1,1,6,0,0,5,6
2028,82,0,7,13,32,27,3,3,0,0,2,0,1,0,0,0,10,0,0,0,4,5,1,0,0,0,0,0,8,0,0,2,5,0,0,1,106,95,11,73,0,73,0,1,0,0,10,1,0,0,0,0,0,0,0,1,1,1,0,4,12,0,1,9,2,0,9,13
2029,68,0,1,6,23,36,2,10,0,0,0,0,10,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,2,2,0,0,0,199,177,22,112,0,112,0,0,1,0,13,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,6,1,0,3,16
2030,318,0,2,17,183,109,7,35,0,0,1,4,30,0,0,0,30,0,0,0,3,18,14,5,0,0,0,0,15,0,0,6,8,0,0,1,347,298,49,458,0,458,0,0,4,1,24,1,0,0,0,0,0,0,0,1,4,3,11,3,33,2,9,21,1,0,22,63
2031,-1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1
2032,-1,0,2,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1
2033,102,0,3,14,46,37,1,2,0,0,1,0,0,1,0,0,10,0,0,0,1,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,50,46,4,3,0,3,0,0,0,0,0,3,0,0,0,0,2,0,0,1,1,0,0,0,11,0,7,4,0,0,13,3
2034,25,0,2,6,7,8,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,1,3,0,0,0,0,0,3,0,0,1,1,0,0,1,71,67,4,29,1,28,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,5,0,2,2,1,0,1,9
2035,74,1,6,25,17,15,3,2,0,0,1,1,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,6,0,0,3,3,0,0,0,56,46,10,81,4,75,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,2,1,0,7,0
2036,84,0,7,26,15,26,8,4,0,0,0,2,2,0,0,0,9,0,0,0,6,2,1,0,0,0,0,0,8,0,0,2,5,0,0,1,99,86,13,86,4,80,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,11,0,3,8,0,0,2,3
2037,55,0,12,7,9,26,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,3,0,0,0,50,44,6,44,2,42,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,6,1,3,1,1,0,3,2
2038,113,0,22,20,26,42,3,3,0,0,0,1,2,0,0,0,10,0,0,0,3,2,2,3,0,0,0,0,18,0,0,7,10,0,0,1,136,122,14,127,1,125,1,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,1,0,0,2,7,15
2039,56,0,7,14,11,17,7,5,0,0,0,1,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,8,0,0,2,6,0,0,0,55,48,7,51,1,50,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,3,1,2,0,1,2
2040,23,0,7,5,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,29,24,5,32,0,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,2,0,0,1,1
2041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2044,28,0,-1,7,9,7,0,3,0,0,0,1,2,0,0,0,6,0,0,0,2,3,1,0,0,0,0,0,5,0,0,3,2,0,0,0,133,118,15,99,2,97,0,0,0,0,8,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,7,6
2045,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,4,0,0,2,1,0,0,1,28,26,2,21,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,3
2046,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2047,7,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,62,53,9,36,1,34,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,3,1
2048,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29,29,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1
2049,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,17,16,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
2050,5,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,1,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,3,2,0,0,0,0
2051,7,0,1,1,1,4,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,2,7,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
2052,5,0,2,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,13,0,2,1,3,6,1,3,0,0,1,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,24,24,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,2
2054,7,0,1,0,0,6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,30,1,27,0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,1,2
2055,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,17,15,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2056,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,11,10,1,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2057,12,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,30,30,0,6,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,3
2058,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2060,6,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
2061,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,10,10,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,8,7,1,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0
2063,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,13,13,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2064,27,0,5,2,8,12,0,5,0,0,1,2,2,0,0,0,12,0,0,0,0,7,5,0,0,0,0,0,6,0,0,3,3,0,0,0,86,85,1,71,3,68,0,0,0,0,5,2,0,0,0,0,0,0,0,2,3,0,0,0,8,0,2,3,3,0,7,17
2065,16,0,6,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,5,0,0,1,4,0,0,0,62,58,4,26,1,25,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,10,0,1,6,3,0,1,3
2066,44,0,5,8,13,12,1,10,0,0,0,3,6,1,0,0,12,0,0,0,0,4,4,4,0,0,0,0,4,0,0,1,3,0,0,0,115,104,11,48,0,46,2,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,1,0,7,0,1,5,1,0,7,15
2067,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,5,1,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3
2068,9,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19,19,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,2,4
2069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2070,4,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2071,6,0,4,0,0,2,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,7,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2072,8,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3
2073,14,0,3,3,8,0,0,5,0,0,1,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,45,39,6,25,5,20,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,3,0,5,4
2074,19,0,4,4,8,2,1,3,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,28,25,3,14,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,5,7
2075,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,15,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2076,9,0,1,4,3,1,0,7,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,10,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,4
2077,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,4
2078,20,0,0,5,12,3,0,3,0,0,0,0,3,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,38,36,2,38,0,35,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,0,4,13
2079,14,0,1,3,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,20,16,4,11,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,3
2080,4,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3
2081,10,0,3,3,2,2,0,1,0,0,0,0,1,0,0,0,5,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,42,39,3,12,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,6
2082,5,0,2,6,3,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,5,1,0,0,0,0,1,0,0,0,1,0,0,0,25,24,2,16,3,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,2,0,0,2,7
2083,7,0,0,3,3,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,-1,-1,-1,-1,4,0,0,1,3,0,0,0,11,11,0,4,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4
2084,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,0
2085,7,0,5,1,1,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17,13,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,2,-1,0,3
2086,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
2087,38,0,12,7,10,4,2,30,0,0,8,9,10,3,0,0,6,0,0,0,0,3,3,0,0,0,0,0,11,0,0,6,5,0,0,0,109,97,12,45,5,40,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,19,0,4,12,3,0,6,12
2088,28,0,11,4,6,6,1,7,0,0,1,1,4,1,0,0,4,0,0,0,1,1,2,0,0,0,0,0,3,0,0,2,1,0,0,0,99,92,7,43,1,42,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,6,0,0,6,22
2089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,23,22,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2091,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,12,11,1,7,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,5,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
2093,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,7,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2094,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2096,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,15,1,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2098,12,0,8,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,3,0,1,0,20,19,1,14,0,14,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,4
2099,9,0,7,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,9,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2100,13,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,4,0,0,1,3,0,0,0,23,23,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,1,0,0,1
2101,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,1,0,0,0
2102,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,7,7,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,12,0,2,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,40,7,27,2,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
2105,8,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1
2106,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,23,22,1,25,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2107,6,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,35,27,8,57,0,56,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,1,0,2,4
2108,7,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,12,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2110,9,1,1,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,4,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
2111,5,0,0,2,2,1,0,2,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
2112,10,0,10,30,40,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,191,50,4,100,-1,-1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,2,3
2113,63,0,10,21,10,20,2,6,0,0,2,0,4,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,10,0,0,6,4,0,0,0,70,65,5,38,0,38,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,3,3,0,0,1,4
2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0
