"SSN","milpa","barley","beans","alfalfaCut","alfalfaUncut","nopales","magueys","fallow","uncultivate","cropWater","plowing","pitCultivate","pitLoot","pitMisc","archaeoExcRest","quarrying","stoneClearing","landLeveling","terracing","ditching","roadOrRail","recentWall","stoneRows","recentBuild","dam","jaguey","erosion","silting","siteAlteration"
2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
2911,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2912,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
2913,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,0,0,0,0,0,0,0,0,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2915,0,0,0,0,0,0,0,0,4,-1,0,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2916,0,0,0,0,0,0,0,0,4,-1,0,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2917,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2918,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2919,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2920,0,0,0,0,0,0,0,0,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2921,0,0,0,0,0,0,0,0,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2922,0,0,0,0,0,0,0,0,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2923,0,0,0,0,0,0,0,0,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2924,0,0,0,0,0,0,0,0,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2925,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2926,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2927,0,0,0,0,0,0,0,0,4,-1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2928,0,0,0,0,0,0,0,0,4,-1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2929,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2930,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2931,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2933,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2934,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2935,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2936,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2937,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2938,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2939,0,0,0,0,0,0,0,0,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2940,0,0,0,0,0,0,0,0,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2941,0,0,0,0,0,0,0,0,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2942,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2943,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2945,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2946,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2947,0,0,0,0,0,0,0,0,4,-1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0
2948,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2949,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2950,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2951,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2952,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2953,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2954,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2955,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2956,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2957,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
2958,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2959,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2960,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
2961,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,0,3
2962,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2
2963,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
2964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,3,-1,-1,-1,-1,-1
2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
2966,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
2967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
2968,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2970,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2971,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2974,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2975,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,2
2976,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1
2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2978,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3
2979,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3
2980,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2981,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2982,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2983,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,3
2984,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2986,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,3,2
2987,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,2
2988,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3
2989,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2990,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2
2991,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2
2993,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
2994,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
2995,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2996,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2
2997,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,3,2
2998,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2
2999,0,0,0,0,0,3,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2
3000,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2
3001,0,0,0,0,0,3,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,0,0,0,0,0,3,0,0,0,1,0,3,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2
3003,0,0,0,0,0,3,0,0,0,1,0,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
3004,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
3005,0,0,0,0,0,3,0,0,0,1,0,3,0,3,0,0,3,3,0,0,1,0,0,0,0,0,0,0,3
3006,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,3
3007,0,0,0,0,0,3,0,0,0,1,0,3,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3
3008,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2
3009,0,0,0,0,0,3,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3010,0,0,0,0,0,3,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3011,0,0,0,0,0,3,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3013,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
3014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,0,0,4
3015,0,0,0,0,0,3,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,2
3016,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3018,0,0,0,0,0,3,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
3019,0,0,0,0,0,3,0,0,0,1,0,3,0,3,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2
3020,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
3021,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2
3022,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,3
3023,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2
3024,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2
3025,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3026,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
3027,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,3,2
3028,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2
3029,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2
3030,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3
3031,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,4
3032,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3033,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
3034,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3035,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
3036,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3037,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3038,0,0,0,0,3,3,0,0,0,1,0,3,0,0,0,0,0,3,0,0,2,2,0,2,0,0,0,0,4
3039,0,0,0,0,0,3,0,0,0,1,0,3,0,3,0,0,0,3,0,0,2,0,0,1,0,0,0,0,3
3040,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4,2,3,1,0,0,0,0,3
3041,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,3
3042,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3044,0,0,0,0,0,3,0,0,0,1,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3045,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,3
3046,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3047,3,0,0,0,0,3,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3048,0,0,0,0,0,3,0,0,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
3049,0,0,0,0,0,3,3,0,3,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2
3050,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2
3051,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2
3052,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2
3053,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
3054,0,0,0,0,0,3,0,0,0,1,3,0,0,1,0,0,4,0,0,0,0,1,0,1,0,0,1,0,3
3055,0,0,0,0,0,3,0,0,0,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
3056,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3057,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,3
3058,0,0,0,0,0,3,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
3059,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
3060,0,0,0,0,0,3,0,0,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3061,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3062,-1,-1,-1,-1,-1,3,-1,-1,-1,1,-1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
3063,0,0,0,0,0,3,3,0,3,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
3064,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,0,0,0,0,0,3,3,3,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3066,0,0,0,0,0,3,3,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3067,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2
3068,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3070,0,0,0,0,0,3,3,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3071,0,0,0,0,0,3,3,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
3072,0,0,0,0,0,3,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3073,0,0,0,0,0,3,3,0,0,1,3,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3074,0,0,0,0,0,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3075,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3076,0,0,0,0,0,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3077,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,0,0,0,0,0,3,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3079,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
3080,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,2
3081,0,0,0,0,0,3,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3082,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3083,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3084,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3085,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3086,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2
3088,0,0,0,0,0,3,0,0,0,-1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3089,0,0,0,0,0,3,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
3090,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3091,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
3092,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,0,0,0,0,0,3,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3094,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3095,0,0,0,0,0,3,0,0,0,-1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3096,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3098,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3101,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
3102,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3103,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
3104,0,0,0,0,0,3,0,0,0,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
3105,0,0,0,0,0,3,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3106,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3107,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3108,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3109,0,0,0,0,0,3,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3110,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3111,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3112,0,0,0,0,0,3,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3113,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2
3114,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
3115,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,3
3116,0,0,0,0,0,3,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2
3118,0,0,0,0,0,3,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3119,0,0,0,0,0,3,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3120,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
3121,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3
3122,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
3123,0,0,0,0,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3124,0,0,0,0,0,3,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
