"SSN","midden","burials","height","slope","areaSite","areaStruct","lastBuildPhase","ceramicAbundance","intrusiveSherd"
3850,0,0,-1,1,338,1768,0,2,1
3851,0,0,-1,1,442,0,0,5,1
3852,0,0,-1,1,483,0,4,5,1
3853,0,0,-1,1,358,0,0,3,1
3854,0,0,50,0,159,1680,5,3,1
3855,0,0,10,0,500,2166,6,6,1
3856,0,0,0,1,400,3468,4,5,0
3857,0,0,10,0,300,3840,6,5,1
3858,0,0,0,0,201,-1,6,4,1
3859,0,0,20,0,304,736,3,4,1
3860,0,0,20,0,864,4840,3,4,1
3861,0,0,10,0,900,2400,5,5,1
3862,0,0,0,0,152,0,0,1,1
3863,0,0,10,0,544,750,5,4,1
3864,0,0,20,0,700,2601,6,7,1
3865,0,0,9,0,336,924,2,5,1
3866,0,0,9,0,246,-1,5,5,1
3867,0,0,0,0,496,-1,0,3,1
3868,0,0,10,0,250,1500,5,5,1
3869,0,0,8,0,260,-1,5,5,1
3870,0,0,9,0,500,2160,2,5,1
3871,0,0,0,0,680,2796,4,4,1
3872,0,0,0,0,15,-1,0,-1,1
3873,0,0,0,0,141,1144,3,3,1
3874,0,0,-1,1,1215,2411,4,3,1
3875,0,0,15,0,1216,2401,4,-1,1
3876,0,0,10,0,800,1860,4,3,1
3877,0,0,0,0,92,380,0,3,1
3878,-1,0,-1,0,674,-1,0,1,1
3879,0,0,-1,0,321,0,4,5,1
3880,0,0,-1,0,636,5005,4,5,1
3881,0,0,0,0,942,4620,4,7,1
3882,0,0,-1,-1,1139,3782,0,7,1
3883,0,0,-1,0,528,6240,5,7,1
3884,0,0,-1,0,849,2160,4,7,1
3885,0,0,0,0,502,0,4,4,1
3886,0,0,-1,0,533,-1,3,4,1
3887,0,0,-1,0,354,0,0,5,1
3888,0,0,-1,0,969,0,0,3,1
3889,0,0,-1,0,392,0,0,5,1
3890,0,0,-1,0,316,3410,4,3,1
3891,0,0,-1,0,996,0,0,1,1
3892,0,0,0,0,56,0,0,5,3
3893,0,0,0,0,956,0,0,1,1
3894,0,0,0,0,636,0,4,5,1
3895,0,0,0,0,536,0,4,5,1
3896,0,0,0,0,258,0,0,3,1
3897,0,0,-1,0,722,0,6,7,1
3898,0,0,0,0,1082,0,0,1,1
3899,0,0,0,0,600,0,4,3,1
3900,0,0,0,0,200,0,0,2,1
3901,0,0,0,0,164,0,0,3,1
3902,0,0,0,0,926,0,4,5,1
3903,0,0,-1,0,146,0,0,3,1
3904,0,0,0,2,814,0,0,3,1
3905,0,0,3,2,1656,0,0,2,1
3906,0,0,2,2,828,0,4,3,1
3907,0,0,3,2,503,0,0,2,1
3908,0,0,3,2,982,0,0,3,1
3909,0,0,0,2,3965,-1,0,1,1
3910,0,0,0,2,782,-1,0,1,1
3911,0,0,0,2,1595,-1,0,1,1
3912,0,0,0,0,2400,-1,0,1,2
3913,0,0,0,2,1533,0,0,1,2
3914,0,0,1,1,1260,0,0,1,1
3915,0,0,-1,1,680,-1,0,-1,1
3916,0,0,0,1,255,-1,0,-1,1
3917,0,0,0,1,2100,-1,0,1,1
3918,0,0,0,1,845,-1,0,3,1
3919,0,0,0,2,714,2535,4,7,1
3920,0,0,15,2,940,5940,4,3,1
3921,0,0,10,2,483,2250,4,4,1
3922,0,0,0,2,638,1610,4,6,1
3923,0,0,5,2,883,1708,4,6,1
3924,0,0,0,2,704,1292,5,6,1
3925,0,0,6,2,810,3316,4,5,1
3926,0,0,0,2,554,3021,4,6,1
3927,0,0,0,2,426,1457,5,5,1
3928,0,0,3,2,1058,3100,4,6,1
3929,0,0,3,2,795,2120,4,5,1
3930,0,0,3,2,749,2380,5,4,1
3931,0,0,0,2,519,0,0,2,1
3932,0,0,8,2,423,1560,4,6,1
3933,0,0,0,2,450,0,0,2,1
3934,0,0,6,2,991,2442,5,4,1
3935,0,0,6,2,441,1800,4,6,1
3936,0,0,0,2,940,2025,4,5,1
3937,0,0,0,2,863,0,4,3,1
3938,0,0,0,2,667,0,4,5,1
3939,0,0,0,1,398,-1,0,0,2
3940,0,0,0,2,347,0,0,1,2
3941,0,0,0,2,1417,0,0,1,1
3942,0,0,0,2,778,-1,0,1,1
3943,0,0,0,2,319,-1,0,1,2
3944,0,0,0,2,826,-1,0,1,2
3945,0,0,0,1,350,0,0,3,1
3946,0,0,0,1,810,0,5,3,1
3947,0,0,0,1,493,-1,0,1,2
3948,0,0,0,1,323,-1,0,1,2
3949,0,0,13,1,591,2000,4,5,1
3950,0,0,0,1,666,1323,0,3,1
3951,0,0,5,1,991,0,1,3,1
3952,0,0,0,1,435,-1,0,1,1
3953,0,0,0,1,485,0,4,3,1
3954,0,0,0,1,120,0,0,3,1
3955,0,0,15,1,616,4110,4,4,1
3956,0,0,6,1,365,1178,4,5,1
3957,0,0,25,1,736,6768,0,2,1
3958,0,0,0,1,580,1598,5,5,1
3959,0,0,10,1,680,2500,5,6,1
3960,0,0,0,1,300,-1,0,3,1
3961,0,0,15,1,538,1824,5,4,1
3962,0,0,0,1,308,1350,0,3,1
3963,0,0,2,1,476,1763,0,3,1
3964,0,0,-1,1,608,1326,0,3,1
3965,0,0,0,1,900,2573,0,3,1
3966,0,0,0,1,600,-1,0,2,1
3967,0,0,5,1,360,1426,0,3,1
3968,0,0,5,1,853,0,0,1,1
3969,0,0,0,1,432,1107,0,2,1
3970,0,0,0,1,635,0,0,2,1
3971,0,0,6,3,1020,4088,4,4,1
3972,0,0,0,1,636,0,0,5,1
3973,0,0,0,1,1278,0,0,3,1
3974,0,0,0,1,972,0,0,1,1
3975,0,0,0,1,352,-1,0,1,2
3976,0,0,0,1,403,-1,0,1,2
3977,0,0,0,1,595,0,0,1,2
3978,0,0,0,1,382,-1,0,1,1
3979,0,0,0,1,518,-1,0,1,1
3980,0,0,0,1,891,-1,0,1,2
3981,0,0,0,1,190,-1,0,1,2
3982,0,0,10,1,577,1936,0,2,1
3983,0,0,10,1,651,2400,0,2,1
3984,0,0,9,1,496,1936,0,3,1
3985,0,0,0,1,935,960,0,3,1
3986,0,0,0,1,238,-1,0,3,2
3987,0,0,0,1,1225,-1,0,1,2
3988,0,0,6,1,1537,0,0,1,2
3989,0,0,5,1,1040,3536,0,3,1
3990,0,0,0,1,1139,-1,0,1,2
3991,0,0,0,1,392,-1,0,0,1
3992,0,0,0,1,351,-1,0,1,1
3993,0,0,5,1,918,6080,4,5,1
3994,0,0,0,1,154,0,0,3,1
3995,0,0,0,1,220,0,0,3,1
3996,0,0,0,1,360,-1,0,3,1
3997,0,0,0,1,269,-1,0,3,1
3998,0,0,0,1,350,-1,0,3,1
3999,0,0,0,1,1000,-1,0,2,1
4000,0,0,0,1,239,0,0,3,1
4001,0,0,0,1,626,-1,0,7,1
4002,0,0,0,1,410,0,0,4,1
4003,0,0,0,1,1416,-1,0,5,1
4004,0,0,0,1,220,0,0,4,1
4005,0,0,0,1,910,0,0,4,1
4006,0,0,0,1,266,0,0,3,1
4007,0,0,0,0,168,-1,0,5,0
4008,0,0,0,1,384,-1,0,7,1
4009,0,0,0,1,192,-1,0,3,1
4010,0,0,0,1,490,-1,0,0,1
4011,0,0,0,1,846,-1,0,5,1
4012,0,0,10,1,189,-1,0,1,1
4013,0,0,0,1,418,-1,0,4,1
4014,0,0,0,0,83,-1,0,-1,1
4015,0,0,0,1,460,-1,0,2,1
4016,0,0,0,1,81,-1,0,3,1
4017,0,0,20,1,240,-1,0,4,1
4018,0,0,0,1,722,-1,0,1,1
4019,0,0,0,1,921,0,0,3,1
4020,0,0,0,1,468,0,5,4,-1
4021,0,0,17,1,404,2088,0,5,1
4022,0,0,5,1,134,529,0,5,1
4023,0,0,0,1,680,-1,0,3,1
4024,0,0,0,1,2418,0,0,7,1
4025,0,0,0,1,408,0,0,4,1
4026,0,0,0,1,143,-1,0,0,1
4027,0,0,0,1,846,-1,0,1,1
4028,0,0,10,1,198,-1,0,3,1
4029,0,0,0,1,542,0,0,2,1
4030,0,0,3,1,384,0,0,4,1
4031,0,0,10,1,805,0,4,6,1
4032,0,0,0,1,200,0,0,4,1
4033,0,0,7,1,679,3906,4,7,1
4034,0,0,13,1,630,3570,5,7,1
4035,0,0,0,1,370,0,4,5,1
4036,0,0,0,1,250,0,0,2,1
4037,0,0,0,1,1336,-1,0,1,1
4038,0,0,0,1,1345,0,0,2,1
4039,0,0,0,1,152,-1,0,3,0
4040,0,0,0,1,918,0,0,2,1
4041,0,0,10,1,215,0,0,2,1
4042,0,0,-1,1,2744,2470,0,1,1
4043,0,0,-1,1,1528,2730,5,7,1
4044,0,0,0,1,1840,0,0,1,1
4045,0,0,14,1,505,1764,5,8,1
4046,0,0,14,1,697,4368,6,8,1
4047,0,0,4,1,161,600,0,7,1
4048,0,0,-1,1,2106,0,4,5,1
4049,0,0,0,1,192,0,4,6,1
4050,0,0,0,1,230,729,4,6,1
4051,0,0,0,1,2147,-1,0,7,0
4052,0,0,0,1,189,-1,0,-1,0
4053,0,0,-1,1,161,0,0,1,1
4054,0,0,18,1,713,4950,5,7,0
4055,0,0,-1,1,92,1134,0,4,0
4056,0,0,-1,1,270,1363,0,5,0
4057,0,0,-1,1,432,1584,5,5,0
4058,0,0,-1,1,195,-1,0,3,0
4059,0,0,-1,1,369,3337,0,5,0
4060,0,0,0,1,456,3432,5,7,1
4061,0,0,0,1,120,-1,5,6,1
4062,0,0,-1,1,262,512,0,4,1
4063,0,0,12,1,663,5910,4,5,1
4064,0,0,0,1,281,2660,4,7,1
4065,0,0,0,1,234,-1,0,3,1
4066,0,8,30,1,837,7292,5,5,1
4067,0,0,6,1,308,2480,0,3,1
4068,0,0,12,1,482,4032,3,3,1
4069,0,0,16,1,720,5542,5,7,1
4070,0,0,10,1,512,3600,0,4,1
4071,0,0,4,1,552,3800,5,5,1
4072,0,0,0,1,285,1872,0,3,1
4073,0,0,12,1,342,2600,0,4,1
4074,0,0,8,1,278,2600,0,3,1
4075,0,0,4,1,486,3920,0,3,1
4076,0,0,0,1,490,3192,0,3,1
4077,0,0,15,1,745,6312,5,4,1
4078,0,0,2,1,660,3654,0,3,1
4079,0,0,0,1,165,884,0,3,1
4080,0,0,0,3,389,2184,0,3,1
4081,0,0,0,1,520,2352,6,3,1
4082,0,0,4,1,442,2500,0,3,1
4083,0,0,0,1,428,-1,0,0,-1
4084,0,0,0,1,780,-1,0,1,1
4085,0,0,0,1,379,-1,0,3,1
4086,0,0,0,1,1027,-1,0,1,-1
4087,0,0,-1,1,866,2304,0,2,1
4088,-1,-1,0,-1,756,-1,0,-1,-1
4089,0,0,4,1,610,272,0,2,1
4090,0,0,-1,1,992,1296,0,3,1
4091,0,0,-1,1,101,0,0,1,1
4092,0,0,0,1,855,3364,6,3,0
4093,0,0,0,1,1234,7380,0,3,0
4094,0,0,-1,1,52,256,0,3,1
4095,0,0,0,1,1090,-1,0,1,1
4096,0,0,4,1,810,0,0,5,1
4097,0,0,0,1,5,625,0,1,1
4098,0,0,0,1,12,0,0,1,1
4099,0,0,0,1,568,2736,0,3,1
4100,0,0,0,1,384,1482,0,3,1
4101,0,0,8,1,721,1920,5,4,1
4102,0,0,13,1,1647,3417,5,3,1
4103,0,0,0,1,638,-1,0,1,1
4104,0,0,5,1,360,0,0,3,1
4105,0,0,17,1,196,1482,5,9,1
4106,0,0,20,1,264,2352,0,7,1
4107,0,0,5,1,358,0,0,3,1
4108,0,0,0,1,1067,0,0,4,1
4109,0,0,0,1,3437,0,5,4,1
4110,0,0,3,1,137,0,0,2,1
4111,0,0,0,1,116,0,0,1,1
4112,0,0,0,1,156,256,0,7,1
4113,0,0,0,1,266,0,4,3,1
4114,0,4,0,1,100,2108,4,7,1
4115,0,4,0,1,80,3516,5,7,1
4116,0,0,4,1,264,2022,6,6,1
4117,0,0,4,1,347,2420,6,6,1
4118,0,0,1,1,240,3780,5,9,1
4119,0,0,10,1,264,2304,4,5,1
4120,0,0,30,1,276,2660,0,1,1
4121,0,0,0,1,197,1298,5,6,1
4122,0,0,0,1,296,1566,4,5,1
4123,0,0,-1,1,56,3510,0,1,1
4124,0,0,0,1,2073,9352,5,6,1
4125,0,0,-1,1,3680,9999,5,9,1
4126,0,0,-1,1,150,3512,0,1,1
4127,0,0,0,1,70,1652,0,5,1
4128,0,0,19,1,766,5500,5,6,1
4129,0,0,-1,1,83,2450,0,5,1
4130,0,0,-1,1,1870,5082,0,7,1
4131,0,0,0,1,110,2640,0,-1,1
4132,0,0,0,1,294,1829,5,5,1
4133,0,0,-1,1,1463,3420,5,5,1
4134,0,0,-1,1,13,2280,0,1,1
4135,0,0,-1,0,210,4680,5,7,1
4136,0,0,-1,1,2090,6886,5,5,1
4137,0,0,-1,1,210,4758,0,1,1
4138,0,0,-1,1,1670,1296,5,4,1
4139,0,0,0,1,2363,1020,0,1,1
4140,0,0,20,1,1440,1722,5,9,1
4141,0,0,-1,1,213,0,0,1,1
4142,0,0,-1,1,118,2150,5,5,1
4143,0,0,-1,1,143,0,0,3,1
4144,0,0,-1,1,980,2116,0,5,1
4145,0,0,-1,1,77,0,0,1,1
4146,0,0,0,1,1756,0,0,1,1
4147,0,0,-1,1,165,1836,4,4,1
4148,0,0,0,1,41,-1,0,1,1
4149,0,0,0,1,46,-1,0,-1,-1
4150,0,0,29,1,1200,2912,5,9,1
4151,0,0,22,1,740,3363,5,9,1
4152,0,0,14,1,720,3135,5,9,1
4153,0,0,0,1,413,-1,4,4,2
4154,0,0,0,1,859,0,4,2,2
4155,0,0,0,1,765,336,4,5,1
4156,0,0,10,1,360,1600,4,7,1
4157,0,0,8,1,532,2440,4,4,1
4158,0,0,4,1,235,572,0,3,1
4159,0,0,17,1,825,2950,5,7,1
4160,0,0,9,1,432,2150,4,5,1
4161,0,0,9,1,360,1050,4,4,1
4162,0,0,17,1,449,1748,4,7,1
4163,0,0,7,1,336,1216,4,6,1
4164,0,0,0,1,108,500,5,4,1
4165,0,0,10,1,44,168,0,3,1
4166,0,0,12,1,60,216,4,5,1
4167,0,0,0,1,42,420,0,4,1
4168,0,0,4,1,414,2580,5,7,1
4169,0,0,10,1,407,2912,4,5,1
4170,0,0,3,1,194,182,4,7,1
4171,0,0,1,1,362,308,4,5,1
4172,0,0,6,1,636,2000,5,6,1
4173,0,0,0,1,136,-1,4,6,1
4174,0,0,1,1,68,80,4,7,1
4175,0,0,9,1,258,1224,4,3,1
4176,0,0,0,1,172,100,0,4,1
4177,0,0,2,1,116,280,0,4,1
4178,0,0,3,1,336,576,5,7,1
4179,0,0,2,1,166,304,4,5,1
4180,0,0,5,1,268,650,4,3,1
4181,0,0,9,1,250,1050,4,6,1
4182,0,0,0,1,746,-1,0,1,1
4183,0,0,0,1,166,-1,0,1,1
4184,0,0,0,1,670,-1,0,1,1
4185,0,0,5,1,277,900,0,3,1
4186,0,0,1,1,147,160,0,3,1
4187,0,0,7,1,305,990,4,4,1
4188,0,0,8,1,280,960,5,5,1
4189,0,0,11,1,270,440,0,5,1
4190,0,0,0,1,750,650,0,3,1
4191,0,0,0,1,449,450,0,3,1
4192,0,0,8,1,182,624,0,2,1
4193,0,0,0,1,1508,0,4,4,1
4194,0,0,5,1,125,380,0,5,1
4195,0,0,9,1,384,728,0,3,1
4196,0,0,6,1,462,1849,0,3,1
4197,0,0,0,1,464,-1,0,4,2
4198,0,0,6,1,390,1368,0,4,1
4199,0,0,8,1,422,1296,4,4,1
4200,0,0,0,1,347,-1,0,6,1
4201,0,0,0,1,483,1680,5,5,1
4202,0,0,14,1,592,2912,5,5,1
4203,0,0,0,1,660,-1,4,5,1
4204,0,0,0,1,173,196,4,3,1
4205,0,0,0,1,342,0,4,3,1
4206,0,0,7,1,913,3080,4,5,1
4207,0,0,0,1,864,0,0,1,1
4208,0,0,0,1,240,288,0,1,1
4209,0,0,0,1,490,-1,0,1,1
4210,0,0,0,1,230,-1,0,1,1
4211,0,0,0,1,672,0,5,1,1
4212,0,0,0,1,2410,0,4,1,1
4213,0,0,0,1,1158,-1,0,1,1
4214,0,0,0,1,496,0,0,1,1
4215,0,0,0,1,1585,0,0,1,1
4216,0,0,0,1,185,-1,0,3,1
4217,0,0,0,1,67,0,0,6,1
4218,0,0,0,1,62,0,0,5,1
4219,0,0,0,1,276,-1,0,2,1
4220,0,0,0,1,422,0,4,7,1
4221,0,0,0,1,261,0,0,1,1
4222,0,0,0,3,189,-1,0,4,1
4223,0,0,0,1,1289,-1,0,0,2
4224,0,0,0,1,141,-1,0,1,1
4225,0,0,0,0,696,4085,5,5,1
4226,0,0,0,0,453,2816,0,1,1
4227,0,0,0,0,56,1400,0,1,1
4228,0,0,-1,0,68,1702,0,1,1
4229,0,0,0,1,14,600,0,-1,-1
4230,0,0,0,-1,42,576,0,-1,-1
4231,0,0,9,0,134,1998,0,2,1
4232,0,0,-1,0,256,3608,0,1,1
4233,0,0,-1,0,2036,9999,5,9,9
4234,0,0,-1,0,92,1672,0,1,1
4235,0,0,0,1,17,748,0,-1,-1
4236,0,0,-1,0,64,4576,0,1,1
4237,0,0,0,1,26,612,0,-1,-1
4238,0,0,-1,0,772,1180,0,4,1
4239,0,0,0,0,1656,-1,0,1,1
4240,0,0,-1,0,92,1624,0,1,0
4241,0,0,-1,0,216,-1,0,1,1
4242,0,0,11,1,1345,8730,5,5,1
4243,0,0,0,1,1333,6512,5,4,1
4244,0,0,0,1,882,1804,5,4,1
4245,0,0,0,1,592,1024,4,1,1
4246,0,0,0,1,431,880,4,3,1
4247,0,0,0,1,637,992,0,2,1
4248,0,0,0,1,735,2400,5,4,1
4249,0,0,0,1,901,342,6,5,1
4250,0,0,22,1,238,2976,0,3,1
4251,0,0,20,1,2257,3888,5,7,1
4252,0,0,-1,1,292,2198,0,1,1
4253,0,0,0,1,1186,1728,5,0,1
4254,0,0,-1,1,2456,2224,5,2,1
4255,0,0,0,0,911,2806,0,-1,-1
4256,0,0,2,1,706,0,0,4,1
4257,0,0,0,1,211,-1,0,-1,-1
4258,0,0,0,1,219,-1,0,1,1
4259,0,0,-1,1,105,288,4,5,1
4260,0,0,-1,1,180,552,4,4,1
4261,0,0,17,1,200,324,4,4,1
4262,0,0,-1,1,77,100,4,3,1
4263,0,0,-1,1,100,120,4,4,1
4264,0,0,0,1,480,960,4,6,1
4265,0,0,6,1,105,110,4,7,1
4266,0,0,0,1,102,1216,0,-1,-1
4267,0,0,27,1,476,5200,4,6,1
4268,0,0,6,1,204,2278,4,1,1
4269,0,0,7,1,224,1305,4,4,1
4270,0,0,8,1,448,2288,4,6,1
4271,0,0,0,1,240,-1,4,5,1
4272,0,0,-1,1,102,-1,4,4,1
4273,0,0,-1,1,205,-1,4,6,1
4274,0,0,2,1,279,944,4,6,1
4275,0,0,-1,1,124,-1,0,4,1
4276,0,0,-1,1,223,528,4,5,1
4277,0,0,0,1,320,144,5,5,1
4278,0,0,11,1,500,3661,5,5,1
4279,0,0,-1,1,136,504,5,4,1
4280,0,0,0,1,25,280,0,1,0
4281,0,0,-1,1,65,684,0,3,1
4282,0,0,0,1,54,828,5,3,1
4283,0,0,0,1,74,696,0,3,1
4284,0,2,17,1,28,270,5,3,1
4285,0,6,-1,-1,48,-1,0,1,1
4286,0,8,0,1,84,780,5,3,1
4287,0,0,9,1,474,2467,4,6,1
4288,0,0,-1,1,122,1296,5,5,1
4289,0,0,-1,1,208,0,0,1,1
4290,0,0,-1,1,40,-1,0,1,-1
4291,0,0,-1,1,54,520,0,2,1
4292,0,0,-1,1,32,0,0,1,1
4293,0,0,-1,1,17,-1,0,1,1
4294,0,0,-1,1,102,440,0,2,1
4295,0,0,0,1,211,336,4,7,1
4296,0,0,-1,1,192,-1,0,-1,1
4297,0,0,9,1,230,644,4,7,1
4298,0,0,6,1,270,1520,4,7,1
4299,0,0,7,1,326,900,3,5,1
4300,0,0,12,1,900,4030,4,5,1
4301,0,0,17,1,922,4144,4,7,1
4302,0,0,-1,1,800,-1,4,4,1
4303,0,0,-1,1,1390,-1,4,5,1
4304,0,0,-1,1,643,0,4,4,1
4305,0,0,-1,1,800,0,4,1,1
4306,0,0,-1,1,630,0,4,4,2
4307,0,0,-1,1,151,168,4,7,1
4308,0,0,6,1,352,1221,4,7,1
4309,0,0,-1,1,143,-1,4,7,2
4310,0,0,-1,1,286,1470,4,7,1
4311,0,0,-1,1,500,2944,4,7,1
4312,0,0,9,1,260,840,4,7,1
4313,0,0,-1,1,40,392,5,5,1
4314,0,0,-1,1,50,0,0,4,1
4315,0,0,22,1,600,2400,5,5,1
4316,0,0,24,1,310,360,5,4,1
4317,0,0,33,1,780,4408,4,6,1
4318,0,0,27,1,810,4032,5,5,1
4319,0,0,28,1,952,6062,5,5,1
4320,0,0,0,1,222,-1,5,6,1
4321,0,0,20,1,608,3132,5,5,1
4322,0,0,9,1,323,1408,5,6,1
4323,0,0,0,1,136,-1,0,1,1
4324,0,0,14,1,644,2550,4,5,1
4325,0,0,17,1,602,2450,4,6,1
4326,0,0,0,1,205,-1,0,2,1
4327,0,0,18,1,399,1258,5,3,1
4328,0,0,2,1,151,-1,5,2,1
4329,0,0,15,1,602,2193,4,4,1
4330,0,0,0,1,304,-1,4,3,1
4331,0,0,0,1,130,-1,4,4,1
4332,0,0,0,1,608,1892,4,3,1
4333,0,0,0,1,480,-1,0,4,1
4334,0,0,0,1,1100,0,5,3,1
4335,0,0,3,1,179,484,0,-1,1
4336,0,0,0,1,247,0,4,6,1
4337,0,0,8,1,406,1444,0,3,1
4338,0,0,5,1,291,324,0,1,1
4339,0,0,0,1,221,280,5,6,1
4340,0,0,6,1,880,2940,5,9,1
4341,0,0,15,1,524,1908,5,5,1
4342,0,0,0,1,108,-1,5,1,1
4343,0,0,9,1,370,1840,5,1,1
4344,0,0,13,1,282,840,5,5,1
4345,0,0,6,1,221,624,5,3,1
4346,0,0,0,1,265,350,5,1,1
4347,0,0,5,1,495,780,4,-1,1
4348,0,0,8,1,220,528,5,-1,1
4349,0,0,13,1,211,810,4,2,1
4350,0,0,0,1,252,1224,5,5,1
4351,0,0,10,1,487,1472,5,-1,1
4352,0,0,0,1,204,-1,0,1,1
4353,0,0,0,1,785,-1,0,1,1
4354,0,0,0,1,752,0,4,1,1
4355,0,0,0,1,1797,-1,4,1,1
4356,0,0,0,1,1260,0,4,1,1
4357,0,0,15,1,480,1720,4,5,1
4358,0,0,3,1,336,930,0,2,1
4359,0,0,0,1,232,992,0,1,1
4360,0,0,0,1,1166,0,0,3,1
4361,0,0,0,1,211,400,0,1,1
4362,0,0,0,1,1840,0,4,5,1
4363,0,0,0,1,224,930,0,1,1
4364,0,0,0,1,1500,0,3,4,1
4365,0,0,0,1,274,-1,0,1,1
4366,0,0,6,1,569,0,0,3,1
4367,0,0,3,1,313,0,0,1,1
4368,0,0,4,1,347,0,4,1,1
4369,0,0,0,1,330,0,0,1,1
4370,0,0,0,1,308,-1,0,1,1
4371,0,0,0,1,250,0,0,1,1
4372,0,0,1,1,480,0,0,4,1
4373,0,0,0,1,1044,-1,0,2,3
4374,0,0,4,1,368,-1,0,5,1
4375,0,0,0,1,413,0,0,1,2
4376,0,0,30,1,666,0,0,5,1
4377,0,0,35,1,493,0,4,5,1
4378,0,0,17,1,852,-1,0,2,1
4379,0,0,6,1,409,-1,0,5,1
4380,0,0,14,1,515,484,0,5,1
4381,0,0,0,1,290,484,3,5,1
4382,0,0,0,1,180,484,4,5,1
4383,0,0,0,1,148,256,0,5,1
4384,0,0,0,1,255,676,0,5,1
4385,0,0,16,1,324,0,4,5,1
4386,0,0,0,1,198,0,0,5,1
4387,0,0,0,1,205,0,0,4,1
4388,0,0,0,1,546,-1,0,2,1
4389,0,0,0,1,756,-1,0,2,1
4390,0,0,0,1,460,0,3,4,2
4391,0,0,0,1,250,960,0,4,1
4392,0,0,0,1,210,0,0,3,1
4393,0,0,0,1,1680,0,0,1,2
4394,0,0,0,1,400,0,0,1,2
4395,0,0,0,1,119,-1,0,1,2
4396,0,0,0,1,750,0,4,4,1
4397,0,0,0,1,189,-1,0,2,1
4398,0,0,7,1,619,1302,4,5,1
4399,0,0,0,1,166,960,0,3,1
4400,0,0,0,1,135,-1,0,-1,1
4401,0,0,0,1,82,0,0,3,1
4402,0,0,0,1,160,0,0,3,1
4403,0,0,3,1,162,0,0,5,1
4404,0,0,0,1,384,0,3,4,1
4405,0,0,0,1,78,-1,0,1,1
4406,0,0,0,1,120,0,0,1,1
4407,0,0,0,1,176,0,0,1,1
4408,0,0,0,1,96,0,0,1,1
4409,0,0,0,1,314,-1,0,1,1
4410,0,0,-1,0,2490,-1,0,1,1
4411,0,0,0,0,53,0,0,3,1
4412,0,0,0,0,180,1254,0,-1,1
4413,0,0,0,0,110,-1,0,2,1
4414,0,0,30,0,800,4980,4,6,1
4415,0,2,30,0,340,4920,5,9,1
4416,0,0,0,0,50,-1,0,3,1
4417,0,0,-1,0,265,1035,0,-1,1
4418,0,0,0,0,135,-1,0,3,1
4419,0,0,0,0,200,-1,0,1,1
4420,0,0,0,0,260,520,5,5,1
4421,0,0,15,0,358,2108,5,5,1
4422,0,0,9,0,143,400,0,3,1
4423,0,0,0,0,182,-1,0,3,1
4424,0,0,4,0,269,1406,5,5,1
4425,0,0,9,0,312,2228,5,6,1
4426,0,0,4,0,216,440,0,3,1
4427,0,0,11,0,432,3396,5,6,1
4428,0,0,9,0,782,5168,5,6,1
4429,0,0,9,0,362,3192,5,5,1
4430,0,0,0,0,120,-1,0,2,1
4431,0,0,0,0,94,-1,0,3,1
4432,0,0,0,0,102,-1,0,-1,1
4433,0,0,0,0,423,-1,0,-1,1
4434,0,0,19,0,520,3800,4,5,1
4435,0,0,19,0,973,4712,4,7,1
4436,0,0,9,0,699,4508,4,6,1
4437,0,0,9,0,312,3610,4,5,1
4438,0,0,4,0,146,1288,4,7,1
4439,0,0,19,0,502,5236,4,5,1
4440,0,0,2,0,312,2520,0,5,1
4441,0,0,0,0,120,-1,0,1,1
4442,0,0,0,0,908,-1,0,1,1
4443,0,0,0,0,31,-1,0,1,1
4444,0,0,0,0,34,-1,0,1,1
4445,0,0,0,0,185,-1,0,1,1
4446,0,0,0,0,133,-1,0,2,1
4447,0,0,0,0,169,-1,0,2,1
4448,0,0,32,1,216,950,5,2,1
4449,0,0,37,1,200,1406,5,3,1
4450,0,0,0,1,700,-1,0,1,1
4451,0,0,17,1,447,4428,5,5,1
4452,0,0,17,1,1048,6500,0,5,1
4453,0,0,0,1,469,1444,0,3,1
4454,0,0,0,1,130,462,0,3,1
4455,0,0,0,1,226,1232,0,5,1
4456,0,0,0,1,540,2079,5,5,1
4457,0,0,0,1,302,-1,0,3,1
4458,0,0,0,1,464,0,0,3,1
4459,0,0,0,1,689,1936,0,5,1
4460,0,0,27,1,747,2376,5,7,1
4461,0,0,27,1,740,3780,5,7,1
4462,0,0,2,1,318,1444,0,5,1
4463,0,0,1,1,122,782,5,5,1
4464,0,0,0,1,9,-1,4,6,3
4465,0,0,10,1,630,3248,5,5,1
4466,0,0,0,1,212,961,0,3,1
4467,0,0,0,1,396,-1,0,3,1
4468,0,0,9,1,338,2356,0,3,1
4469,0,0,0,1,368,-1,0,1,1
4470,0,0,1,1,300,-1,0,3,1
4471,0,0,0,1,168,912,0,4,1
4472,0,0,0,1,68,-1,0,0,1
4473,0,0,11,1,496,4234,5,6,1
4474,0,0,10,1,196,462,0,4,1
4475,0,0,0,1,276,0,0,3,1
4476,0,0,2,1,484,1936,5,7,1
4477,0,0,0,1,505,1395,0,5,1
4478,0,0,0,1,240,600,0,5,1
4479,0,0,0,1,291,625,0,3,1
4480,0,0,0,1,48,-1,0,3,1
4481,0,0,0,1,212,-1,0,2,1
4482,0,0,0,1,88,240,0,2,1
4483,0,0,0,1,120,-1,0,1,1
4484,0,-1,0,1,181,0,0,1,1
