"SSN","stoneQuant","stoneDist","stoneCut","lajas","tepetate","adobe","xalnene","cascajo","concrete","plasterPaint","plasterUnpaint","burntClay","almena","burnedStruct","floors","walls","drains","wallFixtures","murals","columns","taludes","tableros","floorMaterial","wallCoreStone","wallCoreOthMat","wallFacing","wells","jagueys","puestos","freeStandWall"
2548,7,1,0,0,5,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,2,0,0,0,0
2549,7,1,0,2,5,0,0,5,3,0,0,3,0,1,0,3,0,0,0,0,3,0,-1,0,0,1,0,0,0,0
2550,7,1,0,4,6,0,0,0,3,-1,3,1,0,3,4,4,0,0,0,0,0,0,3,-1,-1,2,0,0,0,0
2551,7,1,0,2,2,0,0,4,0,0,0,3,0,1,3,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2552,7,1,0,2,2,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2553,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2554,7,1,0,2,5,0,0,4,3,0,0,3,0,1,0,0,0,0,0,0,4,0,-1,-1,-1,-1,0,0,0,0
2555,7,1,0,4,5,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2556,9,1,0,4,5,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2557,7,1,0,2,2,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2558,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2559,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2560,5,1,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2561,3,1,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2562,6,1,0,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,8
2563,5,1,0,2,2,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2564,6,1,0,2,2,0,0,4,3,0,0,3,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2565,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2566,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2567,7,1,0,4,2,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2568,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,9
2569,5,1,0,2,2,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2570,7,1,0,4,2,0,0,4,3,3,3,0,2,-1,4,4,0,0,0,0,0,0,4,-1,-1,2,0,0,0,0
2571,7,1,0,4,4,0,0,5,3,3,3,3,0,0,0,0,0,0,0,0,3,0,-1,-1,-1,-1,0,0,0,0
2572,5,1,0,2,4,0,0,5,3,3,3,0,0,0,3,6,0,0,4,6,6,6,3,0,-1,6,0,0,0,0
2573,3,1,0,2,2,0,0,3,3,0,0,0,0,0,6,6,0,0,3,0,4,4,-1,-1,-1,-1,0,0,0,0
2574,7,1,0,2,2,0,0,4,3,3,3,2,0,1,6,6,0,0,0,5,0,0,-1,-1,-1,6,0,0,0,0
2575,5,1,0,2,2,0,0,3,2,0,0,2,0,3,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2576,3,1,0,2,2,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2577,7,1,0,2,2,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2578,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2579,7,1,0,2,2,0,0,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2580,7,1,0,2,2,0,0,4,3,3,3,3,2,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2581,7,1,0,2,4,0,0,4,0,0,0,0,0,0,6,6,0,0,0,6,6,6,3,-1,-1,6,0,0,0,0
2582,7,1,0,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-1,-1,-1,6,0,0,0,0
2583,7,1,0,2,2,0,0,4,0,0,0,0,1,2,0,6,0,0,0,0,3,0,-1,-1,-1,-1,0,0,0,0
2584,7,1,0,2,4,0,0,5,0,0,0,0,0,0,-1,0,0,0,0,0,6,6,3,-1,-1,-1,0,0,0,0
2585,3,1,0,0,0,0,0,2,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
2586,7,1,0,2,2,0,0,2,3,3,0,0,1,3,6,6,6,0,5,6,6,6,-1,-1,-1,6,0,0,0,0
2587,5,1,0,3,3,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2588,7,1,0,2,4,0,0,4,3,3,3,3,1,1,6,0,0,0,4,0,6,0,-1,-1,-1,-1,0,0,0,0
2589,7,1,0,3,0,0,0,3,3,3,0,0,0,0,3,6,0,0,0,0,6,4,3,-1,-1,-1,0,0,0,0
2590,7,1,0,0,0,0,0,3,3,3,0,3,0,0,0,6,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2591,5,1,0,3,3,0,0,5,3,3,0,0,1,0,0,3,0,0,0,0,3,3,-1,-1,-1,-1,0,0,0,0
2592,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,3,0,6,-1,-1,2,0,0,0,0
2593,9,1,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2594,7,4,0,2,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,-1,-1,-1,-1,0,0,0,0
2595,9,1,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2596,5,1,0,2,2,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
2597,7,2,0,2,2,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2598,7,1,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2599,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2600,9,1,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2601,3,1,0,2,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2602,9,1,0,4,5,0,0,5,3,0,3,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2603,7,1,0,2,2,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,2,0,0,0,0
2604,7,1,0,2,5,0,0,5,3,0,0,0,0,0,3,2,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2605,5,1,0,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2606,7,1,0,2,5,0,0,5,3,0,3,0,0,0,3,2,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2607,7,1,0,2,4,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2608,9,1,0,2,5,0,0,5,3,0,3,0,0,0,3,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2609,7,1,0,2,5,0,0,5,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,-1,-1,1,0,0,0,0
2610,7,1,0,2,5,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,3,0,-1,-1,-1,-1,0,0,0,0
2611,4,1,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2612,7,1,0,4,5,4,0,5,3,0,3,0,0,0,6,6,0,0,0,0,4,6,3,-1,-1,1,0,0,0,0
2613,7,1,0,2,4,0,0,5,3,0,3,0,0,0,3,0,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
2614,5,1,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2615,7,1,0,2,5,0,0,3,3,0,0,3,0,0,0,2,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2616,7,1,0,2,4,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2617,7,1,0,2,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2618,7,1,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2619,6,1,0,2,2,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,3,0,-1,-1,-1,-1,0,0,0,0
2620,7,2,0,2,4,5,0,4,3,3,3,0,0,0,3,6,0,0,0,0,5,0,3,-1,-1,1,0,0,0,0
2621,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,0,0,0,0
2622,3,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,0,0,0,0,6,0,3,-1,1,-1,0,0,0,0
2623,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2624,2,1,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,3,0,3,-1,-1,-1,0,0,0,0
2625,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2626,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2627,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2628,7,1,0,3,3,0,0,4,3,3,0,0,0,2,7,6,6,0,5,6,0,0,1,-1,-1,6,0,0,0,0
2629,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2630,-1,-1,0,-1,-1,-1,-1,-1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2631,7,1,0,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4,0,4,-1,-1,-1,0,0,0,0
2632,7,1,0,3,0,0,0,3,3,3,0,0,0,0,6,6,3,0,0,6,0,0,-1,-1,-1,-1,0,0,0,0
2633,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2634,7,1,0,3,0,0,0,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2635,1,1,0,0,1,0,0,4,3,3,0,0,0,0,6,2,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
2636,5,1,0,0,5,0,0,5,0,0,0,0,1,0,6,6,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2637,1,-1,0,2,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
2638,7,1,0,3,3,0,0,4,3,0,0,3,0,0,6,6,0,0,0,0,2,0,-1,-1,-1,-1,0,0,0,0
2639,9,1,0,5,4,0,0,3,3,3,3,3,0,0,0,4,0,0,0,0,0,0,-1,-1,-1,6,0,0,0,0
2640,7,1,0,4,5,0,0,4,3,3,0,0,0,0,6,6,0,0,3,0,0,0,4,-1,-1,6,0,0,0,0
2641,5,1,0,0,4,0,0,5,3,3,3,0,0,0,3,6,0,0,0,0,6,0,-1,-1,-1,6,0,0,0,0
2642,7,1,0,4,5,0,0,5,3,3,3,0,0,0,6,3,3,0,0,0,6,0,1,-1,-1,6,0,0,0,0
2643,6,1,0,2,2,0,0,4,0,0,0,0,0,0,6,4,3,0,0,0,3,3,-1,-1,-1,-1,0,0,0,0
2644,7,1,0,0,5,0,0,0,3,3,3,3,0,1,6,4,0,0,2,0,5,6,-1,-1,-1,6,0,0,0,0
2645,9,1,0,4,5,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0
2646,7,1,0,4,6,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,6,6,-1,-1,-1,6,0,0,0,0
2647,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2648,5,1,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2649,7,1,0,1,5,0,0,2,0,0,0,0,0,0,6,6,0,0,0,5,3,0,-1,-1,-1,-1,0,0,0,0
2650,6,1,0,1,2,0,0,1,3,3,0,3,0,0,6,6,0,0,2,4,3,0,-1,-1,-1,6,0,0,0,0
2651,9,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2652,5,1,0,2,2,0,0,5,3,0,0,3,1,0,0,6,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0
2653,9,1,0,4,2,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2654,7,1,0,2,5,0,0,0,3,3,0,0,0,0,0,2,0,0,0,0,2,0,-1,-1,-1,-1,0,0,0,0
2655,9,1,0,2,5,0,0,5,3,0,3,3,1,2,6,6,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2656,7,1,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,-1,-1,-1,0,0,0,0
2657,5,1,0,0,2,0,0,5,3,3,0,0,2,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2658,7,1,0,0,0,0,0,5,3,0,0,0,0,0,6,6,3,0,0,6,0,0,3,-1,-1,6,0,0,0,0
2659,7,1,0,3,3,0,0,3,0,0,0,0,1,0,6,3,0,0,0,0,6,6,3,0,-1,-1,0,0,0,0
2660,5,4,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2661,7,1,0,2,5,0,0,5,3,3,3,0,0,0,0,3,0,0,0,0,3,0,-1,-1,-1,1,0,0,0,0
2662,-1,-1,0,-1,5,-1,-1,-1,3,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,6,6,-1,-1,-1,-1,0,0,0,0
2663,7,1,0,2,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
2664,5,1,0,0,0,0,0,3,3,3,0,0,0,0,6,6,0,0,0,6,6,6,-1,-1,-1,-1,0,0,0,0
2665,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,6,0,0,-1,-1,-1,6,0,0,0,0
2666,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
2667,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,0,4,5,6,7,9,-1,-1,-1,0,0,0,0
2668,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2669,7,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2670,7,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-1,-1,-1,6,0,0,0,0
2671,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,5,2,5,6,6,9,-1,-1,6,0,0,0,0
2672,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,6,-1,-1,6,0,0,0,0
2673,0,1,0,0,0,0,0,2,0,0,0,0,0,0,5,6,4,0,0,5,0,0,6,-1,-1,6,0,0,0,0
2674,4,1,0,1,2,0,0,3,3,3,3,3,0,0,4,6,0,0,0,6,0,0,4,-1,-1,6,0,0,0,0
2675,0,-1,0,0,0,0,0,0,0,0,0,3,0,1,4,6,0,0,2,6,0,3,4,-1,-1,6,0,0,0,0
2676,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,0,0,-1,-1,-1,-1,0,0,0,0
2677,0,-1,0,0,0,0,0,0,0,0,0,3,0,1,3,4,0,0,0,5,3,3,4,-1,-1,6,0,0,0,0
2678,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,2,0,0,9,-1,-1,-1,0,0,0,0
2679,9,1,0,4,4,0,0,3,-1,-1,-1,0,0,0,0,6,0,0,0,0,3,3,-1,-1,-1,1,0,0,0,0
2680,7,1,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,3,-1,-1,-1,1,0,0,0,0
2681,7,1,0,2,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,-1,-1,1,0,0,0,0
2682,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2683,1,4,0,2,0,0,0,5,3,3,3,0,0,0,3,0,0,0,0,0,3,3,-1,-1,-1,-1,0,0,0,0
2684,3,4,0,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,4,4,-1,-1,-1,1,0,0,0,0
2685,5,1,0,2,2,0,0,5,3,0,3,0,0,0,4,3,0,0,0,0,3,3,-1,-1,-1,1,0,0,0,0
2686,3,1,0,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0
2687,7,4,0,2,1,0,0,5,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,-1,-1,1,0,0,0,0
2688,9,4,0,2,2,0,0,5,3,3,3,5,0,0,3,3,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
2689,7,1,0,2,2,0,0,4,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2690,9,1,0,2,2,0,0,5,3,0,0,3,1,0,0,6,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2691,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2692,7,4,0,2,2,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2693,5,1,0,2,2,0,0,2,3,3,0,3,0,0,0,4,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2694,4,4,0,1,1,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2695,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2696,7,1,0,2,4,0,0,5,3,3,3,0,0,0,0,4,0,0,0,3,3,3,-1,-1,-1,1,0,0,0,0
2697,9,4,0,4,4,0,0,5,3,0,0,0,0,0,3,5,0,0,0,-1,0,0,4,-1,-1,2,0,0,0,0
2698,7,1,0,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2699,1,4,0,0,0,0,0,5,3,0,3,0,0,0,6,6,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2700,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2701,7,1,0,2,2,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2702,1,1,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2703,1,1,0,0,0,0,0,2,3,3,3,0,2,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2704,7,1,0,4,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,6,0,-1,-1,-1,-1,0,0,0,0
2705,3,-1,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2706,7,4,0,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2707,7,1,0,4,2,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2708,5,1,0,2,0,0,0,5,0,0,0,0,1,0,0,0,4,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2709,7,1,0,4,4,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2711,9,4,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2712,9,1,0,4,2,0,0,5,3,0,0,0,1,0,6,6,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2713,7,1,0,2,5,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0
2714,6,1,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2715,4,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2716,5,1,0,1,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
2717,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2718,5,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2719,7,1,0,2,2,0,0,5,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
2720,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,6,0,-1,-1,-1,-1,0,0,0,0
2721,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,0,0,3,-1,-1,6,0,0,0,0
2722,5,1,0,2,4,0,0,5,0,0,0,1,0,3,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2723,3,4,0,1,1,0,0,4,0,0,0,0,9,0,0,6,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0
2724,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,6,6,6,9,-1,-1,6,0,0,0,0
2725,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,6,0,3,-1,-1,-1,-1,0,0,0,0
2726,5,1,0,4,2,0,0,5,0,3,3,0,0,0,6,6,0,0,0,6,0,0,-1,-1,-1,-1,0,0,0,0
2727,5,1,0,4,2,0,0,5,3,0,3,0,0,0,6,6,0,0,0,6,0,0,3,-1,-1,-1,0,0,0,0
2728,5,1,0,4,2,0,0,5,3,0,3,3,0,1,6,6,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2729,5,1,0,4,6,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2730,1,1,0,0,0,0,0,3,0,0,3,0,0,0,6,6,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2731,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2732,5,2,0,4,0,0,0,5,0,0,3,0,0,0,6,6,0,0,0,6,0,0,-1,-1,-1,-1,0,0,0,0
2733,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2734,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2735,5,1,0,1,2,0,0,5,3,0,3,0,0,0,6,6,0,0,6,6,0,0,-1,-1,-1,-1,0,0,0,0
2736,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2737,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2738,1,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2739,5,1,0,2,2,0,0,6,3,0,3,3,1,1,5,5,0,0,0,0,3,0,4,-1,-1,2,0,0,0,0
2740,7,1,0,4,5,0,0,3,3,0,0,3,0,0,1,1,0,0,0,0,0,0,3,-1,-1,1,0,0,0,0
2741,7,1,0,4,4,0,0,5,3,0,0,5,0,0,0,0,0,0,0,0,3,0,-1,-1,-1,1,0,0,0,0
2742,3,1,0,0,1,0,0,2,0,0,0,0,0,0,4,3,0,0,0,0,4,0,4,0,0,1,0,0,0,0
2743,7,1,0,4,4,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2744,4,1,0,1,2,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,8
2745,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,8
2746,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2747,3,3,0,1,1,0,0,5,3,3,0,0,0,0,3,5,0,0,0,0,3,0,3,3,-1,2,0,0,0,8
2748,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2749,1,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
2750,4,1,0,2,1,0,0,4,0,0,0,3,0,0,0,4,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0
2751,5,1,0,2,1,0,0,4,3,3,0,3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,8
2752,1,1,0,0,0,0,0,3,3,0,0,3,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0
2753,0,-1,0,0,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
