"SSN","figTot","figHead","figPPat","figPatl","figTzac","figMicc","figTlam","figXola","figMete","figTolt","figAzte","figPupp","spindleWhorl","sealStamp","earSpool","whistle","flute","ceramicDisk","candTot","candCoat","candAtoy","candEXol","candLXol","candMete","candComm"
3003,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2
3004,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3006,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,2,-1,-1,-1,-1,1,1
3008,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3
3009,4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,2,-1,-1,-1,-1,0,0
3010,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,-1,-1,-1,-1,0,0
3011,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3012,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,27,1,-1,-1,-1,1,-1,-1,-1,0,0,2,0,0,0,0,0,5,8,-1,-1,-1,-1,5,5
3014,5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,1,3,-1,-1,-1,-1,1,1
3015,3,1,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,3,-1,-1,-1,-1,2,2
3016,5,2,-1,-1,1,-1,1,-1,-1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,2
3017,8,1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,2,-1,-1,-1,-1,1,1
3018,13,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,1,0,0,0,0,0,5,-1,-1,-1,-1,4,4
3019,6,1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,4,-1,-1,-1,-1,3,3
3020,24,4,-1,-1,-1,2,2,-1,-1,0,0,5,0,0,0,0,0,6,10,-1,-1,-1,-1,7,7
3021,9,2,-1,-1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3022,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3023,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3024,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,4,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3026,4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3027,4,1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1,1,-1,-1,-1,-1,0,0
3028,6,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,0,0,0,0,2,1,-1,-1,-1,-1,0,0
3029,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,5,1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3031,8,1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,3,1,-1,-1,-1,-1,0,0
3032,6,1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3033,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,4,1,-1,-1,-1,-1,0,0
3035,5,1,-1,-1,-1,-1,-1,1,-1,0,0,1,0,0,0,0,0,2,1,-1,-1,-1,-1,1,1
3036,14,-1,-1,-1,-1,3,-1,1,-1,0,0,0,1,0,0,0,0,1,3,-1,-1,-1,-1,1,1
3037,13,4,-1,-1,1,1,-1,-1,-1,0,2,4,0,0,0,0,0,2,6,-1,-1,-1,-1,4,4
3038,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,2,-1,-1,-1,-1,1,1
3039,4,1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,13,2,-1,-1,-1,-1,2,-1,-1,0,0,2,0,0,0,0,0,0,3,-1,-1,-1,-1,2,2
3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,1
3044,23,-1,-1,-1,-1,1,-1,-1,1,0,0,1,1,0,0,0,0,1,2,-1,-1,-1,-1,-1,1
3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,8,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
3047,26,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,0,0,0,0,0,1,14,-1,-1,-1,-1,-1,13
3048,6,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
3049,10,1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,9,-1,-1,-1,-1,-1,6
3050,20,-1,-1,-1,-1,1,-1,-1,-1,0,0,6,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,4
3051,4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2
3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2
3053,11,-1,-1,-1,-1,-1,-1,1,-1,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,7
3054,20,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,1,0,0,0,0,0,14,-1,-1,-1,-1,-1,12
3055,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,5,25,-1,-1,-1,-1,-1,14
3056,8,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,8,-1,-1,-1,-1,-1,6
3057,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3058,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0
3059,9,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,8,-1,-1,-1,-1,1,1,-1,-1,0,0,2,0,0,0,0,0,2,1,-1,-1,-1,-1,-1,0
3061,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2
3063,76,-1,-1,-1,1,9,1,-1,-1,0,0,8,0,0,0,0,0,5,6,-1,-1,-1,-1,-1,0
3064,13,-1,-1,-1,-1,1,-1,-1,-1,0,0,4,0,0,0,0,0,1,12,-1,-1,-1,-1,-1,8
3065,4,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1
3066,16,-1,-1,-1,-1,-1,2,-1,-1,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,1
3067,10,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0
3068,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3069,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
3070,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
3072,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,-1,-1,-1,-1,0
3075,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,2
3076,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,1
3077,14,-1,-1,-1,-1,2,-1,-1,-1,0,0,1,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
3078,4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3079,13,-1,-1,-1,-1,4,-1,-1,-1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1
3080,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,1
3081,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,-1,-1,-1,-1,-1,1
3082,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083,6,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,0
3084,3,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0
3085,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,0
3086,3,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3087,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0
3088,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3089,17,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,0,0,0,0,0,1,4,-1,-1,-1,-1,-1,2
3090,19,-1,-1,-1,-1,-1,1,1,-1,0,0,5,0,0,0,0,0,1,10,-1,-1,-1,-1,-1,5
3091,6,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,2,2,-1,-1,-1,-1,-1,0
3092,10,-1,-1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,3
3093,11,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,1
3094,10,-1,-1,-1,-1,-1,-1,1,1,0,0,2,0,0,0,0,0,2,2,-1,-1,-1,-1,-1,1
3095,13,-1,-1,-1,-1,1,-1,-1,1,0,0,2,0,0,0,0,0,2,3,-1,-1,-1,-1,-1,2
3096,4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,2
3097,2,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
3098,7,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,1,6,0,0,0,-1,-1,6
3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,10,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,7,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,1,7,-1,-1,-1,-1,-1,3
3102,8,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,0,0,0,1,2,0,0,0,0,2,2
3103,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,9,-1,-1,-1,1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1
3105,10,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
3106,21,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,1,8,-1,-1,-1,-1,-1,5
3107,19,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,2,-1,-1,-1,-1,-1,1
3108,5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,-1,3
3109,6,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,2
3110,18,-1,-1,-1,-1,2,-1,-1,1,0,0,4,0,0,0,0,0,2,13,-1,-1,-1,-1,-1,8
3111,24,-1,-1,-1,-1,1,-1,-1,-1,0,0,2,0,0,0,0,0,1,10,-1,-1,-1,-1,-1,5
3112,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1,5,-1,-1,-1,-1,-1,4
3113,5,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
3114,7,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
3115,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,3
3116,18,-1,-1,-1,-1,1,-1,-1,-1,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3
3117,9,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,3
3118,9,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,4,-1,-1,-1,-1,-1,3
3119,14,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7,0,0,0,0,0,1,3,-1,-1,-1,-1,-1,2
3120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3123,4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,3,-1,-1,-1,-1,-1,1
3124,5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
3125,8,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,3
3126,21,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,0,0,0,0,0,1,13,-1,-1,-1,-1,10,10
3127,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0
3128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,-1,-1,-1,0,0
3129,9,0,-1,-1,-1,-1,-1,-1,-1,0,0,4,0,0,0,0,0,1,1,0,0,-1,-1,-1,1
3130,9,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
3131,8,-1,-1,-1,-1,-1,1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3132,8,1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1,0,0,-1,-1,-1,1
3133,59,-1,0,0,0,0,10,3,1,9,5,5,2,0,0,0,0,3,8,-1,-1,-1,-1,-1,6
3134,11,0,0,0,1,3,5,2,0,0,0,2,0,1,0,0,0,0,3,0,0,-1,-1,-1,3
3135,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,0
3136,8,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1
3137,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3138,8,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
3139,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1
3141,5,0,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,10,-1,-1,-1,1,-1,-1,1,-1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,2
3143,13,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,0,0,0,0,0,3,4,-1,-1,-1,-1,3,3
3144,2,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,49,-1,-1,-1,-1,2,-1,-1,1,0,0,6,0,0,0,0,0,1,5,-1,-1,-1,-1,-1,2
3146,17,-1,-1,-1,-1,2,-1,1,-1,0,1,7,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
3147,5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
3148,26,-1,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,2,7,-1,-1,-1,-1,-1,2
3149,14,-1,-1,-1,1,2,-1,-1,-1,0,0,0,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,2
3150,19,-1,-1,-1,1,2,-1,-1,-1,0,0,1,0,0,0,0,0,0,4,-1,-1,-1,-1,3,3
3151,5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3152,3,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,5,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3154,14,-1,-1,-1,-1,1,-1,-1,-1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
3155,17,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,2,1,-1,-1,-1,-1,-1,1
3156,9,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
3157,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0
3158,14,-1,-1,-1,-1,-1,-1,2,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0
3159,13,-1,-1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,0
3160,27,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,0,0,0,0,0,2,1,-1,-1,-1,-1,-1,1
3161,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,0,0,0,0,0,2,2,-1,-1,-1,-1,-1,0
3162,3,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3163,5,0,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,1,0,0,-1,-1,-1,1
3164,8,-1,-1,-1,-1,3,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,13,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0
3167,13,-1,-1,-1,-1,2,-1,-1,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3169,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3172,7,0,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,7,-1,-1,-1,-1,5,5
3173,57,-1,-1,-1,-1,-1,-1,-1,-1,0,0,9,0,0,0,0,0,0,44,-1,-1,-1,-1,31,31
3174,19,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,0,0,0,0,0,0,22,-1,-1,3,1,18,18
3175,17,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,5,-1,-1,-1,-1,3,3
3176,18,-1,-1,-1,-1,-1,-1,-1,-1,0,0,6,0,0,0,0,0,0,20,-1,-1,-1,-1,14,14
3177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
3178,5,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,9,-1,-1,-1,-1,6,6
3179,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,-1,0,0,0,0,0,1,21,-1,-1,-1,-1,15,15
3180,5,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,3,-1,-1,-1,-1,2,2
3181,10,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,11,-1,-1,-1,-1,8,8
3182,14,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,48,-1,-1,-1,-1,35,35
3183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,16,-1,-1,-1,-1,10,10
3184,82,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,0,0,0,0,0,2,23,-1,-1,-1,-1,11,11
3185,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,0
3186,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,7,7
3187,20,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7,0,0,0,0,0,1,8,-1,-1,-1,-1,6,6
3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,-1,-1,-1,-1,4,4
3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,-1,-1,-1,-1,9,9
3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,-1,-1,-1,3,3
3191,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1,2,-1,-1,-1,-1,0,0
3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,1,1
3193,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,3,3
3195,8,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,1,1
3196,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,2,1,-1,-1,-1,-1,0,0
3197,11,-1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,4,-1,-1,-1,-1,3,3
3198,-1,-1,-1,-1,-1,2,3,-1,-1,0,0,14,0,0,0,0,0,2,26,-1,-1,-1,-1,23,23
3199,44,-1,-1,-1,-1,-1,1,1,0,0,0,8,0,0,0,0,0,0,23,-1,-1,-1,-1,17,17
3200,9,0,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,7,0,0,0,0,7,7
3201,40,-1,-1,-1,-1,-1,-1,-1,-1,0,0,8,0,0,0,0,0,4,41,-1,-1,-1,-1,32,32
3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,1,1
3203,27,-1,-1,-1,-1,-1,1,-1,-1,0,0,6,0,0,0,0,0,0,10,-1,-1,-1,-1,9,9
3204,14,1,-1,-1,1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,18,-1,-1,-1,-1,15,15
3205,4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,6,6
3206,12,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
3207,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3208,7,1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1,10,-1,-1,-1,-1,9,9
3209,12,-1,-1,-1,-1,1,-1,1,-1,0,0,2,0,0,0,0,0,2,6,-1,-1,-1,-1,4,4
3210,2,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
3211,16,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,0,0,0,0,0,0,8,-1,-1,-1,-1,6,6
3212,3,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,2
3213,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,1
3214,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1
3215,11,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,6,-1,-1,-1,-1,5,5
3216,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,8,-1,-1,-1,-1,5,5
3217,3,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
3218,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,10,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1,5,-1,-1,-1,-1,4,4
3220,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,2
3221,8,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,0,0,0,0,0,2,4,-1,-1,-1,-1,2,2
3222,12,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,3,10,-1,-1,-1,-1,6,6
3223,4,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,0,0,0,1,4,0,0,0,0,4,4
3224,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10
