"SSN","neighborhoodChar","constructQual","boundInfoQual","insubstantialCount","arch1PMic","arch1McTl","arch1XlMe","arch1Oxto","arch2PMic","arch2McTl","arch2XlMe","arch2Oxto","func1PMic","func1McTl","func1XlMe","func1Oxto","func2PMic","func2McTl","func2XlMe","func2Oxto"
2889,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
2890,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
2891,1,2,0,0,20,4,4,20,-1,77,77,77,41,2,2,41,-1,77,77,77
2892,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
2893,1,2,-1,-1,2,4,4,20,77,77,77,77,3,2,2,41,77,4,4,77
2894,1,2,-1,-1,7,7,7,20,77,77,77,77,43,43,43,41,77,77,77,77
2895,1,2,-1,-1,7,5,5,20,77,77,77,77,43,7,7,41,77,77,77,77
2896,1,0,-1,-1,20,12,12,20,-1,77,77,77,-1,28,28,41,-1,77,77,77
2897,1,2,-1,-1,20,12,12,20,-1,77,77,77,-1,28,28,41,-1,77,77,77
2898,1,2,-1,-1,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
2899,1,2,-1,-1,20,12,12,20,-1,77,77,77,-1,28,28,41,-1,77,77,77
2900,1,2,-1,-1,7,7,7,20,77,77,77,77,43,43,43,41,77,77,77,77
2901,1,2,-1,-1,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
2902,1,0,-1,-1,20,12,12,20,77,77,77,77,-1,28,28,41,77,77,77,77
2903,1,2,-1,-1,20,12,12,20,-1,77,77,77,-1,28,28,41,-1,77,77,77
2904,1,2,2,2,20,3,3,20,-1,77,77,77,-1,1,1,-1,-1,77,77,77
2905,1,2,-1,-1,20,12,12,20,-1,14,14,77,-1,28,28,41,-1,31,31,77
2906,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
2907,1,-1,-1,-1,12,12,12,20,-1,-1,-1,-1,28,28,28,41,-1,-1,-1,-1
2908,1,2,-1,-1,15,15,15,20,-1,-1,-1,-1,35,35,35,41,-1,-1,-1,-1
2909,1,2,0,0,15,15,15,20,-1,-1,-1,-1,35,35,35,41,-1,-1,-1,-1
2910,1,2,-1,-1,12,12,12,20,77,77,77,77,28,28,28,41,77,77,77,77
2911,1,2,-1,-1,12,12,12,20,77,77,77,77,28,28,28,41,77,77,77,77
2912,1,2,-1,-1,20,12,12,20,-1,77,77,77,-1,28,28,41,-1,77,77,77
2913,9,3,0,0,6,6,6,20,-1,77,77,77,14,14,14,41,-1,77,77,77
2914,9,-1,-1,-1,-1,11,11,20,-1,77,77,77,-1,27,27,41,-1,77,77,77
2915,9,3,0,0,-1,4,4,20,-1,77,77,77,-1,4,4,41,-1,77,77,77
2916,9,3,0,0,-1,4,4,20,-1,77,77,77,-1,4,4,41,-1,77,77,77
2917,9,3,0,0,-1,99,99,20,-1,77,77,77,-1,99,99,41,-1,77,77,77
2918,9,3,0,0,-1,99,99,20,-1,77,77,77,-1,99,99,41,-1,77,77,77
2919,9,3,0,0,-1,99,99,20,-1,77,77,77,-1,99,99,41,-1,77,77,77
2920,9,-1,-1,-1,-1,99,99,20,-1,77,77,77,-1,99,99,41,-1,77,77,77
2921,9,-1,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2922,9,-1,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2923,9,-1,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2924,9,-1,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2925,9,3,0,0,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2926,9,3,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2927,9,3,0,0,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2928,9,3,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2929,9,3,0,0,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2930,9,3,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2931,9,3,0,0,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2932,9,3,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2933,9,3,0,0,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2934,9,3,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2935,9,3,0,0,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2936,9,3,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2937,9,3,0,0,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2938,9,3,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2939,9,-1,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2940,9,-1,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2941,9,-1,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2942,9,-1,-1,-1,-1,5,5,20,-1,77,77,77,-1,16,16,41,-1,77,77,77
2943,9,3,0,0,12,12,12,20,-1,77,77,77,-1,28,28,41,-1,77,77,77
2944,9,-1,0,0,-1,11,11,20,-1,77,77,77,-1,27,27,41,-1,-1,-1,77
2945,9,2,-1,-1,-1,12,12,20,-1,13,13,77,-1,28,28,41,-1,37,37,77
2946,9,2,-1,-1,-1,12,12,20,-1,13,13,77,-1,28,28,41,-1,37,37,77
2947,9,2,0,0,-1,13,13,20,-1,77,77,77,-1,99,99,41,-1,17,17,77
2948,9,2,0,0,-1,12,12,20,-1,77,77,77,-1,99,99,41,-1,17,17,77
2949,9,2,0,0,-1,13,13,20,-1,11,11,77,-1,99,99,41,-1,17,17,77
2950,9,2,0,0,-1,13,13,20,-1,77,77,77,-1,99,99,41,-1,17,17,77
2951,9,2,0,0,-1,12,12,20,-1,77,77,77,-1,99,99,41,-1,17,17,77
2952,9,2,0,0,-1,13,13,20,-1,77,77,77,-1,99,99,41,-1,17,17,77
2953,9,2,0,0,-1,4,4,20,-1,-1,-1,77,-1,99,99,41,-1,17,17,77
2954,9,2,0,0,-1,13,13,20,-1,77,77,77,-1,99,99,41,-1,17,17,77
2955,9,2,0,0,-1,12,12,20,-1,77,77,77,-1,99,99,41,-1,17,17,77
2956,9,2,0,0,-1,12,12,20,-1,77,77,77,-1,99,99,41,-1,17,17,77
2957,9,2,0,0,-1,13,13,20,-1,77,77,77,-1,99,99,41,-1,17,17,77
2958,9,2,0,0,-1,13,13,20,-1,77,77,77,-1,99,99,41,-1,17,17,77
2959,9,2,0,0,-1,13,13,20,-1,99,99,77,-1,99,99,41,-1,17,17,77
2960,9,2,0,0,-1,12,12,20,-1,77,77,77,-1,99,99,41,-1,17,17,77
2961,9,1,-1,-1,20,-1,-1,20,77,-1,-1,77,41,-1,-1,41,77,-1,-1,77
2962,9,2,-1,-1,-1,12,12,20,-1,14,14,77,-1,28,28,41,-1,31,31,77
2963,1,1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
2964,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
2965,8,-1,-1,-1,20,20,20,20,77,77,77,77,39,39,39,39,-1,-1,-1,-1
2966,1,-1,-1,-1,20,20,20,20,77,77,77,77,39,39,39,39,-1,-1,-1,-1
2967,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
2968,7,-1,-1,-1,20,20,20,20,77,77,77,77,39,39,39,39,-1,-1,-1,-1
2969,7,-1,-1,-1,20,20,20,20,77,77,77,77,39,39,39,39,-1,-1,-1,-1
2970,8,-1,-1,-1,20,20,20,20,77,77,77,77,39,39,39,39,-1,-1,-1,-1
2971,8,-1,-1,-1,20,20,20,20,77,77,77,77,39,39,39,39,-1,-1,-1,-1
2972,8,-1,-1,-1,20,20,20,20,77,77,77,77,39,39,39,39,-1,-1,-1,-1
2973,7,-1,-1,-1,20,20,20,20,77,77,77,77,39,39,39,39,-1,-1,-1,-1
2974,7,-1,-1,-1,20,20,20,20,77,77,77,77,39,39,39,39,-1,-1,-1,-1
2975,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
2976,1,2,1,0,20,4,4,20,77,77,77,77,41,2,2,41,77,77,77,77
2977,1,2,1,0,2,4,4,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2978,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
2979,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
2980,1,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
2981,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
2982,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2983,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
2984,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
2985,1,-1,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
2986,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
2987,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
2988,1,-1,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
2989,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
2990,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
2991,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
2992,1,-1,-1,-1,20,20,20,20,99,99,99,77,41,41,41,41,77,77,77,77
2993,1,-1,-1,-1,20,20,20,20,99,99,99,77,41,41,41,41,-1,-1,-1,77
2994,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
2995,1,3,0,0,2,4,4,20,77,5,5,-1,3,2,2,-1,77,7,7,-1
2996,1,2,1,0,20,4,4,20,-1,77,77,-1,-1,3,3,-1,-1,77,77,-1
2997,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
2998,1,2,0,0,20,4,4,20,-1,77,77,-1,-1,2,2,-1,-1,77,77,-1
2999,1,1,-1,-1,20,19,19,20,-1,12,12,-1,-1,-1,-1,-1,-1,28,28,-1
3000,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
3001,1,2,1,0,20,4,4,20,-1,77,77,-1,-1,2,2,-1,-1,77,77,-1
3002,1,3,1,0,20,4,4,20,-1,77,77,-1,-1,4,4,-1,-1,77,77,-1
3003,1,2,-1,-1,20,12,12,20,-1,19,19,-1,-1,28,28,-1,-1,-1,-1,-1
3004,1,3,-1,-1,20,4,4,20,-1,-1,-1,-1,-1,4,4,-1,-1,77,77,-1
3005,1,3,1,0,20,4,4,20,-1,77,77,-1,-1,4,4,-1,-1,77,77,-1
3006,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
3007,1,3,0,0,20,4,4,20,-1,77,77,-1,-1,4,4,-1,-1,77,77,-1
3008,1,3,0,0,2,4,4,20,77,77,77,-1,3,4,4,-1,77,77,77,-1
3009,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
3010,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
3011,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
3012,1,1,-1,-1,12,12,20,20,77,77,-1,-1,28,28,-1,-1,77,77,-1,-1
3013,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
3014,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
3015,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
3016,1,2,2,0,3,3,3,20,77,77,77,-1,1,1,1,-1,77,77,77,-1
3017,1,2,2,0,3,3,3,20,77,77,77,-1,1,1,1,-1,77,77,77,-1
3018,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
3019,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,17,77,77,77,-1
3020,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
3021,1,2,0,0,7,5,5,20,77,77,77,-1,43,7,7,-1,77,77,77,-1
3022,1,2,0,0,2,4,4,20,77,77,77,-1,3,4,4,-1,77,2,2,-1
3023,1,2,0,0,2,4,4,20,-1,77,77,-1,3,2,2,-1,77,77,77,-1
3024,1,2,0,0,2,4,4,20,-1,77,77,-1,3,4,4,-1,77,2,2,-1
3025,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
3026,1,2,-1,-1,19,19,20,20,12,12,12,-1,-1,-1,1,-1,28,28,28,-1
3027,1,1,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,-1,77,77,-1
3028,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,-1,-1,-1,-1
3029,1,1,2,0,3,3,3,20,77,77,77,-1,1,1,1,-1,-1,-1,-1,-1
3030,1,1,2,0,3,3,20,20,-1,77,77,-1,1,1,1,-1,-1,-1,-1,-1
3031,1,2,1,0,2,4,4,20,-1,77,77,-1,3,2,2,-1,-1,77,77,-1
3032,1,1,2,0,3,3,20,20,-1,77,77,-1,-1,1,1,-1,-1,77,77,-1
3033,1,1,2,0,3,3,3,20,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1
3034,1,1,2,0,3,3,3,20,-1,77,77,-1,1,1,1,-1,-1,-1,-1,-1
3035,1,1,2,0,19,3,3,20,-1,77,77,-1,-1,1,1,-1,-1,-1,-1,-1
3036,1,2,0,0,2,4,4,20,77,77,77,-1,3,4,4,-1,77,2,2,-1
3037,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
3038,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
3039,1,2,0,0,2,4,4,20,77,77,77,-1,3,4,4,-1,77,2,2,-1
3040,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
3041,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
3042,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
3043,1,2,0,0,3,4,4,20,-1,77,77,-1,-1,99,99,41,-1,-1,-1,-1
3044,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
3045,1,-1,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,-1
3046,1,2,-1,-1,2,4,4,20,-1,-1,-1,77,3,2,2,41,-1,-1,-1,77
3047,1,2,1,0,2,4,4,20,-1,-1,-1,19,3,2,2,41,-1,4,4,3
3048,1,2,1,0,2,4,4,20,20,77,77,19,3,2,2,41,-1,-1,-1,3
3049,1,2,1,0,2,4,4,20,-1,77,77,-1,3,2,2,41,-1,-1,-1,-1
3050,1,-1,-1,-1,12,12,12,20,-1,-1,-1,-1,28,28,28,41,-1,-1,-1,-1
3051,1,2,0,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
3052,1,2,0,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
3053,1,2,0,0,2,4,4,20,20,77,77,-1,3,2,2,41,41,-1,-1,-1
3054,1,-1,0,0,2,4,4,20,20,-1,-1,77,3,2,2,41,41,-1,-1,77
3055,1,2,1,0,2,4,4,20,20,77,77,77,3,2,2,41,-1,-1,-1,77
3056,1,1,2,2,3,3,3,19,-1,-1,-1,20,1,1,1,3,-1,-1,-1,41
3057,1,2,1,0,2,4,4,20,20,-1,-1,-1,3,2,2,41,41,-1,-1,-1
3058,1,-1,-1,-1,12,12,12,20,-1,-1,-1,-1,28,28,28,41,-1,-1,-1,-1
3059,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,-1,-1,-1,77
3060,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,-1,-1,-1,77
3061,1,2,0,0,7,7,7,20,77,77,77,77,43,43,43,41,77,77,77,77
3062,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,-1,-1,-1
3063,1,2,-1,-1,2,4,4,20,-1,77,77,19,3,4,4,41,-1,2,2,3
3064,1,2,-1,-1,12,12,12,20,-1,99,99,77,28,28,28,41,99,99,99,77
3065,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,-1,-1,-1
3066,1,-1,0,0,12,12,12,20,-1,-1,-1,-1,28,28,28,41,-1,-1,-1,-1
3067,1,2,0,0,2,4,4,20,-1,77,77,19,3,4,4,41,-1,2,2,3
3068,1,2,0,0,2,4,4,20,-1,77,77,-1,3,4,4,41,-1,2,2,-1
3069,1,-1,-1,-1,2,4,4,19,12,12,12,-1,3,3,3,41,28,28,28,-1
3070,1,-1,0,0,2,4,4,20,12,12,12,-1,3,3,3,41,28,28,28,-1
3071,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,77,77,77
3072,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,77,77,77
3073,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,77,77,77
3074,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,77,77,77
3075,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3076,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3077,1,2,0,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
3078,1,2,0,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
3079,1,2,0,0,2,4,4,19,-1,-1,-1,-1,3,4,4,3,-1,2,2,-1
3080,1,2,0,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
3081,1,2,-1,-1,2,4,4,20,-1,77,77,77,3,2,2,41,-1,77,77,77
3082,1,2,0,0,7,7,7,20,-1,-1,-1,77,43,43,43,41,-1,77,77,77
3083,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,77,77,77
3084,1,2,2,0,7,7,7,20,-1,77,77,77,43,43,43,41,-1,77,77,77
3085,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,77,77,77
3086,1,2,-1,-1,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
3087,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,-1,-1,-1
3088,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3089,1,3,0,0,2,4,4,20,-1,77,77,77,3,4,4,41,-1,2,2,-1
3090,1,3,0,0,2,4,4,20,-1,77,77,77,3,4,4,41,-1,2,2,-1
3091,1,3,0,0,-1,4,4,20,-1,5,5,77,3,3,3,41,-1,7,7,77
3092,1,2,0,0,2,4,4,20,-1,77,77,19,3,2,2,41,-1,4,4,3
3093,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,-1,-1,-1
3094,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3095,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,41,77,77,77,-1
3096,1,2,1,0,2,4,4,2,-1,77,77,-1,3,4,4,3,-1,2,2,-1
3097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3098,1,3,0,0,7,5,5,20,-1,77,77,77,43,7,7,41,-1,77,77,77
3099,1,2,0,0,2,4,4,20,77,77,77,77,3,4,4,41,77,77,77,77
3100,1,-1,-1,-1,12,12,12,20,-1,77,77,77,28,28,28,41,-1,77,77,-1
3101,1,2,1,0,2,4,4,20,-1,77,77,77,3,4,4,41,-1,2,2,-1
3102,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,-1,-1,-1
3103,1,-1,-1,-1,12,12,12,20,77,77,77,77,28,28,28,41,77,77,77,77
3104,1,2,0,0,2,4,4,20,77,77,77,19,3,2,2,41,-1,-1,-1,3
3105,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,-1,-1,-1
3106,1,2,1,0,2,4,4,20,-1,77,77,19,3,2,2,41,-1,-1,-1,3
3107,1,2,0,0,2,4,4,19,-1,77,77,-1,3,2,2,3,-1,-1,-1,-1
3108,1,2,1,0,20,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3109,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3110,1,2,0,0,2,4,4,20,-1,77,77,19,3,2,2,41,-1,-1,-1,-1
3111,1,2,0,0,2,4,4,20,-1,77,77,19,3,2,2,41,-1,-1,-1,3
3112,1,2,1,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,-1,-1,-1
3113,1,2,1,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,-1,-1,-1
3114,1,2,1,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,-1,-1,-1
3115,1,2,0,0,2,4,4,20,-1,-1,-1,19,3,2,2,41,-1,-1,-1,3
3116,1,1,2,0,3,3,3,19,-1,-1,-1,-1,1,1,1,3,-1,-1,-1,-1
3117,1,2,0,0,2,4,4,19,-1,77,77,-1,3,2,2,3,-1,-1,-1,-1
3118,1,2,1,0,2,4,4,20,-1,77,77,19,3,4,4,41,-1,2,2,3
3119,1,3,0,0,2,4,4,20,-1,77,77,19,3,4,4,41,-1,2,2,3
3120,1,2,0,0,2,4,4,20,-1,-1,-1,19,3,2,2,41,-1,-1,-1,3
3121,1,2,-1,-1,12,12,12,20,-1,-1,-1,-1,28,28,28,41,-1,-1,-1,-1
3122,8,2,0,0,2,4,4,20,7,7,7,-1,3,3,3,41,43,43,43,-1
3123,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3124,1,2,0,0,2,4,4,20,77,77,77,77,3,4,4,41,77,77,77,77
3125,1,2,0,0,2,4,4,20,77,77,77,77,3,4,4,41,77,77,77,77
3126,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,-1
3127,8,-1,2,0,3,3,3,20,-1,-1,-1,-1,1,1,1,41,-1,-1,-1,-1
3128,1,2,-1,-1,19,19,19,20,21,21,21,77,1,1,1,41,77,77,77,77
3129,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3130,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3131,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3132,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3133,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3134,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3135,1,2,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
3136,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3137,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3138,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3139,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3140,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3141,1,2,-1,-1,12,12,12,20,77,77,77,77,28,28,28,41,77,77,77,77
3142,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3143,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3144,1,2,1,0,12,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3145,1,2,1,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
3146,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
3147,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3148,1,2,-1,-1,7,5,5,20,77,77,77,-1,43,7,7,41,77,77,77,-1
3149,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
3150,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
3151,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
3152,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3153,1,2,0,0,7,7,7,20,77,77,77,77,43,43,43,41,77,77,77,77
3154,1,2,-1,-1,19,19,19,19,12,12,12,12,99,99,99,99,28,28,28,28
3155,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
3156,1,2,0,0,7,7,7,7,77,77,77,77,43,43,43,43,77,77,77,77
3157,1,2,-1,-1,8,8,8,20,77,77,77,77,43,43,43,41,77,77,77,77
3158,1,2,-1,-1,8,8,8,20,77,77,77,77,43,43,43,-1,77,77,77,77
3159,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3160,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,41,77,77,77,-1
3161,1,2,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
3162,1,2,0,0,20,4,4,2,77,77,77,77,-1,2,2,3,77,77,77,77
3163,1,2,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
3164,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
3165,1,0,1,0,2,4,4,20,77,77,77,77,3,2,2,3,77,77,77,77
3166,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
3167,1,0,-1,-1,99,99,99,99,14,14,14,14,99,99,99,99,31,31,31,31
3168,-1,-1,-1,-1,21,21,21,21,77,77,77,77,99,99,99,99,77,77,77,77
3169,1,0,-1,-1,99,99,99,20,77,77,77,77,24,24,24,41,77,77,77,77
3170,1,0,-1,-1,19,19,19,20,77,77,77,77,-1,-1,-1,41,77,77,77,77
3171,-1,-1,-1,-1,21,21,21,21,77,77,77,77,99,99,99,99,77,77,77,77
3172,1,2,0,0,2,4,4,20,-1,-1,-1,77,3,3,3,41,-1,-1,-1,77
3173,1,2,0,0,2,4,4,20,-1,-1,-1,-1,3,3,3,41,-1,-1,-1,-1
3174,1,2,0,0,2,4,4,20,20,-1,-1,-1,3,3,3,41,41,-1,-1,-1
3175,1,2,0,0,-1,7,7,20,20,-1,-1,-1,-1,43,43,41,41,-1,-1,-1
3176,1,2,2,0,3,3,3,20,20,12,12,-1,1,1,1,41,41,28,28,-1
3177,1,2,0,0,-1,4,4,20,20,5,5,-1,-1,3,3,41,41,7,7,-1
3178,1,2,-1,-1,12,12,12,20,20,3,3,77,28,28,28,41,41,1,1,77
3179,1,2,0,0,2,4,4,20,20,8,8,77,3,3,3,41,41,-1,-1,77
3180,1,2,-1,-1,2,4,4,20,20,-1,-1,77,2,2,2,41,41,-1,-1,77
3181,1,2,-1,-1,12,12,12,20,2,4,4,-1,28,28,28,41,2,2,2,-1
3182,1,2,0,0,2,4,4,2,-1,-1,-1,20,3,4,4,3,-1,2,2,41
