"SSN","obsidianTot","obsidianBlades","obsidianWaste","obsidianScrapers","obsidianPoints","obsidianCores","obsidianKnives","obsidianEccentrics","obsidianMagueyS","obsidianUtFlake","obsidianNodules","basaltTot","basaltTools","chert","quartz"
2939,4,3,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
2940,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2941,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2942,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2943,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2944,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2947,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2949,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2950,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0
2953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2961,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2962,8,1,6,0,0,1,0,0,0,0,0,0,0,0,0
2963,7,4,0,2,1,0,0,0,0,0,0,2,2,0,-1
2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2965,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2968,2,0,2,0,0,0,0,0,0,0,0,0,0,-1,0
2969,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0
2970,11,2,6,3,0,0,0,0,0,0,0,0,0,0,0
2971,5,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2972,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0
2973,10,5,3,0,2,0,0,0,0,0,0,0,0,0,0
2974,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2975,47,22,16,4,3,1,1,0,0,0,0,1,0,0,0
2976,27,1,19,1,2,3,0,0,0,0,0,0,0,0,0
2977,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2978,13,6,4,2,0,0,0,0,0,0,0,1,0,0,0
2979,25,2,17,2,1,1,0,0,0,0,2,0,0,0,0
2980,26,4,16,4,1,1,0,0,0,0,0,0,0,0,0
2981,42,7,14,6,5,0,0,0,0,0,9,1,1,0,0
2982,53,8,35,4,3,3,0,0,0,0,0,3,1,0,0
2983,43,14,24,3,1,0,0,0,0,0,0,2,2,-1,0
2984,23,2,17,2,1,1,0,0,0,0,0,0,0,0,0
2985,8,1,4,0,1,1,1,0,0,0,0,0,0,0,0
2986,41,6,25,5,1,0,0,1,0,0,3,0,0,0,0
2987,45,11,26,3,1,0,0,0,0,0,4,0,0,0,0
2988,28,4,19,3,1,0,0,0,0,0,0,0,0,0,0
2989,17,2,8,2,4,0,0,0,0,0,1,2,1,0,0
2990,9,2,4,3,0,0,0,0,0,0,0,0,0,0,0
2991,28,10,13,3,0,1,0,0,0,0,1,1,1,0,0
2992,15,1,12,1,0,0,0,0,0,0,0,0,0,0,0
2993,9,2,2,4,0,0,0,0,0,0,1,0,0,0,0
2994,22,7,11,3,0,0,1,0,0,3,0,1,1,0,0
2995,42,14,23,2,1,1,1,0,0,0,0,0,0,0,0
2996,28,5,17,0,2,4,0,0,0,0,0,1,0,0,0
2997,8,2,6,0,0,0,0,0,0,0,0,1,0,0,0
2998,22,8,9,2,1,2,0,0,0,0,0,0,0,0,0
2999,8,0,7,0,0,1,0,0,0,0,0,0,0,0,0
3000,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0
3001,14,7,6,1,0,0,0,0,0,0,0,0,0,0,0
3002,18,11,4,3,0,0,0,0,0,0,0,0,0,0,0
3003,10,0,7,3,0,0,0,0,0,0,0,0,0,0,0
3004,27,9,12,5,0,1,0,0,0,0,0,0,0,0,0
3005,13,9,3,0,1,0,0,0,0,0,0,1,0,0,0
3006,23,7,11,3,1,1,0,0,0,0,0,0,0,0,0
3007,29,5,14,5,3,2,0,0,0,0,0,0,0,0,0
3008,30,5,16,5,3,1,0,0,0,0,0,0,0,0,0
3009,54,11,37,4,1,1,0,0,0,0,0,1,1,0,0
3010,24,9,13,2,0,0,0,0,0,0,0,1,0,0,0
3011,38,8,25,2,3,0,0,0,0,0,0,0,0,0,0
3012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3013,24,6,13,3,1,1,0,0,0,0,0,0,0,0,0
3014,8,3,2,1,0,2,0,0,0,0,0,0,0,0,0
3015,33,9,19,3,1,1,0,0,0,0,0,0,0,0,0
3016,13,2,10,0,1,0,0,0,0,0,0,0,0,0,0
3017,19,2,14,1,1,1,0,0,0,0,0,0,0,0,0
3018,37,8,19,5,2,3,0,0,0,0,0,0,0,0,0
3019,25,8,10,4,1,0,2,0,0,0,0,0,0,0,0
3020,49,29,13,1,3,3,0,0,0,0,0,1,0,0,0
3021,50,14,17,10,6,3,0,0,0,0,0,0,1,0,0
3022,12,5,4,1,1,1,0,0,0,0,0,0,0,0,0
3023,21,4,6,7,2,2,0,0,0,0,0,0,0,0,0
3024,17,3,10,4,0,0,0,0,0,0,0,0,0,0,0
3025,35,11,15,6,1,2,0,0,0,0,0,0,0,0,0
3026,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0
3027,22,5,13,2,2,0,0,0,0,0,0,0,0,0,0
3028,44,3,27,8,5,1,0,0,0,0,0,0,0,0,0
3029,15,3,11,0,1,0,0,0,0,0,0,0,0,0,0
3030,20,1,13,5,0,1,0,0,0,0,0,0,0,0,0
3031,8,1,4,1,2,0,0,0,0,0,0,0,0,0,0
3032,12,2,8,0,1,1,0,0,0,0,0,0,0,0,0
3033,10,4,5,1,0,0,0,0,0,0,0,0,0,0,0
3034,25,8,9,4,1,3,0,0,0,0,0,1,0,0,0
3035,9,1,4,3,1,0,0,0,0,0,0,0,0,0,0
3036,46,21,22,0,0,3,0,0,0,0,0,1,1,0,0
3037,46,20,17,5,2,2,0,0,0,0,0,0,0,0,0
3038,33,11,18,3,1,0,0,0,0,0,0,1,0,0,0
3039,36,8,18,9,1,0,0,0,0,0,0,2,1,0,0
3040,33,7,21,2,3,0,0,0,0,0,0,0,0,0,0
3041,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3042,12,2,7,3,0,0,0,0,0,0,0,0,0,0,0
3043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3044,30,20,2,4,1,3,0,0,0,0,0,0,0,-1,0
3045,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3046,16,11,3,1,0,1,0,0,0,0,0,0,0,0,0
3047,50,30,6,2,7,1,4,0,0,0,0,0,0,0,0
3048,13,8,0,1,1,1,0,0,0,0,0,0,0,0,0
3049,37,22,0,0,2,0,0,0,0,0,0,0,0,0,0
3050,53,27,12,7,2,3,0,0,0,0,0,-1,0,0,0
3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3053,12,4,3,4,0,0,0,0,0,0,1,0,0,0,0
3054,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3057,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,28,5,8,7,0,1,0,0,0,0,1,0,0,0,0
3059,64,30,27,3,3,1,0,3,0,0,0,1,0,0,1
3060,43,24,17,0,0,0,0,0,0,0,0,1,0,0,0
3061,41,21,17,1,1,0,0,0,0,0,0,1,0,0,0
3062,10,7,0,1,2,0,0,0,0,0,0,0,0,0,0
3063,718,537,282,15,19,2,4,1,0,0,0,3,1,0,-1
3064,149,74,52,6,5,5,0,0,0,0,0,1,0,0,0
3065,49,21,21,3,1,0,0,0,0,0,2,4,3,0,0
3066,69,51,32,1,6,1,0,0,0,0,1,2,1,0,0
3067,98,51,32,4,6,3,1,0,0,0,1,4,1,0,0
3068,32,15,13,0,3,0,0,0,0,0,1,1,1,0,0
3069,32,13,14,2,1,1,0,0,0,0,0,2,0,0,0
3070,25,14,10,0,0,0,0,0,0,0,2,0,0,0,0
3071,39,31,3,4,1,0,0,0,0,0,0,0,0,0,0
3072,30,25,3,0,1,0,0,0,0,0,0,0,0,0,0
3073,28,21,2,4,0,0,1,0,0,0,0,1,0,0,0
3074,8,7,0,0,0,1,0,0,0,0,0,1,1,0,0
3075,20,15,4,0,0,0,0,0,0,0,1,1,0,0,0
3076,60,48,7,1,1,2,0,0,0,0,1,1,0,0,0
3077,63,44,9,1,2,4,2,0,0,0,0,3,2,0,0
3078,32,26,4,0,0,0,0,0,0,0,1,1,0,0,0
3079,92,57,25,5,0,2,0,0,0,0,0,2,0,0,0
3080,20,7,7,1,3,2,1,0,0,0,1,0,0,0,0
3081,47,30,15,0,0,1,0,0,0,0,1,2,0,0,0
3082,9,5,3,0,0,0,0,0,0,0,1,0,0,0,0
3083,31,14,14,0,2,0,0,0,0,0,1,0,0,0,0
3084,27,13,11,0,1,1,1,0,0,0,1,0,0,0,0
3085,20,9,7,0,3,1,0,0,0,0,0,1,1,0,0
3086,28,13,14,0,1,0,0,0,0,0,0,0,0,0,0
3087,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3088,9,1,4,3,0,1,0,0,0,0,0,0,0,0,0
3089,108,46,38,18,3,3,0,0,0,0,0,1,0,0,0
3090,61,30,20,8,2,1,0,0,0,0,0,0,0,0,0
3091,22,5,13,2,1,1,0,0,0,0,0,0,0,0,0
3092,42,14,17,6,2,3,0,0,0,0,0,0,0,0,0
3093,28,16,5,4,2,1,0,0,0,0,0,0,0,0,0
3094,33,25,3,3,1,1,0,0,0,0,0,0,0,0,0
3095,33,22,0,7,3,1,0,0,0,0,0,0,0,0,0
3096,9,6,1,0,2,0,0,0,0,0,0,0,0,0,0
3097,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3098,25,14,7,2,0,2,0,0,0,0,0,0,0,0,0
3099,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3100,16,7,0,4,3,2,0,0,0,0,0,0,0,0,0
3101,11,6,4,1,0,0,0,0,0,0,0,0,0,0,0
3102,16,7,6,2,1,0,0,0,0,0,0,0,0,0,0
3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,26,21,0,2,2,0,0,0,0,0,0,0,0,0,0
3105,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,70,32,23,12,2,0,0,0,0,0,1,0,0,0,0
3107,49,45,3,0,1,0,0,0,0,0,0,0,0,0,0
3108,9,6,1,0,0,2,0,0,0,0,0,0,0,0,0
3109,12,9,1,0,2,0,0,0,0,0,0,0,0,0,0
3110,146,76,35,30,1,4,0,0,0,0,0,0,0,0,0
3111,36,21,2,7,4,2,0,0,0,0,0,0,0,0,0
3112,18,11,1,4,1,1,0,0,0,0,0,0,0,0,0
3113,30,15,6,4,5,0,0,0,0,0,0,0,0,0,0
3114,19,1,7,5,1,2,0,0,0,0,3,0,0,0,0
3115,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3116,24,18,2,2,1,1,0,0,0,0,0,0,0,0,0
3117,15,8,2,4,1,0,0,0,0,0,0,0,0,0,0
3118,18,9,2,6,0,1,0,0,0,0,0,1,0,0,0
3119,7,3,2,0,0,1,0,1,0,0,0,2,0,0,0
3120,3,0,0,1,0,2,0,0,0,0,0,0,0,1,0
3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3123,24,10,5,3,1,2,1,0,0,0,0,0,0,0,0
3124,26,17,0,2,2,2,0,0,0,0,0,0,0,0,0
3125,31,22,5,1,0,2,0,0,0,0,0,1,0,0,0
3126,26,5,11,2,4,1,0,0,0,0,0,4,0,0,0
3127,11,0,6,1,1,1,2,0,0,0,0,1,1,0,0
3128,23,11,11,0,0,0,0,0,0,0,1,0,0,0,0
3129,64,26,18,14,5,0,1,0,0,0,0,3,0,1,0
3130,97,26,33,13,2,1,0,0,0,0,22,2,0,0,0
3131,31,4,20,4,2,0,1,0,0,0,0,0,0,0,0
3132,13,3,7,0,2,1,0,0,0,0,0,0,0,0,0
3133,157,71,41,11,8,16,1,0,0,0,2,8,1,0,0
3134,43,26,4,8,1,1,2,0,0,0,1,0,0,0,0
3135,32,6,18,4,2,2,0,0,0,0,0,1,0,0,0
3136,16,6,7,1,2,0,0,0,0,0,0,2,1,0,0
3137,10,6,2,0,1,0,0,0,0,0,1,1,1,0,0
3138,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0
3139,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0
3140,6,4,1,0,1,0,0,0,0,0,0,1,0,0,0
3141,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0
3142,15,7,4,3,1,0,0,0,0,0,0,0,0,0,0
3143,13,10,2,1,0,0,0,0,0,0,0,1,0,0,0
3144,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0
3145,33,20,10,2,1,0,0,0,0,0,0,6,0,0,0
3146,22,16,4,2,0,0,0,0,0,0,0,4,0,0,0
3147,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0
3148,115,68,32,2,3,6,1,0,0,0,4,1,0,0,0
3149,33,16,10,3,4,0,0,0,0,0,0,1,0,0,0
3150,49,22,16,0,2,2,0,0,0,0,2,3,1,0,0
3151,9,3,2,0,2,0,1,0,0,0,1,1,0,0,0
3152,12,2,9,1,0,0,0,0,0,0,0,0,0,0,0
3153,4,1,3,0,0,0,0,0,0,0,0,4,1,0,0
3154,5,3,1,0,0,0,0,0,0,0,0,4,3,0,0
3155,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0
3156,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0
3157,10,1,4,3,1,1,0,0,0,0,0,0,0,0,0
3158,37,13,15,2,2,2,0,0,0,0,2,0,0,0,0
3159,37,35,3,0,0,0,0,0,0,0,0,1,0,0,0
3160,33,15,6,3,1,6,2,0,0,0,0,4,2,0,0
3161,15,7,2,1,4,0,0,0,0,0,2,0,0,0,0
3162,4,2,2,0,0,0,0,0,0,0,0,1,1,0,0
3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,11,7,2,0,1,0,0,0,0,0,0,0,0,0,0
3166,19,10,8,0,0,0,0,0,0,0,1,1,1,0,0
3167,26,7,12,3,2,1,0,0,0,0,1,1,1,0,0
3168,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3169,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0
3170,202,57,138,2,1,0,1,0,0,0,0,0,0,0,0
3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3172,7,3,0,1,1,0,0,0,0,0,2,0,0,0,0
3173,51,41,6,0,2,1,0,0,0,0,1,2,0,0,0
3174,18,4,6,0,1,1,1,0,0,0,5,1,0,0,0
3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3176,13,8,3,0,0,2,0,0,0,0,0,1,0,0,0
3177,27,15,0,8,3,1,0,0,0,0,0,0,0,0,0
3178,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3179,32,20,5,0,2,1,0,0,0,0,4,2,1,0,0
3180,24,13,3,1,0,2,0,0,0,0,5,0,0,0,0
3181,62,25,18,0,4,2,2,0,0,0,11,1,1,0,0
3182,59,30,9,1,7,12,0,0,0,0,0,2,0,1,0
3183,123,66,35,3,2,8,3,0,0,0,6,2,2,0,0
3184,130,45,33,5,10,24,2,0,0,0,11,0,0,1,0
3185,17,8,2,0,0,1,0,0,0,0,6,0,0,0,0
3186,41,14,14,1,3,1,0,0,0,0,8,0,0,0,0
3187,30,12,4,0,4,9,0,0,0,0,1,0,0,0,0
3188,24,11,1,0,4,6,1,0,0,0,1,1,0,0,0
3189,26,17,1,2,2,1,0,0,0,0,3,3,0,0,0
3190,15,10,1,2,0,0,2,0,0,0,0,0,0,0,0
3191,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3192,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3195,801,208,367,14,32,16,5,0,0,0,159,1,0,0,0
3196,200,92,53,2,9,11,0,0,0,0,53,2,0,0,0
3197,113,28,33,4,7,3,1,0,0,0,37,0,0,0,0
3198,1057,473,344,16,77,53,18,0,0,0,76,4,1,0,0
3199,503,208,185,11,30,25,6,0,0,0,38,3,0,0,0
3200,215,74,61,5,18,18,1,0,0,0,38,2,0,0,0
3201,1158,244,406,22,72,59,21,0,1,82,334,4,1,0,0
3202,136,40,33,2,7,8,1,0,0,0,45,0,0,0,0
3203,325,135,90,7,7,18,1,0,0,0,67,2,1,0,0
3204,284,81,81,2,9,24,1,0,1,18,86,1,0,0,0
3205,381,135,151,5,7,23,1,0,0,0,59,1,0,0,0
3206,1961,999,302,0,0,27,0,0,0,0,1,0,0,0,0
3207,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3208,49,25,12,4,2,6,0,0,0,0,0,1,0,0,0
3209,75,48,20,2,2,1,0,0,0,0,2,1,0,0,0
3210,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
3211,50,27,0,15,3,5,0,0,0,0,0,0,0,0,0
3212,16,5,0,1,7,3,0,0,0,0,0,1,1,0,0
3213,13,7,0,2,3,1,0,0,0,0,0,1,0,0,0
3214,19,9,3,6,1,0,0,0,0,0,0,0,0,0,0
3215,21,11,0,4,3,3,0,0,0,0,0,2,0,0,0
3216,37,19,7,6,3,2,0,0,0,0,0,2,2,0,0
3217,30,19,0,0,5,6,0,0,0,0,0,0,0,0,0
3218,3,0,0,2,1,0,0,0,0,0,0,1,1,0,0
3219,9,5,1,0,0,3,0,0,0,0,0,1,0,0,0
3220,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3221,20,17,0,0,0,3,0,0,0,0,0,0,0,0,0
3222,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3223,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0
3224,7,3,1,2,1,0,0,0,0,0,0,0,0,0,0
3225,12,4,5,1,0,2,0,0,0,0,0,0,0,0,0
3226,15,8,0,4,1,2,0,0,0,0,0,0,0,0,0
3227,12,3,0,4,4,1,0,0,0,0,0,0,0,0,0
3228,14,9,0,3,1,1,0,0,0,0,0,0,0,0,0
3229,22,17,1,2,2,0,0,0,0,0,0,0,0,0,0
3230,18,7,4,0,2,5,0,0,0,0,0,1,1,0,0
3231,10,1,4,2,1,2,0,0,0,0,0,0,0,0,0
3232,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
3233,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
3234,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0
3235,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0
3236,6,1,2,0,1,2,0,0,0,0,0,0,0,0,0
3237,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3238,5,0,2,1,1,1,0,0,0,0,0,1,0,0,0
3239,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3240,15,7,4,2,1,1,0,0,0,0,0,0,0,0,0
3241,11,7,1,2,1,0,0,0,0,0,0,1,1,0,0
3242,7,3,0,0,1,3,0,0,0,0,0,0,0,0,0
3243,12,4,1,1,2,3,0,0,0,0,1,0,0,0,0
3244,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0
3245,22,14,1,4,1,2,0,0,0,0,0,0,0,0,0
3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0
3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,10,7,2,0,1,0,0,0,0,0,0,0,0,0,0
3250,17,5,3,2,1,2,0,0,0,0,4,0,0,0,0
3251,14,3,4,0,0,5,2,0,0,0,0,0,0,0,0
3252,20,1,5,3,1,5,0,0,0,0,5,0,0,0,0
3253,10,0,4,3,1,2,0,0,0,0,0,0,0,0,0
3254,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0
3255,8,1,3,0,1,1,0,0,0,0,2,1,0,0,0
3256,13,6,1,4,0,2,0,0,0,0,0,0,0,0,0
3257,57,43,1,5,4,4,0,0,0,0,0,1,0,0,0
3258,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3259,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0
3260,19,15,0,1,1,2,0,0,0,0,0,0,0,0,0
3261,7,4,1,1,0,1,0,0,0,0,0,0,0,0,0
3262,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3263,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3264,3,0,0,1,1,1,0,0,0,0,0,2,2,0,0
3265,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3269,12,3,3,4,2,0,0,0,0,0,0,0,0,-1,0
3270,7,3,4,0,0,0,0,0,0,0,0,1,1,-1,0
3271,339,173,115,24,8,14,0,0,0,0,4,3,1,-1,0
3272,26,6,14,3,2,0,0,0,0,0,1,0,0,-1,0
3273,21,5,7,5,1,1,0,0,0,0,3,2,0,-1,0
3274,11,7,2,0,0,2,0,0,0,0,0,2,2,-1,0
3275,15,9,4,2,0,0,0,0,0,0,0,0,0,-1,0
3276,15,7,6,0,0,0,0,0,0,0,2,0,0,-1,0
3277,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
3278,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0
3279,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
3280,6,0,3,1,1,0,0,0,0,0,1,0,0,-1,0
3281,2,0,0,2,0,0,0,0,0,0,0,0,0,-1,0
3282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
3283,58,10,22,10,0,2,1,0,0,0,13,0,0,-1,0
3284,1,-1,-1,0,0,0,0,0,0,0,1,0,0,-1,0
3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,4,4,0,0,0,0,0,0,0,0,0,1,0,-1,0
3287,6,3,0,0,3,0,0,0,0,0,0,1,1,-1,0
3288,5,2,0,0,1,1,0,0,0,0,1,-1,1,0,0
3289,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
3290,207,41,69,20,28,6,0,0,0,0,41,9,2,0,2
3291,62,32,8,8,3,2,7,0,0,4,4,3,1,0,0
3292,7,1,3,1,0,1,0,0,0,0,1,2,2,-1,0
3293,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
3294,31,11,8,6,2,1,0,0,0,0,2,1,0,0,0
3295,124,47,17,19,27,13,0,1,0,0,0,1,0,1,0
3296,14,5,4,3,0,2,0,0,0,0,0,0,0,0,0
3297,17,3,6,3,2,2,0,0,0,0,1,1,0,0,0
3298,10,4,3,0,3,0,0,0,0,0,0,0,0,-1,0
3299,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3300,33,7,9,10,1,4,0,0,0,0,2,1,0,0,0
3301,22,5,8,0,6,0,0,0,0,2,3,0,0,-1,0
3302,239,120,48,7,23,11,3,0,0,11,25,1,1,-1,0
3303,115,31,45,14,13,5,0,0,0,0,7,0,0,0,0
3304,134,10,87,16,5,1,1,0,0,0,14,0,0,0,0
3305,568,147,368,26,2,9,4,0,0,0,8,1,0,-1,0
3306,72,32,25,7,4,2,0,0,0,0,2,0,0,-1,0
3307,62,18,22,8,6,5,0,0,0,0,3,1,0,0,0
3308,261,176,48,1,13,14,0,0,0,8,9,0,0,0,0
3309,30,14,6,2,3,2,1,0,0,2,2,0,0,0,0
3310,20,4,4,0,0,4,0,0,0,0,8,0,0,0,0
3311,26,9,8,0,0,3,0,0,0,3,6,0,0,0,0
3312,36,17,11,0,3,1,1,0,0,1,3,0,0,0,0
3313,25,12,7,1,0,1,0,0,0,1,4,0,0,0,0
3314,60,26,19,2,6,3,0,0,0,1,4,0,0,0,0
3315,43,18,11,0,0,2,1,0,0,0,9,0,0,0,0
3316,32,9,15,0,0,3,1,0,0,2,6,1,0,0,0
3317,23,2,9,1,0,2,0,0,0,1,9,0,0,0,0
3318,1749,515,913,20,136,53,46,1,0,134,65,4,1,0,0
3319,367,116,159,2,15,14,4,0,1,21,57,0,0,0,0
3320,128,16,31,3,5,3,1,0,0,10,69,2,1,0,0
3321,42,11,7,2,0,4,1,0,0,2,17,1,0,0,0
3322,16,2,5,0,1,2,0,0,0,0,6,0,0,0,0
3323,203,108,61,3,18,2,1,0,-1,-1,10,0,0,0,0
3324,46,19,13,2,3,6,0,0,0,0,3,0,0,0,0
3325,134,73,35,2,11,2,1,0,0,7,10,0,0,1,0
3326,357,187,119,3,16,21,3,0,0,0,8,0,0,-1,0
3327,27,11,14,0,1,0,1,0,0,0,0,0,0,0,0
3328,14,4,3,0,0,1,1,0,0,4,0,0,0,0,0
3329,3587,843,2450,7,170,62,34,0,0,165,21,0,0,0,0
3330,-1,-1,-1,1,1,0,0,0,0,0,0,1,-1,0,-1
3331,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0
3332,9,3,2,2,4,1,0,0,0,0,6,2,1,0,0
3333,16,5,3,1,3,1,0,0,0,1,3,0,0,0,0
3334,37,10,11,0,3,1,1,0,0,5,12,0,0,0,0
3335,645,93,212,25,299,14,0,4,0,0,0,0,0,0,0
3336,446,31,301,68,21,22,0,0,0,0,3,0,0,0,0
3337,304,37,166,76,10,14,0,0,0,0,1,0,0,-1,0
3338,3336,999,1130,33,701,85,0,11,0,0,0,1,0,-1,0
3339,4432,999,2127,29,473,114,0,4,0,0,0,0,0,0,0
3340,61,17,33,3,1,2,0,1,0,0,4,0,0,0,0
3341,40,6,23,4,1,2,0,0,0,0,4,0,0,0,0
3342,6,1,4,0,0,1,0,0,0,0,0,0,0,0,0
3343,161,37,81,28,7,3,0,0,0,0,4,0,0,0,0
3344,111,25,61,9,4,9,3,0,0,0,0,2,0,0,0
3345,13,3,5,3,0,1,0,0,0,0,1,0,0,0,0
3346,162,26,79,38,10,4,5,0,0,0,0,2,1,-1,0
3347,55,3,33,12,4,1,0,0,0,0,2,1,1,0,0
3348,86,11,47,12,1,7,1,1,0,0,6,1,1,0,0
3349,65,14,36,7,4,3,1,0,0,0,0,1,1,0,0
3350,6,1,5,0,0,0,0,0,0,0,0,1,0,0,0
3351,88,2,61,15,2,2,6,0,0,0,0,0,0,0,0
3352,25,0,15,5,0,4,0,0,0,0,1,0,0,0,0
3353,20,2,13,5,0,0,0,0,0,0,0,0,0,0,0
3354,59,7,15,16,12,7,0,0,0,0,0,0,0,-1,0
