"SSN","totAll","totPrec","totCuan","totTezo","totPatl","totTzac","totMicc","totTlam","totXola","totMete","totOxto","totXome","totMaza","totAzte"
2961,83,0,0,0,0,2,3,25,31,5,0,0,3,1
2962,87,0,0,0,0,29,11,30,7,0,0,2,0,1
2963,397,0,0,13,16,3,4,3,5,0,10,2,217,104
2964,21,0,0,0,0,9,0,0,1,0,0,0,9,2
2965,73,0,0,0,0,8,6,8,7,0,0,3,9,31
2966,8,0,0,0,0,0,0,0,0,0,0,0,4,3
2967,33,0,0,0,0,17,4,0,3,0,0,3,0,3
2968,13,0,0,0,0,2,0,2,3,0,0,3,0,0
2969,15,0,0,0,0,4,2,0,0,0,0,0,3,0
2970,91,0,0,0,0,4,1,0,0,0,0,0,33,53
2971,16,0,0,0,0,3,2,2,0,0,0,0,2,5
2972,17,0,0,0,0,5,4,4,0,0,0,0,1,2
2973,27,0,0,0,0,2,2,1,0,0,0,0,8,10
2974,6,0,0,0,0,2,0,0,0,0,0,0,3,1
2975,217,0,0,0,0,11,24,62,19,24,0,0,5,27
2976,30,0,0,0,0,0,3,5,5,3,0,0,0,9
2977,14,0,0,0,0,2,0,0,1,1,0,0,1,7
2978,93,0,0,0,0,8,11,26,5,5,0,1,0,19
2979,67,0,0,0,0,7,14,16,5,6,0,1,3,8
2980,131,0,0,0,0,12,16,22,16,14,0,0,17,12
2981,93,0,0,0,0,9,9,12,13,4,0,3,0,26
2982,77,0,0,0,0,10,6,10,8,0,0,0,6,26
2983,112,0,0,0,0,10,16,19,16,11,0,0,5,20
2984,57,0,0,0,0,3,7,19,4,6,0,0,2,3
2985,21,0,0,0,0,2,1,3,4,3,0,0,0,5
2986,57,0,0,0,0,6,7,8,3,4,0,1,6,13
2987,82,0,0,0,0,3,3,8,4,3,0,11,9,32
2988,50,0,0,0,0,1,4,7,2,1,0,3,6,21
2989,42,0,0,0,0,0,3,14,2,5,0,0,1,5
2990,67,0,0,0,0,7,5,12,9,2,0,0,12,11
2991,155,0,0,0,0,9,9,21,10,9,0,0,48,39
2992,22,0,0,0,0,0,1,1,0,0,0,0,1,18
2993,17,0,0,0,0,1,1,1,0,0,0,0,0,13
2994,143,0,0,0,5,20,9,21,35,17,0,0,3,3
2995,127,0,0,0,0,6,11,24,19,6,0,5,0,37
2996,51,0,0,0,1,0,16,12,12,2,0,0,2,2
2997,41,0,0,0,0,2,2,10,8,0,0,0,0,4
2998,49,0,0,0,0,1,9,8,8,0,0,9,0,9
2999,16,0,0,0,0,0,0,3,2,0,0,0,0,7
3000,47,0,0,0,0,3,6,7,6,4,0,6,0,10
3001,107,0,0,0,0,1,5,25,3,4,0,1,0,59
3002,55,0,0,0,0,1,2,7,4,2,0,0,0,25
3003,34,0,0,0,0,0,9,8,4,1,0,0,0,8
3004,50,0,0,0,0,2,5,5,2,1,0,0,0,28
3005,90,0,0,0,0,3,10,20,9,7,0,0,0,5
3006,73,0,0,0,0,12,11,24,4,6,0,0,0,2
3007,105,0,0,0,0,0,13,23,20,11,0,0,0,2
3008,147,0,0,0,2,14,11,19,42,6,0,0,1,10
3009,124,0,0,0,0,22,26,29,4,0,0,0,2,17
3010,63,0,0,0,0,9,6,6,10,5,0,0,3,12
3011,61,0,0,0,0,15,8,11,2,4,0,0,5,8
3012,2,0,0,0,0,1,0,1,0,0,0,0,0,0
3013,181,0,0,0,0,6,29,39,34,30,0,0,0,5
3014,87,0,0,0,0,8,12,22,23,4,0,0,0,2
3015,131,0,0,0,0,15,11,26,16,15,0,0,0,21
3016,39,0,0,0,0,8,3,11,11,0,0,2,0,0
3017,43,0,0,0,0,8,4,6,13,1,0,0,0,5
3018,186,0,0,0,0,28,25,24,31,14,0,7,3,-1
3019,110,0,0,0,0,7,8,14,15,5,0,6,0,36
3020,268,0,0,0,0,18,21,42,47,20,0,4,1,21
3021,165,0,0,0,0,10,11,23,14,5,0,0,2,78
3022,35,0,0,0,0,3,3,8,1,0,0,0,0,18
3023,79,0,0,0,0,11,11,26,6,3,0,0,5,6
3024,35,0,0,0,0,7,8,0,4,4,0,0,2,2
3025,112,0,0,0,0,16,7,26,12,7,0,0,6,8
3026,31,0,0,0,0,2,7,11,2,0,0,0,3,1
3027,29,0,0,0,0,3,3,5,3,2,0,0,0,8
3028,52,0,0,0,0,12,7,9,1,3,0,0,3,7
3029,67,0,0,0,0,7,12,19,0,5,0,0,6,6
3030,68,0,0,0,1,7,17,8,3,1,0,0,2,16
3031,111,0,0,0,0,11,16,24,12,7,0,0,5,9
3032,56,0,0,0,0,8,6,11,3,1,0,0,2,8
3033,74,0,0,0,0,19,9,14,15,3,0,0,3,0
3034,76,0,0,0,0,14,8,8,15,2,0,0,4,13
3035,42,0,0,0,0,4,3,8,7,2,0,0,2,5
3036,259,0,0,0,0,24,28,21,34,9,0,0,11,104
3037,255,0,0,0,0,26,32,46,30,8,2,6,6,61
3038,136,0,0,0,0,13,24,23,18,10,0,4,2,12
3039,91,0,0,0,0,10,17,15,19,7,0,2,0,-1
3040,132,0,0,0,0,29,10,27,24,6,0,2,0,12
3041,11,0,0,0,0,1,1,2,2,0,0,0,0,3
3042,21,0,0,0,0,6,4,2,2,0,0,0,0,5
3043,82,0,0,0,0,9,7,19,10,5,0,0,5,9
3044,266,0,0,0,0,13,14,37,32,6,13,21,77,27
3045,27,0,0,0,0,11,2,8,0,0,0,1,0,0
3046,171,0,0,0,0,22,11,50,28,18,0,0,2,0
3047,299,0,0,0,0,39,17,71,56,23,2,17,11,9
3048,68,0,0,0,0,6,3,19,6,2,1,4,3,6
3049,195,0,0,0,0,14,16,40,37,22,0,3,4,2
3050,164,0,0,0,0,11,5,38,36,6,0,5,19,12
3051,75,0,0,0,0,14,5,18,10,1,0,0,3,7
3052,16,0,1,0,0,8,2,3,1,0,0,0,0,0
3053,186,0,0,0,0,8,11,41,52,19,0,8,3,0
3054,220,0,0,0,0,10,20,35,42,21,0,2,23,17
3055,495,0,0,0,0,6,39,99,131,44,0,6,20,6
3056,86,0,0,0,0,3,4,16,16,11,3,0,3,1
3057,61,0,0,0,0,2,7,11,5,4,0,0,0,5
3058,11,0,0,0,0,5,1,0,1,0,0,0,0,0
3059,87,0,0,0,0,20,12,9,7,4,0,6,4,1
3060,129,0,0,0,0,39,20,22,9,4,0,6,1,0
3061,95,0,0,0,0,41,13,8,5,4,0,0,1,1
3062,84,0,0,0,3,7,4,12,10,8,0,0,0,8
3063,880,0,0,0,37,113,213,226,47,72,3,12,9,6
3064,157,0,0,0,0,22,21,23,30,10,0,2,3,6
3065,115,0,0,0,0,21,21,16,16,9,0,6,3,5
3066,192,0,0,0,0,32,28,29,49,5,0,6,6,2
3067,279,0,0,0,0,27,25,76,41,16,3,9,11,11
3068,50,0,0,0,0,4,7,9,9,5,0,4,0,1
3069,82,0,0,0,0,1,2,13,11,4,5,13,5,7
3070,18,0,0,0,0,2,2,5,3,1,0,0,0,0
3071,140,0,0,0,0,7,16,25,27,13,0,1,-1,2
3072,132,0,0,0,0,6,25,24,17,11,0,3,1,0
3073,220,0,0,0,0,9,10,57,34,21,0,5,0,0
3074,32,0,0,0,0,2,0,8,3,6,0,1,-1,1
3075,53,0,0,0,0,8,2,8,10,2,0,0,2,3
3076,127,0,0,0,0,10,5,27,34,8,0,8,8,1
3077,138,0,0,0,0,15,8,34,27,6,0,11,8,0
3078,148,0,1,0,0,13,7,35,29,13,0,4,3,6
3079,297,0,0,0,2,27,26,62,43,9,17,37,23,8
3080,71,0,0,0,0,9,3,3,24,5,1,5,9,0
3081,88,0,0,0,0,8,10,15,30,1,0,2,2,0
3082,37,0,0,0,0,6,6,7,14,1,0,0,0,0
3083,45,0,0,0,0,6,10,8,7,0,0,0,0,0
3084,31,0,0,0,0,3,2,4,1,0,0,3,4,1
3085,50,0,0,0,0,7,6,7,12,1,0,1,3,2
3086,110,0,0,0,0,13,9,26,8,6,0,0,0,4
3087,64,0,0,0,0,9,8,14,21,2,0,0,0,0
3088,48,0,0,0,0,3,8,3,2,0,0,3,24,3
3089,279,0,0,0,0,39,14,34,32,24,0,6,16,41
3090,241,0,0,0,0,14,14,43,63,18,0,4,6,1
3091,114,0,0,0,3,10,10,23,10,13,0,0,3,13
3092,102,0,0,0,0,7,11,22,16,5,4,0,0,11
3093,246,0,0,0,0,13,23,53,18,27,0,0,2,23
3094,243,0,0,0,2,16,16,44,37,25,2,0,0,20
3095,138,0,0,0,0,11,5,13,18,6,4,3,16,36
3096,128,0,0,0,0,4,10,18,26,11,4,0,0,22
3097,78,0,0,0,0,0,11,9,9,19,0,0,2,5
3098,124,0,0,0,2,8,10,25,16,8,4,-1,-1,21
3099,44,0,0,0,0,9,3,9,9,4,0,0,0,5
3100,64,0,0,0,0,3,0,8,9,12,0,0,0,4
3101,109,0,0,0,0,10,7,12,22,14,0,2,6,3
3102,163,0,0,0,0,9,9,36,31,15,0,0,4,0
3103,28,0,0,0,0,3,2,4,5,2,0,0,3,0
3104,203,0,0,0,9,33,14,35,19,10,2,3,5,22
3105,117,0,0,0,0,11,4,23,24,10,0,6,7,6
3106,309,0,0,0,0,29,19,42,51,8,3,9,12,49
3107,252,0,0,0,8,27,23,47,45,6,11,0,15,5
3108,66,0,0,0,0,2,6,5,22,4,0,0,5,13
3109,79,0,0,0,0,12,3,12,15,6,0,1,5,7
3110,262,0,0,0,0,22,30,48,49,16,3,5,10,13
3111,302,0,0,0,6,28,38,57,59,10,2,5,11,13
3112,71,0,0,0,0,10,6,7,7,7,0,0,3,4
3113,74,0,0,0,0,7,8,11,10,5,0,0,0,6
3114,76,0,0,0,0,8,5,19,4,6,0,2,0,4
3115,57,0,0,0,0,6,9,2,11,6,2,2,5,2
3116,197,0,0,0,0,8,17,21,12,12,11,6,59,9
3117,361,0,0,0,0,13,31,23,17,10,31,15,147,57
3118,105,0,0,0,1,8,4,22,12,12,1,6,9,6
3119,110,0,0,0,0,26,9,17,9,2,3,3,3,12
3120,64,0,0,0,3,19,5,18,3,0,2,3,0,3
3121,21,0,0,0,0,11,2,3,2,0,0,0,0,0
3122,27,0,0,0,0,3,3,5,5,0,0,0,2,3
3123,166,0,0,0,0,10,9,33,37,9,0,14,3,2
3124,139,0,0,0,0,11,12,25,24,21,0,2,2,2
3125,187,0,0,0,0,22,27,35,51,9,0,5,0,2
3126,118,0,0,0,0,7,21,15,43,2,0,2,3,0
3127,33,0,0,0,0,3,3,0,6,0,0,11,4,6
3128,201,0,0,0,0,8,30,21,23,10,0,44,54,8
3129,181,0,0,0,2,31,30,30,23,10,0,26,10,5
3130,338,0,3,0,0,31,40,45,28,8,0,8,112,34
3131,142,0,0,0,0,5,12,7,2,2,0,2,87,20
3132,101,0,0,0,0,12,17,14,34,8,0,3,0,5
3133,1007,0,0,0,2,40,67,105,105,27,40,37,431,75
3134,141,0,0,0,2,14,13,30,30,13,5,4,7,1
3135,128,0,0,0,0,18,9,20,21,6,1,0,22,12
3136,289,0,0,0,0,48,50,40,73,7,0,8,2,15
3137,56,0,0,0,0,3,6,6,16,3,0,1,3,14
3138,141,0,0,0,5,26,21,22,24,10,0,2,4,5
3139,64,0,0,0,0,13,10,5,12,1,0,6,1,1
3140,161,0,0,0,3,28,30,24,21,7,0,0,3,9
3141,104,0,0,0,2,13,12,16,16,4,0,3,7,6
3142,208,0,0,0,11,22,27,21,63,0,0,8,2,15
3143,144,0,0,0,11,11,12,28,43,2,0,8,4,4
3144,42,0,0,0,0,5,4,6,2,0,0,2,4,11
3145,527,0,0,0,51,113,132,59,64,13,7,12,18,12
3146,243,0,0,0,7,34,32,41,31,7,14,30,8,18
3147,50,0,0,0,0,8,12,8,13,0,0,1,0,3
3148,508,0,0,0,3,13,70,88,36,53,11,50,26,22
3149,232,0,0,0,30,44,28,34,11,4,14,23,6,11
3150,229,0,0,0,19,30,33,38,24,9,4,24,15,11
3151,118,0,0,0,7,6,9,11,8,12,11,15,5,19
3152,56,0,0,0,0,8,3,12,5,0,0,10,3,5
3153,79,0,0,0,5,16,12,13,9,0,2,5,4,6
3154,141,0,0,0,4,10,16,13,6,2,4,13,40,23
3155,196,0,1,0,5,13,15,22,10,11,7,24,26,45
3156,180,0,0,0,1,7,14,18,7,8,7,17,25,54
3157,17,0,0,0,0,2,0,3,0,0,0,3,4,3
3158,148,0,0,0,0,9,15,15,18,3,3,24,23,9
3159,189,0,0,0,5,28,35,44,11,5,0,2,8,12
3160,309,0,0,0,10,54,60,52,68,5,4,9,11,8
3161,197,0,0,0,9,31,33,52,22,5,0,15,7,0
3162,63,0,0,0,0,3,12,6,1,5,9,7,10,6
3163,89,0,0,0,0,18,21,15,8,2,1,2,8,6
3164,49,0,0,0,0,12,9,13,0,1,0,1,0,3
3165,87,0,0,0,1,8,5,2,2,0,7,14,21,24
3166,215,0,0,0,3,12,26,25,4,0,10,15,33,74
3167,123,0,0,0,3,2,8,7,0,0,11,13,47,22
3168,63,0,0,0,0,0,0,0,1,0,0,21,28,12
3169,70,0,0,0,2,6,2,3,6,0,0,13,14,20
3170,17,0,0,0,0,2,2,1,0,1,0,1,5,4
3171,19,0,0,0,0,0,0,0,0,0,0,1,17,0
3172,102,0,0,0,0,10,13,24,38,7,0,0,3,0
3173,764,0,0,0,0,30,22,192,321,25,6,17,15,8
3174,200,0,0,0,0,9,12,46,97,5,1,9,12,2
3175,110,0,0,0,0,4,6,25,49,10,2,3,4,2
3176,146,0,0,0,0,7,9,28,43,9,2,4,2,14
3177,162,0,0,0,2,7,6,23,49,4,2,5,5,26
3178,75,0,0,0,0,4,3,24,28,0,0,3,0,10
3179,424,0,0,0,1,30,27,90,139,16,5,12,19,66
3180,156,0,0,0,0,8,6,49,49,7,0,11,8,13
3181,340,0,0,0,0,18,27,74,131,13,4,14,18,31
3182,617,0,0,0,0,22,45,146,171,30,7,19,7,66
3183,602,0,0,0,0,28,52,154,177,32,5,9,10,18
3184,402,0,0,0,0,23,33,109,80,17,3,5,6,22
3185,27,0,0,0,0,2,3,6,6,1,0,0,0,4
3186,131,0,0,0,0,9,9,23,44,3,5,3,11,16
3187,237,0,0,0,0,10,19,50,72,7,15,21,11,19
3188,180,0,0,0,0,13,18,32,49,17,2,4,5,13
3189,164,0,0,0,0,9,11,42,44,8,1,4,4,17
3190,83,0,0,0,0,1,54,15,4,7,0,0,0,1
3191,99,0,0,0,0,12,11,21,16,5,0,3,6,18
3192,55,0,0,0,0,3,2,12,15,2,2,0,3,3
3193,110,0,0,0,0,2,18,30,10,10,0,0,5,0
3194,52,0,0,0,0,6,3,16,12,2,2,3,3,5
3195,54,0,0,0,0,6,1,15,15,2,0,0,0,6
3196,82,0,0,0,0,3,5,19,10,8,0,0,0,15
3197,79,0,0,0,0,6,7,17,22,5,0,0,0,4
3198,733,0,0,0,0,25,28,218,172,75,0,20,15,40
3199,303,0,0,0,0,0,20,76,97,18,0,16,13,9
3200,92,0,0,0,0,2,5,16,24,5,0,8,0,20
3201,368,0,0,0,0,6,25,70,99,30,0,13,5,65
3202,28,0,0,0,0,0,3,5,16,0,0,0,2,2
3203,164,0,0,0,0,10,9,25,43,21,0,7,15,14
3204,91,0,0,0,0,3,10,8,16,0,0,14,20,13
3205,179,0,0,0,0,0,17,36,48,8,0,17,21,10
3206,101,0,0,0,0,0,3,33,7,22,0,0,6,0
3207,23,0,0,0,0,2,2,5,8,0,0,1,0,1
3208,302,0,0,0,0,12,27,20,45,14,0,34,9,103
3209,211,0,0,0,0,9,21,26,50,6,2,15,6,56
3210,23,0,0,0,0,0,1,4,4,0,0,3,0,6
3211,200,0,0,0,0,14,22,39,60,3,0,20,15,5
3212,117,0,0,0,0,13,17,10,47,0,0,15,3,0
3213,131,0,0,0,0,8,15,26,23,4,0,28,12,2
3214,92,0,0,0,0,1,6,16,23,8,0,8,5,1
3215,235,0,0,0,0,7,15,41,61,5,0,32,32,22
3216,253,0,0,0,0,8,14,42,80,4,0,53,27,8
3217,134,0,0,0,0,7,11,28,38,7,0,18,4,10
3218,57,0,0,0,0,6,3,16,17,0,0,9,0,2
3219,172,0,0,0,0,10,19,48,53,6,0,8,2,0
3220,43,0,0,0,0,2,4,8,14,9,0,2,0,0
3221,336,0,0,0,0,16,32,80,107,17,0,20,9,5
3222,185,0,0,0,0,8,7,69,57,9,0,8,3,4
3223,124,0,0,0,0,6,6,11,37,3,0,29,6,18
3224,107,0,0,0,0,2,9,5,22,0,4,5,19,27
3225,75,0,0,0,0,3,4,2,26,0,1,2,3,15
3226,122,0,0,0,0,5,5,30,48,5,0,2,0,1
3227,300,0,0,0,0,9,27,51,164,4,1,3,5,5
3228,128,0,0,0,0,4,15,4,40,21,0,5,0,2
3229,313,0,0,0,0,4,32,103,67,24,0,3,4,4
3230,186,0,0,0,0,6,21,49,70,3,0,4,2,5
3231,220,0,1,0,0,12,10,41,97,8,0,6,0,7
3232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3234,97,0,0,0,0,0,12,25,27,11,0,2,0,3
3235,93,0,0,0,0,3,3,11,25,5,1,2,2,12
3236,122,0,0,0,0,2,6,12,39,5,0,15,11,16
3237,47,0,0,0,0,3,0,6,16,3,0,3,2,3
3238,97,0,0,0,0,9,9,12,34,2,0,3,2,12
3239,30,0,0,0,0,2,5,6,6,4,0,0,1,2
3240,63,0,0,0,0,6,2,17,11,5,0,3,0,6
3241,114,0,0,0,0,9,15,29,24,7,0,2,3,1
3242,210,0,0,0,0,2,20,45,65,16,0,3,0,5
3243,120,0,0,0,0,7,11,29,46,3,0,0,3,2
3244,23,0,0,0,0,0,3,4,2,0,0,0,0,4
3245,92,0,0,0,0,4,8,30,20,7,0,0,1,9
3246,29,0,0,0,0,0,4,6,10,0,0,0,4,1
3247,27,0,0,0,0,2,2,7,8,0,0,1,3,0
3248,47,0,0,0,0,4,8,12,15,0,0,1,0,1
3249,144,0,0,0,0,6,13,45,20,20,0,0,0,0
3250,77,0,0,0,0,6,7,13,22,5,0,4,0,10
3251,119,0,0,0,0,2,9,23,30,3,0,3,1,33
3252,108,0,0,0,0,3,8,15,47,2,2,0,0,7
3253,186,0,0,0,2,15,16,22,60,8,0,2,2,8
3254,58,0,0,0,0,7,17,8,18,0,0,0,2,4
3255,35,0,0,0,0,4,2,3,18,0,0,1,2,2
3256,87,0,0,0,0,4,3,29,18,7,2,2,2,7
3257,362,0,0,0,0,20,31,123,76,2,0,5,5,27
3258,23,0,0,0,0,1,4,5,10,0,1,0,0,2
3259,55,0,0,0,0,0,5,21,10,8,0,2,3,0
3260,55,0,0,0,0,5,3,14,20,1,1,2,0,3
3261,46,0,0,0,0,5,8,11,9,2,0,0,2,2
3262,10,0,0,0,0,5,0,1,2,0,0,1,0,0
3263,15,0,0,0,0,0,2,4,2,0,0,0,4,0
3264,113,0,0,0,0,6,8,24,49,5,0,1,4,5
3265,37,0,0,0,0,3,3,8,15,0,0,0,0,4
3266,3,0,0,0,0,0,1,0,1,1,0,0,0,0
3267,15,0,0,0,0,0,2,1,6,0,0,0,6,0
3268,176,0,0,0,2,18,29,34,36,9,2,12,0,2
3269,226,0,0,0,0,39,24,43,26,9,15,15,19,6
3270,156,0,0,0,0,5,9,36,42,7,2,2,0,22
3271,636,0,0,0,0,23,79,220,113,47,4,4,5,33
3272,127,0,0,0,0,8,10,22,54,5,0,2,0,14
3273,123,0,0,0,0,8,11,22,32,5,0,8,0,14
3274,88,0,0,0,0,8,8,14,25,1,-1,2,7,14
3275,38,0,0,0,0,1,0,0,4,0,1,0,8,14
3276,83,0,0,0,0,3,11,23,9,3,0,2,7,9
3277,94,0,0,0,0,3,8,14,16,4,1,0,8,16
3278,34,0,0,0,0,0,1,6,12,4,0,0,0,2
3279,32,0,0,0,0,2,2,4,13,3,0,0,2,4
3280,129,0,0,0,0,9,11,24,32,2,3,6,3,24
3281,37,0,0,0,0,4,0,6,9,1,0,3,0,10
3282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3283,165,0,0,0,0,7,13,27,33,6,0,2,13,52
3284,75,0,0,0,0,8,4,11,21,0,0,4,2,7
3285,73,0,0,0,0,4,2,10,19,3,0,2,5,3
3286,145,0,0,0,3,20,26,59,21,5,0,0,0,5
3287,137,0,0,0,0,5,12,35,18,17,0,3,0,4
3288,546,0,0,0,3,109,112,111,56,0,0,11,6,42
3289,25,0,0,0,0,1,9,4,5,0,0,0,0,3
3290,472,0,0,0,0,48,128,75,43,6,0,0,30,118
3291,626,0,0,0,0,75,83,215,70,20,0,16,56,40
3292,29,0,0,0,0,4,8,8,1,0,0,0,2,3
3293,19,0,0,0,0,0,8,7,3,0,0,0,1,0
3294,214,0,0,0,0,40,38,51,46,3,0,3,6,9
3295,278,0,0,0,3,34,70,65,49,6,0,4,0,13
3296,87,0,0,0,3,11,22,21,13,1,0,0,3,5
3297,48,0,0,0,0,3,11,11,9,0,0,0,4,8
3298,63,0,0,0,0,5,13,8,11,3,0,0,0,9
3299,42,0,0,0,0,2,4,4,2,0,0,1,1,24
3300,102,0,0,0,0,6,13,11,11,0,0,13,0,38
3301,28,0,0,0,0,3,5,2,1,1,0,0,0,11
3302,307,0,0,0,1,10,38,84,39,17,0,11,4,24
3303,244,0,0,0,0,20,18,80,43,13,3,4,3,14
3304,20,0,0,0,0,1,2,4,6,0,0,1,0,4
3305,211,0,0,0,0,12,21,48,42,18,0,8,29,3
3306,193,0,0,0,0,18,16,43,18,4,-1,13,12,10
3307,148,0,0,0,0,8,8,39,28,4,0,0,8,19
3308,440,0,0,0,0,13,34,135,79,37,0,14,0,9
3309,147,0,0,0,0,5,12,33,35,15,0,4,2,4
3310,42,0,0,0,0,4,7,13,8,0,0,1,-1,2
3311,72,0,0,0,0,3,2,24,14,4,0,7,0,4
3312,231,0,0,0,0,7,18,62,37,18,0,3,0,6
3313,59,0,0,0,0,2,8,18,11,6,0,0,0,0
3314,76,0,0,0,0,5,5,18,12,4,0,3,4,7
3315,50,0,0,0,0,3,6,8,13,8,0,2,3,0
3316,74,0,0,0,0,0,2,12,16,4,0,2,13,4
3317,27,0,0,0,0,3,2,0,10,2,0,0,0,10
3318,1177,0,0,0,0,41,62,271,343,89,0,29,13,86
3319,157,0,0,0,0,13,10,34,18,4,0,5,6,44
3320,86,0,0,0,0,4,8,29,16,8,0,0,0,10
3321,41,0,0,0,0,2,4,10,8,2,0,0,2,3
3322,10,0,0,0,0,1,2,1,2,0,0,0,0,1
3323,286,0,0,0,0,22,28,94,54,25,0,7,3,11
3324,51,0,0,0,0,2,6,12,4,0,0,6,5,7
3325,223,0,0,0,0,9,28,63,27,19,0,8,4,19
3326,166,0,0,0,0,15,16,47,34,13,0,7,5,4
3327,11,0,0,0,0,0,0,2,3,0,0,0,0,1
3328,17,0,0,0,0,0,0,5,3,0,0,0,2,2
3329,611,0,0,0,0,35,35,194,104,47,0,16,0,20
3330,245,4,0,0,4,32,39,96,8,0,0,42,8,0
3331,22,0,0,0,0,0,3,10,4,2,0,0,0,1
3332,83,0,0,0,0,8,13,12,10,0,0,4,3,25
3333,69,0,0,0,1,5,7,6,5,0,0,0,6,28
3334,12,0,0,0,0,0,2,0,1,1,0,0,0,2
3335,180,0,0,0,0,35,25,36,20,7,0,7,1,8
3336,83,0,0,0,0,8,12,15,10,3,0,4,1,6
3337,95,0,0,0,0,7,13,22,11,6,0,0,0,4
3338,161,0,0,0,-1,9,27,36,25,15,0,0,3,7
3339,333,0,0,0,0,11,52,85,66,22,0,0,10,11
3340,107,0,0,0,0,9,14,19,16,5,0,11,0,13
3341,65,0,0,0,0,4,6,13,5,6,0,4,0,4
3342,78,0,0,0,0,4,1,201,-1,-1,0,3,0,33
3343,192,0,0,0,0,20,27,29,17,8,0,2,12,13
3344,157,0,0,0,0,14,25,39,5,5,0,4,4,22
3345,60,0,0,0,0,12,8,9,6,0,0,5,0,14
3346,130,0,0,0,0,14,27,24,15,13,0,0,0,1
3347,49,0,0,0,0,6,13,7,6,0,0,0,0,3
3348,264,0,0,0,0,19,30,39,27,12,0,10,-1,88
3349,234,0,0,0,0,6,8,8,10,4,0,7,7,160
3350,10,0,0,0,0,2,2,0,2,0,0,0,0,2
3351,19,0,0,0,0,11,0,1,1,0,0,1,0,3
3352,20,0,0,0,0,0,2,7,2,0,0,0,4,2
3353,32,0,0,0,0,17,0,0,1,0,0,0,2,8
3354,727,0,3,0,0,102,92,249,74,53,1,27,14,43
3355,177,0,0,0,0,56,26,41,11,3,0,4,0,15
3356,27,0,0,0,0,4,9,6,0,0,0,1,0,3
3357,52,0,0,0,0,18,10,9,1,0,0,0,0,9
3358,25,0,0,0,0,2,3,4,0,1,0,1,0,13
3359,236,0,0,0,0,23,22,77,11,3,2,7,7,72
3360,204,0,0,0,0,39,20,64,14,0,4,12,0,36
3361,204,0,0,0,0,39,40,44,28,11,0,2,2,15
3362,118,0,0,0,0,21,16,31,12,9,0,1,9,0
3363,27,0,0,0,0,4,6,11,0,0,0,1,0,4
3364,104,0,0,0,1,11,21,26,13,8,0,0,6,9
3365,118,0,0,0,0,21,24,19,10,4,0,0,4,19
3366,72,0,0,0,0,10,13,16,0,1,0,0,8,12
3367,89,0,0,0,0,18,10,5,2,0,0,0,12,22
3368,55,0,0,0,0,6,5,7,8,3,0,2,0,15
3369,228,0,0,0,14,65,40,26,27,7,0,0,10,13
3370,51,0,0,0,0,23,8,9,3,0,0,2,3,0
3371,66,0,0,0,0,19,13,14,4,4,0,0,4,3
3372,67,0,0,0,0,17,8,5,10,6,0,0,5,9
3373,21,0,0,0,0,7,0,8,0,0,0,0,2,1
3374,42,0,0,0,0,5,8,9,4,0,0,0,3,2
3375,174,0,0,0,0,22,31,42,22,13,0,2,3,9
3376,153,0,0,0,5,46,12,25,12,5,0,2,8,15
3377,99,0,0,0,0,18,10,19,10,6,0,0,4,14
3378,229,0,0,0,0,32,40,35,34,9,0,10,9,23
3379,57,0,0,0,0,11,19,6,3,0,0,0,2,5
3380,66,0,0,0,0,12,-1,13,10,3,0,1,0,8
3381,346,0,0,0,0,53,39,68,30,15,0,6,4,36
3382,143,0,0,0,0,23,37,19,15,6,0,8,0,4
3383,239,0,0,0,2,20,49,51,23,6,0,4,6,13
3384,116,0,0,0,0,5,9,18,7,4,2,2,14,48
3385,227,0,0,0,3,28,24,54,18,5,5,5,27,46
3386,31,0,0,0,1,5,2,9,1,0,0,4,0,4
3387,23,0,0,0,0,7,2,3,2,0,0,0,2,4
3388,36,0,0,0,0,8,4,9,10,0,0,0,0,2
3389,52,0,0,0,1,0,3,16,10,5,0,0,3,6
3390,81,0,0,0,0,7,12,15,15,5,2,1,11,2
3391,63,0,0,0,0,0,2,9,11,2,3,3,11,16
3392,113,0,1,0,0,19,8,23,8,5,0,4,6,12
3393,124,0,1,0,0,7,7,31,24,12,0,3,3,3
3394,141,0,0,0,0,14,14,12,15,0,2,4,17,56
3395,77,0,0,0,3,19,7,8,10,0,0,4,4,10
3396,130,0,1,0,0,10,10,19,26,3,0,9,31,11
3397,166,0,0,0,0,9,6,29,19,5,0,3,11,65
3398,56,0,0,0,0,5,1,5,7,4,0,3,7,18
3399,125,0,0,0,0,48,7,16,13,1,0,5,7,7
3400,67,0,0,0,0,21,5,10,18,2,0,0,2,3
3401,76,0,0,0,0,18,2,15,15,6,0,2,7,6
3402,41,0,0,0,0,12,6,10,5,0,0,0,0,2
3403,35,0,0,0,0,3,4,2,13,2,0,0,3,2
3404,86,0,0,0,0,20,7,22,11,2,0,4,8,2
3405,51,0,0,0,0,9,8,9,2,0,0,3,7,5
3406,33,0,0,0,0,4,4,6,5,3,0,0,1,2
3407,49,0,0,0,0,2,5,8,14,0,0,5,5,7
