SSN,Count,Variable,Where
2800,4,smoTot,NA
2800,2,ollaTot,NA
2801,42,obsidianTot,NA
2801,1,figTot,NA
2801,3,candTot,NA
2801,46,totAll,NA
2801,3,totMicc,NA
2801,3,totTlam,NA
2801,19,totXola,NA
2801,10,totMete,NA
2801,2,toTot,NA
2801,8,smoTot,NA
2801,9,ollaTot,NA
2802,35,obsidianTot,NA
2802,2,basaltTot,NA
2802,1,figTot,NA
2802,2,candTot,NA
2802,24,totAll,NA
2802,2,totMicc,NA
2802,3,totTlam,NA
2802,17,totXola,NA
2802,1,toTot,NA
2802,12,smoTot,NA
2802,1,ollaTot,NA
2802,1,nubbinTot,NA
2803,72,obsidianTot,NA
2803,14,figTot,NA
2803,8,candTot,NA
2803,262,totAll,NA
2803,10,totTzac,NA
2803,82,totMicc,NA
2803,67,totTlam,NA
2803,34,totXola,NA
2803,12,totMete,NA
2803,2,censerTot,NA
2803,38,toTot,NA
2803,15,smoTot,NA
2803,0,ollaTot,Missing
2803,2,comalTot,NA
2803,6,nubbinTot,NA
2803,2,granTot,NA
2804,55,obsidianTot,NA
2804,13,figTot,NA
2804,4,candTot,NA
2804,375,totAll,NA
2804,8,totTzac,NA
2804,42,totMicc,NA
2804,140,totTlam,NA
2804,35,totXola,NA
2804,26,totMete,NA
2804,2,censerTot,NA
2804,97,toTot,NA
2804,20,smoTot,NA
2804,19,ollaTot,NA
2804,3,comalTot,NA
2804,5,nubbinTot,NA
2804,4,granTot,NA
2805,34,obsidianTot,NA
2805,1,basaltTot,NA
2805,8,figTot,NA
2805,2,candTot,NA
2805,277,totAll,NA
2805,20,totTzac,NA
2805,28,totMicc,NA
2805,87,totTlam,NA
2805,35,totXola,NA
2805,6,totMete,NA
2805,1,censerTot,NA
2805,63,toTot,NA
2805,17,smoTot,NA
2805,16,ollaTot,NA
2805,3,comalTot,NA
2805,3,nubbinTot,NA
2805,5,granTot,NA
2806,14,obsidianTot,NA
2806,2,figTot,NA
2806,2,candTot,NA
2806,53,totAll,NA
2806,12,totTzac,NA
2806,4,totMicc,NA
2806,14,totTlam,NA
2806,10,totXola,NA
2806,2,censerTot,NA
2806,7,toTot,NA
2806,2,smoTot,NA
2806,6,ollaTot,NA
2806,1,comalTot,NA
2806,1,nubbinTot,NA
2807,3,obsidianTot,NA
2807,35,totAll,NA
2807,1,totPatl,NA
2807,1,totTzac,NA
2807,17,totMicc,NA
2807,16,totTlam,NA
2807,1,ollaTot,NA
2808,6,obsidianTot,NA
2808,101,totAll,NA
2808,9,totTzac,NA
2808,17,totMicc,NA
2808,15,totTlam,NA
2808,23,totXola,NA
2808,1,censerTot,NA
2808,20,toTot,NA
2808,9,smoTot,NA
2808,17,ollaTot,NA
2808,1,granTot,NA
2809,8,obsidianTot,NA
2809,1,basaltTot,NA
2809,3,figTot,NA
2809,1,candTot,NA
2809,52,totAll,NA
2809,4,totTzac,NA
2809,3,totMicc,NA
2809,9,totTlam,NA
2809,12,totXola,NA
2809,5,totMete,NA
2809,12,toTot,NA
2809,8,smoTot,NA
2809,8,ollaTot,NA
2809,1,granTot,NA
2810,61,obsidianTot,NA
2810,1,basaltTot,NA
2810,5,figTot,NA
2810,4,candTot,NA
2810,201,totAll,NA
2810,6,totTzac,NA
2810,19,totMicc,NA
2810,30,totTlam,NA
2810,64,totXola,NA
2810,5,totMete,NA
2810,2,censerTot,NA
2810,39,toTot,NA
2810,33,smoTot,NA
2810,33,ollaTot,NA
2810,1,comalTot,NA
2810,1,nubbinTot,NA
2810,4,granTot,NA
2811,11,obsidianTot,NA
2811,3,figTot,NA
2811,1,candTot,NA
2811,24,totAll,NA
2811,1,totTzac,NA
2811,5,totMicc,NA
2811,10,totTlam,NA
2811,5,toTot,NA
2811,5,smoTot,NA
2811,3,ollaTot,NA
2811,4,granTot,NA
2812,47,obsidianTot,NA
2812,3,figTot,NA
2812,28,totAll,NA
2812,2,totTzac,NA
2812,4,totMicc,NA
2812,4,totTlam,NA
2812,9,totXola,NA
2812,4,totMete,NA
2812,1,censerTot,NA
2812,4,toTot,NA
2812,2,smoTot,NA
2812,9,ollaTot,NA
2812,1,nubbinTot,NA
2813,10,obsidianTot,NA
2813,19,totAll,NA
2813,3,totMicc,NA
2813,4,totTlam,NA
2813,4,totXola,NA
2813,1,totMete,NA
2813,3,toTot,NA
2813,2,smoTot,NA
2813,3,ollaTot,NA
2814,68,obsidianTot,NA
2814,1,basaltTot,NA
2814,6,figTot,NA
2814,29,candTot,NA
2814,169,totAll,NA
2814,8,totTzac,NA
2814,18,totMicc,NA
2814,16,totTlam,NA
2814,61,totXola,NA
2814,9,totMete,NA
2814,1,censerTot,NA
2814,14,toTot,NA
2814,44,smoTot,NA
2814,21,ollaTot,NA
2814,2,nubbinTot,NA
2814,5,granTot,NA
2815,70,obsidianTot,NA
2815,1,basaltTot,NA
2815,6,figTot,NA
2815,6,candTot,NA
2815,237,totAll,NA
2815,7,totTzac,NA
2815,25,totMicc,NA
2815,30,totTlam,NA
2815,67,totXola,NA
2815,15,totMete,NA
2815,15,toTot,NA
2815,38,smoTot,NA
2815,19,ollaTot,NA
2815,2,comalTot,NA
2815,2,nubbinTot,NA
2815,3,granTot,NA
2816,6,obsidianTot,NA
2816,1,candTot,NA
2816,20,totAll,NA
2816,3,totTzac,NA
2816,2,totMicc,NA
2816,6,totTlam,NA
2816,7,totXola,NA
2816,1,toTot,NA
2816,3,smoTot,NA
2816,3,ollaTot,NA
2816,1,granTot,NA
2817,19,obsidianTot,NA
2817,1,basaltTot,NA
2817,3,figTot,NA
2817,3,candTot,NA
2817,86,totAll,NA
2817,1,totTzac,NA
2817,10,totMicc,NA
2817,20,totTlam,NA
2817,27,totXola,NA
2817,4,totMete,NA
2817,2,censerTot,NA
2817,14,toTot,NA
2817,18,smoTot,NA
2817,15,ollaTot,NA
2817,1,comalTot,NA
2817,1,nubbinTot,NA
2818,7,obsidianTot,NA
2818,2,basaltTot,NA
2818,1,figTot,NA
2818,6,candTot,NA
2818,70,totAll,NA
2818,8,totMicc,NA
2818,10,totTlam,NA
2818,32,totXola,NA
2818,6,totMete,NA
2818,1,censerTot,NA
2818,9,toTot,NA
2818,18,smoTot,NA
2818,16,ollaTot,NA
2818,2,granTot,NA
2819,5,obsidianTot,NA
2819,1,candTot,NA
2819,25,totAll,NA
2819,4,totMicc,NA
2819,4,totTlam,NA
2819,10,totXola,NA
2819,2,totMete,NA
2819,1,censerTot,NA
2819,3,toTot,NA
2819,6,smoTot,NA
2819,5,ollaTot,NA
2819,1,granTot,NA
2820,0,obsidianTot,Missing
2820,0,basaltTot,Missing
2820,0,slateTot,Missing
2820,0,shellTot,Missing
2820,0,figTot,Missing
2820,0,candTot,Missing
2820,0,totAll,Missing
2820,0,totPatl,Missing
2820,0,totTzac,Missing
2820,0,totMicc,Missing
2820,0,totTlam,Missing
2820,0,totXola,Missing
2820,0,totMete,Missing
2820,0,censerTot,Missing
2820,0,toTot,Missing
2820,0,smoTot,Missing
2820,0,ollaTot,Missing
2820,0,comalTot,Missing
2820,0,nubbinTot,Missing
2820,0,foreignTot,Missing
2820,0,granTot,Missing
2821,0,obsidianTot,Missing
2821,0,basaltTot,Missing
2821,0,slateTot,Missing
2821,0,shellTot,Missing
2821,0,figTot,Missing
2821,0,candTot,Missing
2821,0,totAll,Missing
2821,0,totPatl,Missing
2821,0,totTzac,Missing
2821,0,totMicc,Missing
2821,0,totTlam,Missing
2821,0,totXola,Missing
2821,0,totMete,Missing
2821,0,censerTot,Missing
2821,0,toTot,Missing
2821,0,smoTot,Missing
2821,0,ollaTot,Missing
2821,0,comalTot,Missing
2821,0,nubbinTot,Missing
2821,0,foreignTot,Missing
2821,0,granTot,Missing
2822,3,figTot,NA
2822,96,totAll,NA
2822,13,totTzac,NA
2822,7,totMicc,NA
2822,15,totTlam,NA
2822,20,totXola,NA
2822,11,totMete,NA
2822,2,censerTot,NA
2822,13,toTot,NA
2822,5,smoTot,NA
2822,12,ollaTot,NA
2822,1,nubbinTot,NA
2822,2,granTot,NA
2823,0,obsidianTot,Missing
2823,0,basaltTot,Missing
2823,0,slateTot,Missing
2823,0,shellTot,Missing
2823,0,figTot,Missing
2823,0,candTot,Missing
2823,0,totAll,Missing
2823,0,totPatl,Missing
2823,0,totTzac,Missing
2823,0,totMicc,Missing
2823,0,totTlam,Missing
2823,0,totXola,Missing
2823,0,totMete,Missing
2823,0,censerTot,Missing
2823,0,toTot,Missing
2823,0,smoTot,Missing
2823,0,ollaTot,Missing
2823,0,comalTot,Missing
2823,0,nubbinTot,Missing
2823,0,foreignTot,Missing
2823,0,granTot,Missing
2824,2,candTot,NA
2824,59,totAll,NA
2824,2,totTzac,NA
2824,15,totMicc,NA
2824,10,totTlam,NA
2824,16,totXola,NA
2824,14,toTot,NA
2824,5,smoTot,NA
2824,12,ollaTot,NA
2824,2,comalTot,NA
2824,3,granTot,NA
2825,5,obsidianTot,NA
2825,1,figTot,NA
2825,52,totAll,NA
2825,5,totTzac,NA
2825,10,totMicc,NA
2825,10,totTlam,NA
2825,12,totXola,NA
2825,5,totMete,NA
2825,10,toTot,NA
2825,9,smoTot,NA
2825,21,ollaTot,NA
2825,1,granTot,NA
2826,4,obsidianTot,NA
2826,1,basaltTot,NA
2826,1,candTot,NA
2826,61,totAll,NA
2826,4,totTzac,NA
2826,19,totMicc,NA
2826,15,totTlam,NA
2826,6,totXola,NA
2826,1,censerTot,NA
2826,15,toTot,NA
2826,3,smoTot,NA
2826,12,ollaTot,NA
2826,1,comalTot,NA
2826,2,granTot,NA
2827,5,obsidianTot,NA
2827,1,figTot,NA
2827,131,totAll,NA
2827,14,totTzac,NA
2827,17,totMicc,NA
2827,15,totTlam,NA
2827,40,totXola,NA
2827,7,totMete,NA
2827,2,censerTot,NA
2827,32,toTot,NA
2827,26,smoTot,NA
2827,25,ollaTot,NA
2827,2,comalTot,NA
2827,3,granTot,NA
2828,4,obsidianTot,NA
2828,1,figTot,NA
2828,1,candTot,NA
2828,127,totAll,NA
2828,8,totTzac,NA
2828,21,totMicc,NA
2828,15,totTlam,NA
2828,38,totXola,NA
2828,7,totMete,NA
2828,2,censerTot,NA
2828,37,toTot,NA
2828,21,smoTot,NA
2828,22,ollaTot,NA
2828,1,nubbinTot,NA
2828,4,granTot,NA
2829,1,obsidianTot,NA
2829,2,figTot,NA
2829,18,totAll,NA
2829,3,totMicc,NA
2829,2,totTlam,NA
2829,5,totXola,NA
2829,7,toTot,NA
2829,3,smoTot,NA
2829,1,ollaTot,NA
2830,8,obsidianTot,NA
2830,2,figTot,NA
2830,1,candTot,NA
2830,50,totAll,NA
2830,6,totMicc,NA
2830,7,totTlam,NA
2830,16,totXola,NA
2830,1,censerTot,NA
2830,12,toTot,NA
2830,6,smoTot,NA
2830,2,ollaTot,NA
2830,1,comalTot,NA
2831,0,obsidianTot,Missing
2831,0,basaltTot,Missing
2831,0,slateTot,Missing
2831,0,shellTot,Missing
2831,0,figTot,Missing
2831,0,candTot,Missing
2831,0,totAll,Missing
2831,0,totPatl,Missing
2831,0,totTzac,Missing
2831,0,totMicc,Missing
2831,0,totTlam,Missing
2831,0,totXola,Missing
2831,0,totMete,Missing
2831,0,censerTot,Missing
2831,0,toTot,Missing
2831,0,smoTot,Missing
2831,0,ollaTot,Missing
2831,0,comalTot,Missing
2831,0,nubbinTot,Missing
2831,0,foreignTot,Missing
2831,0,granTot,Missing
2832,4,obsidianTot,NA
2832,1,basaltTot,NA
2832,12,totAll,NA
2832,1,totTlam,NA
2832,2,totXola,NA
2832,2,totMete,NA
2832,1,censerTot,NA
2832,2,toTot,NA
2832,1,smoTot,NA
2832,1,ollaTot,NA
2833,1,shellTot,NA
2833,30,totAll,NA
2833,3,totTzac,NA
2833,6,totMicc,NA
2833,3,totTlam,NA
2833,10,totXola,NA
2833,2,totMete,NA
2833,5,toTot,NA
2833,5,smoTot,NA
2833,3,ollaTot,NA
2833,1,granTot,NA
2834,3,obsidianTot,NA
2834,2,figTot,NA
2834,23,totAll,NA
2834,3,totTzac,NA
2834,6,totMicc,NA
2834,5,totTlam,NA
2834,2,totXola,NA
2834,1,totMete,NA
2834,6,toTot,NA
2834,4,ollaTot,NA
2835,1,figTot,NA
2835,24,totAll,NA
2835,3,totTzac,NA
2835,7,totMicc,NA
2835,8,totTlam,NA
2835,4,totXola,NA
2835,1,censerTot,NA
2835,2,toTot,NA
2835,1,smoTot,NA
2835,6,ollaTot,NA
2835,1,comalTot,NA
2835,1,nubbinTot,NA
2835,1,granTot,NA
2836,3,obsidianTot,NA
2836,1,figTot,NA
2836,161,totAll,NA
2836,21,totTzac,NA
2836,29,totMicc,NA
2836,29,totTlam,NA
2836,25,totXola,NA
2836,12,totMete,NA
2836,2,censerTot,NA
2836,43,toTot,NA
2836,9,smoTot,NA
2836,21,ollaTot,NA
2836,2,comalTot,NA
2836,1,foreignTot,NA
2836,3,granTot,NA
2837,1,obsidianTot,NA
2837,1,candTot,NA
2837,47,totAll,NA
2837,9,totMicc,NA
2837,9,totTlam,NA
2837,14,totXola,NA
2837,6,totMete,NA
2837,5,toTot,NA
2837,7,smoTot,NA
2837,6,ollaTot,NA
2838,3,obsidianTot,NA
2838,1,figTot,NA
2838,99,totAll,NA
2838,17,totTzac,NA
2838,8,totMicc,NA
2838,28,totTlam,NA
2838,18,totXola,NA
2838,5,totMete,NA
2838,21,toTot,NA
2838,9,smoTot,NA
2838,12,ollaTot,NA
2838,4,granTot,NA
2839,0,obsidianTot,Missing
2839,0,basaltTot,Missing
2839,0,slateTot,Missing
2839,0,shellTot,Missing
2839,0,figTot,Missing
2839,0,candTot,Missing
2839,0,totAll,Missing
2839,0,totPatl,Missing
2839,0,totTzac,Missing
2839,0,totMicc,Missing
2839,0,totTlam,Missing
2839,0,totXola,Missing
2839,0,totMete,Missing
2839,0,censerTot,Missing
2839,0,toTot,Missing
2839,0,smoTot,Missing
2839,0,ollaTot,Missing
2839,0,comalTot,Missing
2839,0,nubbinTot,Missing
2839,0,foreignTot,Missing
2839,0,granTot,Missing
2840,22,obsidianTot,NA
2840,3,figTot,NA
2840,3,candTot,NA
2840,123,totAll,NA
2840,9,totTzac,NA
2840,10,totMicc,NA
2840,21,totTlam,NA
2840,65,totXola,NA
2840,8,totMete,NA
2840,1,censerTot,NA
2840,7,toTot,NA
2840,42,smoTot,NA
2840,15,ollaTot,NA
2840,1,comalTot,NA
2840,1,nubbinTot,NA
2840,4,granTot,NA
2841,2,obsidianTot,NA
2841,3,figTot,NA
2841,4,candTot,NA
2841,22,totAll,NA
2841,6,totMicc,NA
2841,6,totTlam,NA
2841,7,totXola,NA
2841,1,censerTot,NA
2841,1,toTot,NA
2841,4,smoTot,NA
2841,2,ollaTot,NA
2842,1,figTot,NA
2842,27,totAll,NA
2842,2,totTzac,NA
2842,2,totMicc,NA
2842,2,totTlam,NA
2842,11,totXola,NA
2842,2,totMete,NA
2842,1,censerTot,NA
2842,5,toTot,NA
2842,5,smoTot,NA
2842,5,ollaTot,NA
2843,4,obsidianTot,NA
2843,1,figTot,NA
2843,1,candTot,NA
2843,54,totAll,NA
2843,4,totTzac,NA
2843,4,totMicc,NA
2843,7,totTlam,NA
2843,18,totXola,NA
2843,5,totMete,NA
2843,1,censerTot,NA
2843,13,toTot,NA
2843,15,smoTot,NA
2843,8,ollaTot,NA
2844,5,obsidianTot,NA
2844,4,figTot,NA
2844,1,candTot,NA
2844,59,totAll,NA
2844,5,totTzac,NA
2844,2,totMicc,NA
2844,4,totTlam,NA
2844,13,totXola,NA
2844,7,totMete,NA
2844,1,censerTot,NA
2844,22,toTot,NA
2844,9,smoTot,NA
2844,5,ollaTot,NA
2845,3,obsidianTot,NA
2845,1,basaltTot,NA
2845,1,candTot,NA
2845,43,totAll,NA
2845,4,totTzac,NA
2845,3,totMicc,NA
2845,3,totTlam,NA
2845,13,totXola,NA
2845,8,totMete,NA
2845,1,censerTot,NA
2845,7,toTot,NA
2845,8,smoTot,NA
2845,6,ollaTot,NA
2846,4,obsidianTot,NA
2846,1,basaltTot,NA
2846,2,figTot,NA
2846,6,candTot,NA
2846,163,totAll,NA
2846,11,totTzac,NA
2846,20,totMicc,NA
2846,18,totTlam,NA
2846,43,totXola,NA
2846,11,totMete,NA
2846,41,toTot,NA
2846,36,smoTot,NA
2846,21,ollaTot,NA
2847,1,figTot,NA
2847,1,candTot,NA
2847,13,totAll,NA
2847,1,totTzac,NA
2847,2,totMicc,NA
2847,1,totTlam,NA
2847,6,totXola,NA
2847,1,toTot,NA
2847,6,smoTot,NA
2848,4,obsidianTot,NA
2848,1,basaltTot,NA
2848,1,figTot,NA
2848,4,candTot,NA
2848,52,totAll,NA
2848,7,totTzac,NA
2848,5,totMicc,NA
2848,6,totTlam,NA
2848,7,totXola,NA
2848,7,totMete,NA
2848,11,toTot,NA
2848,16,smoTot,NA
2848,7,ollaTot,NA
2848,1,nubbinTot,NA
2849,9,obsidianTot,NA
2849,3,candTot,NA
2849,42,totAll,NA
2849,3,totTzac,NA
2849,6,totMicc,NA
2849,2,totTlam,NA
2849,17,totXola,NA
2849,8,totMete,NA
2849,2,censerTot,NA
2849,6,toTot,NA
2849,11,smoTot,NA
2849,5,ollaTot,NA
2849,1,comalTot,NA
2849,1,granTot,NA
2850,5,obsidianTot,NA
2850,2,figTot,NA
2850,4,candTot,NA
2850,59,totAll,NA
2850,3,totTzac,NA
2850,6,totMicc,NA
2850,7,totTlam,NA
2850,22,totXola,NA
2850,3,totMete,NA
2850,9,toTot,NA
2850,16,smoTot,NA
2850,7,ollaTot,NA
2850,1,nubbinTot,NA
2850,1,foreignTot,NA
2850,1,granTot,NA
2851,2,obsidianTot,NA
2851,1,figTot,NA
2851,32,totAll,NA
2851,5,totTzac,NA
2851,6,totMicc,NA
2851,5,totTlam,NA
2851,10,totXola,NA
2851,3,totMete,NA
2851,3,toTot,NA
2851,7,smoTot,NA
2851,5,ollaTot,NA
2851,1,comalTot,NA
2852,0,obsidianTot,Missing
2852,0,basaltTot,Missing
2852,0,slateTot,Missing
2852,0,shellTot,Missing
2852,0,figTot,Missing
2852,0,candTot,Missing
2852,0,totAll,Missing
2852,0,totPatl,Missing
2852,0,totTzac,Missing
2852,0,totMicc,Missing
2852,0,totTlam,Missing
2852,0,totXola,Missing
2852,0,totMete,Missing
2852,0,censerTot,Missing
2852,0,toTot,Missing
2852,0,smoTot,Missing
2852,0,ollaTot,Missing
2852,0,comalTot,Missing
2852,0,nubbinTot,Missing
2852,0,foreignTot,Missing
2852,0,granTot,Missing
2853,2,obsidianTot,NA
2853,1,figTot,NA
2853,8,totAll,NA
2853,2,totTzac,NA
2853,1,totTlam,NA
2853,2,totXola,NA
2853,2,toTot,NA
2853,1,smoTot,NA
2853,1,ollaTot,NA
2854,5,obsidianTot,NA
2854,1,figTot,NA
2854,34,totAll,NA
2854,5,totTzac,NA
2854,6,totMicc,NA
2854,6,totTlam,NA
2854,4,totXola,NA
2854,2,totMete,NA
2854,7,toTot,NA
2854,2,smoTot,NA
2854,3,ollaTot,NA
2854,1,comalTot,NA
2855,2,obsidianTot,NA
2855,1,basaltTot,NA
2855,27,totAll,NA
2855,10,totTzac,NA
2855,8,totMicc,NA
2855,4,totTlam,NA
2855,1,totXola,NA
2855,1,totMete,NA
2855,2,toTot,NA
2855,3,ollaTot,NA
2856,0,obsidianTot,Missing
2856,0,basaltTot,Missing
2856,0,slateTot,Missing
2856,0,shellTot,Missing
2856,0,figTot,Missing
2856,0,candTot,Missing
2856,0,totAll,Missing
2856,0,totPatl,Missing
2856,0,totTzac,Missing
2856,0,totMicc,Missing
2856,0,totTlam,Missing
2856,0,totXola,Missing
2856,0,totMete,Missing
2856,0,censerTot,Missing
2856,0,toTot,Missing
2856,0,smoTot,Missing
2856,0,ollaTot,Missing
2856,0,comalTot,Missing
2856,0,nubbinTot,Missing
2856,0,foreignTot,Missing
2856,0,granTot,Missing
2857,9,obsidianTot,NA
2857,1,figTot,NA
2857,19,totAll,NA
2857,5,totTzac,NA
2857,5,totMicc,NA
2857,4,totTlam,NA
2857,3,totXola,NA
2857,1,totMete,NA
2857,1,toTot,NA
2857,1,granTot,NA
2858,2,totAll,NA
2858,1,toTot,NA
2859,2,obsidianTot,NA
2859,8,totAll,NA
2859,3,totTlam,NA
2859,3,totXola,NA
2859,2,totMete,NA
2859,2,smoTot,NA
2859,1,nubbinTot,NA
2860,0,obsidianTot,Missing
2860,0,basaltTot,Missing
2860,0,slateTot,Missing
2860,0,shellTot,Missing
2860,0,figTot,Missing
2860,0,candTot,Missing
2860,0,totAll,Missing
2860,0,totPatl,Missing
2860,0,totTzac,Missing
2860,0,totMicc,Missing
2860,0,totTlam,Missing
2860,0,totXola,Missing
2860,0,totMete,Missing
2860,0,censerTot,Missing
2860,0,toTot,Missing
2860,0,smoTot,Missing
2860,0,ollaTot,Missing
2860,0,comalTot,Missing
2860,0,nubbinTot,Missing
2860,0,foreignTot,Missing
2860,0,granTot,Missing
2861,13,obsidianTot,NA
2861,1,basaltTot,NA
2861,1,candTot,NA
2861,88,totAll,NA
2861,9,totTzac,NA
2861,8,totMicc,NA
2861,17,totTlam,NA
2861,22,totXola,NA
2861,18,totMete,NA
2861,10,toTot,NA
2861,10,smoTot,NA
2861,11,ollaTot,NA
2861,3,nubbinTot,NA
2861,1,granTot,NA
2862,17,obsidianTot,NA
2862,11,figTot,NA
2862,4,candTot,NA
2862,213,totAll,NA
2862,7,totTzac,NA
2862,22,totMicc,NA
2862,38,totTlam,NA
2862,59,totXola,NA
2862,29,totMete,NA
2862,1,censerTot,NA
2862,31,toTot,NA
2862,29,smoTot,NA
2862,21,ollaTot,NA
2862,8,comalTot,NA
2862,2,granTot,NA
2863,8,obsidianTot,NA
2863,3,figTot,NA
2863,63,totAll,NA
2863,9,totMicc,NA
2863,9,totTlam,NA
2863,18,totXola,NA
2863,5,totMete,NA
2863,15,toTot,NA
2863,9,smoTot,NA
2863,4,ollaTot,NA
2863,1,comalTot,NA
2863,1,nubbinTot,NA
2864,83,obsidianTot,NA
2864,5,figTot,NA
2864,1,candTot,NA
2864,151,totAll,NA
2864,24,totTzac,NA
2864,33,totMicc,NA
2864,32,totTlam,NA
2864,26,totXola,NA
2864,4,totMete,NA
2864,2,censerTot,NA
2864,18,toTot,NA
2864,9,smoTot,NA
2864,19,ollaTot,NA
2864,3,comalTot,NA
2864,2,granTot,NA
2865,3,obsidianTot,NA
2865,1,basaltTot,NA
2865,69,totAll,NA
2865,5,totTzac,NA
2865,10,totMicc,NA
2865,14,totTlam,NA
2865,11,totXola,NA
2865,2,totMete,NA
2865,22,toTot,NA
2865,2,smoTot,NA
2865,4,ollaTot,NA
2865,1,foreignTot,NA
2865,1,granTot,NA
2866,3,totAll,NA
2866,1,totTlam,NA
2866,2,totXola,NA
2866,1,toTot,NA
2866,2,smoTot,NA
2867,1,candTot,NA
2867,3,totAll,NA
2867,1,totMicc,NA
2867,1,totTlam,NA
2867,1,totXola,NA
2867,1,smoTot,NA
2868,11,obsidianTot,NA
2868,2,figTot,NA
2868,1,candTot,NA
2868,83,totAll,NA
2868,4,totTzac,NA
2868,12,totMicc,NA
2868,16,totTlam,NA
2868,11,totXola,NA
2868,6,totMete,NA
2868,1,censerTot,NA
2868,8,toTot,NA
2868,4,smoTot,NA
2868,3,ollaTot,NA
2869,6,obsidianTot,NA
2869,1,basaltTot,NA
2869,3,figTot,NA
2869,54,totAll,NA
2869,1,totTzac,NA
2869,9,totMicc,NA
2869,9,totTlam,NA
2869,13,totXola,NA
2869,1,censerTot,NA
2869,10,toTot,NA
2869,4,smoTot,NA
2869,3,ollaTot,NA
2869,1,comalTot,NA
2869,2,granTot,NA
2870,1,obsidianTot,NA
2870,1,figTot,NA
2870,2,candTot,NA
2870,37,totAll,NA
2870,1,totTzac,NA
2870,4,totMicc,NA
2870,15,totTlam,NA
2870,6,totXola,NA
2870,5,totMete,NA
2870,1,censerTot,NA
2870,5,toTot,NA
2870,2,smoTot,NA
2870,3,ollaTot,NA
2870,1,nubbinTot,NA
2871,1,candTot,NA
2871,36,totAll,NA
2871,1,totTzac,NA
2871,8,totMicc,NA
2871,6,totTlam,NA
2871,12,totXola,NA
2871,1,censerTot,NA
2871,4,toTot,NA
2871,7,smoTot,NA
2871,3,ollaTot,NA
2871,1,granTot,NA
2872,5,obsidianTot,NA
2872,2,figTot,NA
2872,2,candTot,NA
2872,64,totAll,NA
2872,3,totTzac,NA
2872,14,totMicc,NA
2872,11,totTlam,NA
2872,15,totXola,NA
2872,10,toTot,NA
2872,2,smoTot,NA
2872,8,ollaTot,NA
2872,4,comalTot,NA
2872,1,granTot,NA
2873,12,obsidianTot,NA
2873,2,figTot,NA
2873,39,totAll,NA
2873,10,totTlam,NA
2873,15,totXola,NA
2873,3,toTot,NA
2873,13,smoTot,NA
2873,4,ollaTot,NA
2873,1,nubbinTot,NA
2874,6,obsidianTot,NA
2874,8,basaltTot,NA
2874,12,figTot,NA
2874,2,candTot,NA
2874,438,totAll,NA
2874,12,totTzac,NA
2874,35,totMicc,NA
2874,54,totTlam,NA
2874,56,totXola,NA
2874,12,totMete,NA
2874,1,censerTot,NA
2874,37,toTot,NA
2874,43,smoTot,NA
2874,21,ollaTot,NA
2874,3,comalTot,NA
2874,3,nubbinTot,NA
2874,1,granTot,NA
2875,5,obsidianTot,NA
2875,6,figTot,NA
2875,4,candTot,NA
2875,175,totAll,NA
2875,10,totMicc,NA
2875,19,totTlam,NA
2875,24,totXola,NA
2875,10,totMete,NA
2875,1,censerTot,NA
2875,10,toTot,NA
2875,14,smoTot,NA
2875,9,ollaTot,NA
2876,4,obsidianTot,NA
2876,1,shellTot,NA
2876,4,figTot,NA
2876,6,candTot,NA
2876,196,totAll,NA
2876,1,totTzac,NA
2876,7,totMicc,NA
2876,22,totTlam,NA
2876,33,totXola,NA
2876,8,totMete,NA
2876,2,censerTot,NA
2876,12,toTot,NA
2876,20,smoTot,NA
2876,10,ollaTot,NA
2876,1,nubbinTot,NA
2876,2,granTot,NA
2877,9,obsidianTot,NA
2877,8,figTot,NA
2877,1,candTot,NA
2877,114,totAll,NA
2877,1,totTzac,NA
2877,5,totMicc,NA
2877,7,totTlam,NA
2877,5,totXola,NA
2877,9,totMete,NA
2877,1,censerTot,NA
2877,9,toTot,NA
2877,15,smoTot,NA
2877,7,ollaTot,NA
2877,1,granTot,NA
2878,2,obsidianTot,NA
2878,1,basaltTot,NA
2878,2,candTot,NA
2878,89,totAll,NA
2878,9,totMicc,NA
2878,14,totTlam,NA
2878,22,totXola,NA
2878,4,totMete,NA
2878,1,censerTot,NA
2878,13,toTot,NA
2878,9,smoTot,NA
2878,6,ollaTot,NA
2878,2,nubbinTot,NA
2879,1,obsidianTot,NA
2879,26,totAll,NA
2879,2,totMicc,NA
2879,4,totTlam,NA
2879,3,totXola,NA
2879,5,toTot,NA
2879,6,smoTot,NA
2880,1,obsidianTot,NA
2880,2,figTot,NA
2880,23,totAll,NA
2880,3,totTlam,NA
2880,6,totXola,NA
2880,1,toTot,NA
2880,3,smoTot,NA
2880,3,ollaTot,NA
2881,2,obsidianTot,NA
2881,2,figTot,NA
2881,27,totAll,NA
2881,4,totMicc,NA
2881,1,totTlam,NA
2881,5,totXola,NA
2881,2,toTot,NA
2881,3,smoTot,NA
2881,1,ollaTot,NA
2881,1,granTot,NA
2882,4,obsidianTot,NA
2882,1,candTot,NA
2882,53,totAll,NA
2882,1,totTzac,NA
2882,11,totMicc,NA
2882,6,totTlam,NA
2882,6,totXola,NA
2882,3,toTot,NA
2882,3,smoTot,NA
2882,4,ollaTot,NA
2882,1,granTot,NA
2883,1,obsidianTot,NA
2883,1,figTot,NA
2883,1,candTot,NA
