ArtCode1,ArtCode2,ArtCode3,SSN,Count,Where
1,10,64,3743,1,NA
1,15,102,3743,1,NA
1,15,103,3743,4,NA
1,14,96,3743,1,NA
1,10,65,3743,9,NA
0,0,146,3743,730,NA
0,0,148,3743,0,Missing
6,22,124,3744,1,NA
6,22,125,3744,1,NA
6,22,126,3744,1,NA
6,22,128,3744,3,NA
6,22,136,3744,0,Missing
1,19,112,3744,5,NA
1,19,114,3744,5,NA
1,19,115,3744,1,NA
1,19,116,3744,1,NA
1,17,111,3744,1,NA
1,18,18,3744,1,NA
1,12,74,3744,0,Missing
1,12,75,3744,0,Missing
1,12,76,3744,0,Missing
1,12,77,3744,0,Missing
1,12,78,3744,3,NA
1,12,79,3744,0,Missing
1,12,80,3744,0,Missing
1,12,81,3744,0,Missing
1,12,82,3744,0,Missing
1,12,84,3744,2,NA
2,9,52,3744,2,NA
2,9,45,3744,4,NA
2,9,46,3744,46,NA
2,8,36,3744,1,NA
2,8,37,3744,1,NA
1,10,64,3744,1,NA
1,16,107,3744,1,NA
1,15,102,3744,2,NA
1,15,103,3744,7,NA
1,15,104,3744,2,NA
1,11,69,3744,1,NA
1,14,95,3744,1,NA
1,14,96,3744,1,NA
2,9,62,3744,1,NA
1,10,65,3744,9,NA
0,0,146,3744,740,NA
6,22,124,3745,4,NA
6,22,125,3745,4,NA
6,22,128,3745,2,NA
6,22,136,3745,0,Missing
6,22,141,3745,3,NA
1,19,112,3745,4,NA
1,19,113,3745,1,NA
1,19,114,3745,2,NA
1,19,115,3745,5,NA
1,19,116,3745,3,NA
1,19,120,3745,1,NA
1,17,111,3745,4,NA
1,12,76,3745,0,Missing
1,12,77,3745,0,Missing
1,12,78,3745,0,Missing
1,12,79,3745,1,NA
1,12,80,3745,0,Missing
1,12,81,3745,0,Missing
1,12,82,3745,0,Missing
1,12,46,3745,0,Missing
1,12,84,3745,6,NA
2,7,27,3745,0,Missing
2,7,28,3745,0,Missing
2,7,29,3745,0,Missing
2,7,30,3745,0,Missing
2,7,31,3745,0,Missing
2,7,32,3745,3,NA
2,9,52,3745,1,NA
2,9,53,3745,2,NA
2,9,46,3745,56,NA
2,8,36,3745,1,NA
2,8,37,3745,3,NA
1,10,64,3745,4,NA
1,16,107,3745,6,NA
1,15,101,3745,1,NA
1,15,102,3745,2,NA
1,15,103,3745,13,NA
1,15,104,3745,1,NA
1,11,69,3745,2,NA
1,11,70,3745,1,NA
1,14,95,3745,1,NA
1,14,96,3745,5,NA
1,14,97,3745,0,Missing
2,9,57,3745,1,NA
2,9,62,3745,5,NA
1,10,65,3745,25,NA
0,0,146,3745,3220,NA
6,22,124,3746,2,NA
6,22,126,3746,1,NA
6,22,128,3746,1,NA
6,22,136,3746,0,Missing
1,19,112,3746,3,NA
1,19,113,3746,1,NA
1,19,114,3746,3,NA
1,19,116,3746,1,NA
1,17,111,3746,1,NA
1,12,74,3746,1,NA
1,12,75,3746,0,Missing
1,12,76,3746,0,Missing
1,12,77,3746,0,Missing
1,12,78,3746,1,NA
1,12,79,3746,0,Missing
1,12,80,3746,0,Missing
1,12,81,3746,0,Missing
1,12,82,3746,0,Missing
1,12,46,3746,0,Missing
1,12,84,3746,2,NA
2,7,27,3746,0,Missing
2,7,28,3746,0,Missing
2,7,29,3746,0,Missing
2,7,30,3746,0,Missing
2,7,31,3746,0,Missing
2,7,32,3746,2,NA
2,9,52,3746,2,NA
2,9,46,3746,33,NA
2,8,36,3746,2,NA
2,8,37,3746,1,NA
2,8,38,3746,1,NA
1,16,107,3746,13,NA
1,15,101,3746,3,NA
1,15,102,3746,3,NA
1,15,103,3746,11,NA
1,15,104,3746,3,NA
1,11,68,3746,1,NA
1,14,95,3746,1,NA
1,14,96,3746,4,NA
1,14,97,3746,0,Missing
2,9,57,3746,2,NA
2,9,62,3746,1,NA
1,10,65,3746,20,NA
2,9,44,3746,6,NA
0,0,146,3746,1400,NA
0,0,147,3746,6,NA
0,0,148,3746,620,NA
6,22,124,3747,2,NA
6,22,128,3747,2,NA
6,22,136,3747,0,Missing
6,22,141,3747,2,NA
1,19,112,3747,5,NA
1,19,113,3747,1,NA
1,19,114,3747,2,NA
1,12,74,3747,0,Missing
1,12,75,3747,0,Missing
1,12,76,3747,0,Missing
1,12,77,3747,0,Missing
1,12,78,3747,2,NA
1,12,79,3747,0,Missing
1,12,80,3747,0,Missing
1,12,81,3747,0,Missing
1,12,82,3747,0,Missing
1,12,84,3747,3,NA
2,9,52,3747,1,NA
2,9,53,3747,1,NA
2,9,45,3747,4,NA
2,9,46,3747,22,NA
2,8,36,3747,1,NA
2,8,37,3747,1,NA
1,10,64,3747,1,NA
1,16,107,3747,3,NA
1,16,108,3747,0,Missing
1,15,102,3747,2,NA
1,15,103,3747,10,NA
1,11,68,3747,1,NA
1,14,95,3747,2,NA
1,14,96,3747,3,NA
2,9,57,3747,5,NA
2,9,61,3747,4,NA
2,9,62,3747,7,NA
1,10,65,3747,23,NA
2,9,44,3747,5,NA
0,0,146,3747,1300,NA
0,0,147,3747,12,NA
0,0,148,3747,390,NA
6,22,125,3748,4,NA
6,22,136,3748,0,Missing
6,22,141,3748,1,NA
1,19,112,3748,2,NA
1,19,113,3748,2,NA
1,19,114,3748,2,NA
1,19,115,3748,2,NA
1,19,116,3748,1,NA
1,18,18,3748,0,Missing
1,12,74,3748,0,Missing
1,12,78,3748,1,NA
1,12,79,3748,1,NA
1,12,80,3748,1,NA
2,7,27,3748,0,Missing
2,7,28,3748,0,Missing
2,7,29,3748,0,Missing
2,7,30,3748,0,Missing
2,7,31,3748,0,Missing
2,7,32,3748,0,Missing
2,9,53,3748,2,NA
2,9,45,3748,4,NA
2,9,46,3748,29,NA
2,8,36,3748,2,NA
2,8,37,3748,1,NA
1,10,64,3748,3,NA
1,16,107,3748,6,NA
1,15,101,3748,1,NA
1,15,103,3748,6,NA
1,14,95,3748,1,NA
1,14,96,3748,2,NA
1,14,97,3748,0,Missing
2,9,55,3748,0,Missing
2,9,57,3748,2,NA
2,9,62,3748,1,NA
1,10,65,3748,6,NA
2,9,44,3748,5,NA
0,0,146,3748,1610,NA
0,0,148,3748,0,Missing
6,22,136,3749,0,Missing
1,19,112,3749,5,NA
1,19,113,3749,3,NA
1,19,114,3749,2,NA
1,19,115,3749,2,NA
1,19,116,3749,1,NA
6,21,123,3749,1,NA
1,12,74,3749,0,Missing
1,12,75,3749,0,Missing
1,12,76,3749,0,Missing
1,12,77,3749,0,Missing
1,12,78,3749,0,Missing
1,12,79,3749,0,Missing
1,12,80,3749,0,Missing
1,12,81,3749,0,Missing
1,12,82,3749,0,Missing
1,12,46,3749,0,Missing
1,12,84,3749,2,NA
2,7,27,3749,0,Missing
2,7,28,3749,0,Missing
2,7,29,3749,0,Missing
2,7,30,3749,0,Missing
2,7,31,3749,0,Missing
2,7,32,3749,1,NA
2,9,52,3749,1,NA
2,9,53,3749,2,NA
2,9,45,3749,10,NA
2,9,46,3749,28,NA
2,8,36,3749,1,NA
1,10,64,3749,3,NA
1,16,107,3749,4,NA
1,15,101,3749,4,NA
1,15,103,3749,6,NA
1,15,104,3749,2,NA
1,11,68,3749,1,NA
1,14,96,3749,3,NA
1,14,97,3749,0,Missing
2,9,57,3749,1,NA
2,9,59,3749,1,NA
2,9,62,3749,2,NA
2,9,63,3749,1,NA
1,10,65,3749,19,NA
0,0,146,3749,2560,NA
0,0,147,3749,3,NA
0,0,148,3749,1271,NA
6,22,124,375,2,NA
6,22,125,375,3,NA
6,22,126,375,1,NA
6,22,131,375,1,NA
6,22,136,375,0,Missing
1,19,112,375,48,NA
1,19,113,375,61,NA
1,19,114,375,26,NA
1,19,115,375,17,NA
1,17,111,375,5,NA
1,12,74,375,1,NA
1,12,75,375,0,Missing
1,12,76,375,0,Missing
1,12,77,375,0,Missing
1,12,78,375,0,Missing
1,12,79,375,1,NA
1,12,80,375,0,Missing
1,12,81,375,0,Missing
1,12,82,375,0,Missing
1,12,46,375,0,Missing
2,9,45,375,16,NA
2,9,46,375,14,NA
2,8,36,375,3,NA
2,8,37,375,2,NA
1,15,101,375,36,NA
1,15,102,375,3,NA
1,15,103,375,15,NA
1,15,104,375,1,NA
1,11,69,375,1,NA
1,14,95,375,3,NA
1,14,96,375,5,NA
1,14,97,375,0,Missing
2,9,57,375,2,NA
1,13,85,375,0,Missing
1,13,86,375,0,Missing
1,13,87,375,0,Missing
1,13,88,375,0,Missing
1,13,89,375,0,Missing
1,13,90,375,0,Missing
1,13,91,375,0,Missing
1,13,92,375,1,NA
2,9,62,375,8,NA
1,10,65,375,69,NA
2,9,44,375,16,NA
0,0,146,375,5730,NA
6,22,131,3750,2,NA
6,22,136,3750,0,Missing
1,19,112,3750,4,NA
1,19,114,3750,3,NA
1,19,115,3750,3,NA
1,19,116,3750,1,NA
1,17,111,3750,1,NA
1,12,74,3750,0,Missing
1,12,75,3750,0,Missing
1,12,76,3750,0,Missing
1,12,77,3750,0,Missing
1,12,78,3750,3,NA
1,12,79,3750,0,Missing
1,12,80,3750,0,Missing
1,12,81,3750,0,Missing
1,12,82,3750,0,Missing
2,7,27,3750,0,Missing
2,7,28,3750,0,Missing
2,7,29,3750,0,Missing
2,7,30,3750,0,Missing
2,9,53,3750,6,NA
2,9,46,3750,6,NA
2,8,37,3750,2,NA
2,8,38,3750,1,NA
1,10,64,3750,3,NA
1,16,107,3750,4,NA
1,15,101,3750,1,NA
1,15,102,3750,1,NA
1,15,103,3750,10,NA
1,11,68,3750,2,NA
1,11,69,3750,1,NA
1,14,95,3750,3,NA
1,14,96,3750,1,NA
2,9,57,3750,5,NA
2,9,58,3750,1,NA
2,9,62,3750,1,NA
2,9,63,3750,1,NA
1,10,65,3750,32,NA
2,9,44,3750,10,NA
0,0,146,3750,480,NA
0,0,148,3750,0,Missing
6,22,125,3751,2,NA
6,22,128,3751,2,NA
6,22,136,3751,0,Missing
1,19,112,3751,1,NA
1,19,115,3751,1,NA
1,19,116,3751,1,NA
1,12,74,3751,0,Missing
1,12,75,3751,0,Missing
1,12,76,3751,0,Missing
1,12,77,3751,0,Missing
1,12,78,3751,1,NA
1,12,79,3751,0,Missing
1,12,80,3751,0,Missing
1,12,81,3751,0,Missing
1,12,82,3751,0,Missing
2,7,27,3751,0,Missing
2,7,28,3751,0,Missing
2,7,29,3751,0,Missing
2,7,30,3751,0,Missing
2,7,31,3751,0,Missing
2,7,32,3751,1,NA
2,9,52,3751,1,NA
2,9,53,3751,2,NA
2,9,46,3751,7,NA
1,10,64,3751,3,NA
1,16,107,3751,2,NA
1,15,101,3751,1,NA
1,15,103,3751,1,NA
1,15,104,3751,1,NA
1,11,70,3751,1,NA
1,14,96,3751,1,NA
2,9,57,3751,1,NA
2,9,58,3751,1,NA
2,9,62,3751,1,NA
2,9,63,3751,1,NA
1,10,65,3751,8,NA
2,9,44,3751,11,NA
0,0,146,3751,440,NA
0,0,148,3751,364,NA
6,22,124,3752,12,NA
6,22,125,3752,13,NA
6,22,126,3752,3,NA
6,22,128,3752,6,NA
6,23,143,3752,1,NA
6,22,131,3752,5,NA
6,22,136,3752,0,Missing
6,22,137,3752,1,NA
6,22,141,3752,3,NA
1,19,112,3752,15,NA
1,19,113,3752,8,NA
1,19,114,3752,8,NA
1,19,115,3752,15,NA
1,19,116,3752,4,NA
1,19,120,3752,1,NA
1,17,111,3752,1,NA
1,18,18,3752,0,Missing
1,12,75,3752,0,Missing
1,12,76,3752,0,Missing
1,12,77,3752,0,Missing
1,12,78,3752,7,NA
1,12,79,3752,0,Missing
1,12,80,3752,0,Missing
1,12,81,3752,0,Missing
1,12,82,3752,0,Missing
1,12,46,3752,0,Missing
1,12,84,3752,9,NA
2,7,27,3752,0,Missing
2,7,28,3752,0,Missing
2,7,29,3752,0,Missing
2,7,30,3752,0,Missing
2,7,31,3752,0,Missing
2,7,32,3752,1,NA
2,9,53,3752,3,NA
2,9,45,3752,24,NA
2,9,46,3752,129,NA
2,8,36,3752,2,NA
2,8,37,3752,10,NA
1,10,64,3752,7,NA
1,16,107,3752,9,NA
1,15,101,3752,27,NA
1,15,102,3752,16,NA
1,15,103,3752,74,NA
1,15,104,3752,5,NA
1,11,68,3752,8,NA
1,11,69,3752,5,NA
1,11,70,3752,3,NA
1,14,95,3752,11,NA
1,14,96,3752,29,NA
1,14,97,3752,0,Missing
2,9,57,3752,6,NA
2,9,59,3752,1,NA
2,9,62,3752,9,NA
2,9,63,3752,7,NA
1,10,65,3752,72,NA
2,9,44,3752,8,NA
0,0,146,3752,7760,NA
0,0,147,3752,8,NA
0,0,148,3752,2923,NA
6,22,124,3753,1,NA
6,22,125,3753,1,NA
6,22,128,3753,1,NA
6,22,136,3753,0,Missing
1,19,113,3753,2,NA
1,19,114,3753,4,NA
1,12,74,3753,0,Missing
1,12,75,3753,0,Missing
1,12,76,3753,0,Missing
1,12,77,3753,0,Missing
1,12,78,3753,0,Missing
1,12,79,3753,0,Missing
1,12,80,3753,0,Missing
1,12,81,3753,0,Missing
1,12,82,3753,0,Missing
1,12,46,3753,0,Missing
1,12,84,3753,2,NA
2,9,46,3753,8,NA
2,8,36,3753,1,NA
1,10,64,3753,1,NA
1,15,102,3753,2,NA
1,15,103,3753,3,NA
1,14,96,3753,1,NA
2,9,62,3753,2,NA
2,9,63,3753,1,NA
1,10,65,3753,10,NA
2,9,44,3753,4,NA
0,0,146,3753,750,NA
6,22,124,3754,7,NA
6,22,125,3754,6,NA
6,22,126,3754,3,NA
6,22,128,3754,3,NA
6,22,136,3754,0,Missing
6,22,141,3754,2,NA
1,19,112,3754,9,NA
1,19,113,3754,5,NA
1,19,114,3754,4,NA
1,19,115,3754,2,NA
1,19,116,3754,6,NA
1,17,111,3754,1,NA
1,18,18,3754,0,Missing
6,21,122,3754,1,NA
1,12,74,3754,6,NA
1,12,75,3754,0,Missing
1,12,76,3754,0,Missing
1,12,77,3754,0,Missing
1,12,78,3754,4,NA
1,12,79,3754,1,NA
1,12,80,3754,0,Missing
1,12,81,3754,0,Missing
1,12,82,3754,0,Missing
1,12,46,3754,1,NA
1,12,84,3754,16,NA
2,7,27,3754,0,Missing
2,7,28,3754,0,Missing
2,7,29,3754,0,Missing
2,7,30,3754,0,Missing
2,9,52,3754,1,NA
2,9,53,3754,1,NA
2,9,45,3754,12,NA
2,9,46,3754,50,NA
2,8,36,3754,3,NA
2,8,37,3754,10,NA
1,10,64,3754,12,NA
1,16,107,3754,14,NA
1,15,101,3754,20,NA
1,15,102,3754,15,NA
1,15,103,3754,52,NA
1,15,104,3754,4,NA
1,11,68,3754,3,NA
1,11,69,3754,1,NA
1,11,70,3754,2,NA
1,14,95,3754,3,NA
1,14,96,3754,16,NA
1,14,97,3754,0,Missing
1,14,98,3754,0,Missing
2,9,57,3754,7,NA
2,9,60,3754,1,NA
2,9,61,3754,1,NA
2,9,62,3754,1,NA
2,9,63,3754,6,NA
1,10,65,3754,69,NA
0,0,146,3754,3170,NA
0,0,148,3754,3016,NA
6,22,124,3755,1,NA
6,22,136,3755,0,Missing
1,19,112,3755,2,NA
1,19,113,3755,1,NA
1,19,115,3755,2,NA
1,12,77,3755,1,NA
1,12,84,3755,1,NA
2,9,52,3755,1,NA
2,9,46,3755,4,NA
1,10,64,3755,2,NA
1,16,107,3755,1,NA
1,15,102,3755,1,NA
1,15,103,3755,5,NA
1,14,96,3755,3,NA
1,10,65,3755,6,NA
2,9,44,3755,1,NA
0,0,146,3755,1800,NA
0,0,148,3755,0,Missing
6,22,136,3756,0,Missing
1,19,112,3756,11,NA
1,19,113,3756,4,NA
1,19,114,3756,3,NA
1,19,115,3756,6,NA
1,19,116,3756,1,NA
1,17,111,3756,1,NA
1,12,74,3756,0,Missing
1,12,75,3756,0,Missing
1,12,76,3756,0,Missing
1,12,77,3756,0,Missing
1,12,78,3756,4,NA
1,12,79,3756,0,Missing
1,12,80,3756,0,Missing
1,12,81,3756,0,Missing
1,12,82,3756,0,Missing
1,12,46,3756,0,Missing
1,12,84,3756,6,NA
2,7,27,3756,0,Missing
2,7,28,3756,0,Missing
2,7,29,3756,0,Missing
2,7,30,3756,0,Missing
2,7,31,3756,0,Missing
2,9,53,3756,1,NA
2,9,45,3756,18,NA
2,9,46,3756,25,NA
2,8,36,3756,4,NA
2,8,37,3756,3,NA
1,16,107,3756,5,NA
1,15,101,3756,19,NA
1,15,102,3756,5,NA
1,15,103,3756,30,NA
1,15,104,3756,2,NA
1,11,69,3756,2,NA
1,14,95,3756,6,NA
1,14,96,3756,20,NA
2,9,57,3756,6,NA
1,13,87,3756,2,NA
1,13,89,3756,3,NA
1,13,92,3756,1,NA
2,9,59,3756,3,NA
2,9,60,3756,1,NA
2,9,62,3756,3,NA
2,9,63,3756,1,NA
1,10,65,3756,48,NA
0,0,146,3756,920,NA
0,0,148,3756,750,NA
6,22,124,3757,1,NA
6,22,125,3757,3,NA
6,22,136,3757,0,Missing
1,19,112,3757,1,NA
1,19,114,3757,4,NA
1,19,115,3757,2,NA
1,19,116,3757,1,NA
1,12,74,3757,0,Missing
1,12,75,3757,0,Missing
1,12,76,3757,0,Missing
1,12,77,3757,0,Missing
1,12,78,3757,0,Missing
1,12,79,3757,0,Missing
1,12,80,3757,0,Missing
1,12,81,3757,0,Missing
1,12,82,3757,0,Missing
1,12,46,3757,0,Missing
1,12,84,3757,0,Missing
2,9,45,3757,13,NA
2,9,46,3757,5,NA
2,8,36,3757,3,NA
1,10,64,3757,2,NA
1,16,107,3757,2,NA
1,15,102,3757,3,NA
1,15,103,3757,5,NA
1,11,69,3757,1,NA
1,14,95,3757,3,NA
1,14,96,3757,4,NA
2,9,57,3757,2,NA
1,13,89,3757,1,NA
2,9,59,3757,1,NA
2,9,62,3757,3,NA
1,10,65,3757,16,NA
2,9,44,3757,2,NA
0,0,146,3757,1390,NA
6,22,124,3758,12,NA
6,22,125,3758,7,NA
6,22,126,3758,1,NA
6,22,128,3758,12,NA
6,22,131,3758,4,NA
6,22,136,3758,0,Missing
6,22,141,3758,3,NA
1,19,112,3758,15,NA
1,19,113,3758,5,NA
1,19,114,3758,15,NA
1,19,115,3758,25,NA
1,19,116,3758,4,NA
1,17,111,3758,3,NA
1,12,74,3758,14,NA
1,12,75,3758,0,Missing
1,12,76,3758,0,Missing
1,12,77,3758,0,Missing
1,12,78,3758,13,NA
1,12,79,3758,1,NA
1,12,80,3758,0,Missing
1,12,81,3758,0,Missing
1,12,82,3758,0,Missing
1,12,46,3758,0,Missing
1,12,84,3758,13,NA
2,9,51,3758,1,NA
2,7,27,3758,0,Missing
2,7,28,3758,0,Missing
2,7,29,3758,0,Missing
2,7,30,3758,0,Missing
2,7,31,3758,0,Missing
2,7,32,3758,1,NA
2,9,52,3758,4,NA
2,9,53,3758,1,NA
2,9,45,3758,8,NA
2,9,46,3758,80,NA
2,8,36,3758,6,NA
2,8,37,3758,9,NA
2,8,38,3758,1,NA
1,10,64,3758,11,NA
1,16,107,3758,15,NA
1,15,101,3758,16,NA
1,15,102,3758,18,NA
1,15,103,3758,47,NA
1,15,104,3758,10,NA
1,11,68,3758,6,NA
1,11,70,3758,1,NA
1,14,95,3758,9,NA
1,14,96,3758,29,NA
1,14,97,3758,0,Missing
2,9,57,3758,13,NA
1,13,85,3758,0,Missing
1,13,86,3758,0,Missing
1,13,87,3758,0,Missing
1,13,88,3758,0,Missing
1,13,89,3758,0,Missing
1,13,90,3758,0,Missing
1,13,91,3758,0,Missing
1,13,92,3758,4,NA
2,9,58,3758,1,NA
2,9,62,3758,7,NA
2,9,63,3758,6,NA
1,10,65,3758,84,NA
2,9,44,3758,2,NA
0,0,146,3758,3180,NA
0,0,148,3758,375,NA
6,22,124,3759,14,NA
6,22,125,3759,15,NA
6,22,126,3759,5,NA
6,22,128,3759,6,NA
6,22,131,3759,4,NA
6,22,136,3759,0,Missing
6,22,137,3759,2,NA
6,22,141,3759,4,NA
1,19,112,3759,15,NA
1,19,113,3759,5,NA
1,19,114,3759,24,NA
1,19,115,3759,15,NA
1,19,116,3759,6,NA
1,17,111,3759,2,NA
1,18,18,3759,0,Missing
1,12,74,3759,9,NA
1,12,75,3759,0,Missing
1,12,76,3759,0,Missing
1,12,77,3759,0,Missing
1,12,78,3759,7,NA
1,12,79,3759,2,NA
1,12,80,3759,0,Missing
1,12,81,3759,0,Missing
1,12,82,3759,0,Missing
1,12,46,3759,0,Missing
1,12,84,3759,17,NA
2,9,47,3759,1,NA
2,7,27,3759,0,Missing
2,7,28,3759,0,Missing
2,7,29,3759,0,Missing
2,7,30,3759,0,Missing
2,7,31,3759,0,Missing
2,7,32,3759,0,Missing
2,9,52,3759,9,NA
2,9,53,3759,4,NA
2,9,45,3759,17,NA
2,9,46,3759,54,NA
2,8,36,3759,8,NA
2,8,37,3759,13,NA
1,10,64,3759,8,NA
1,16,107,3759,26,NA
1,15,101,3759,26,NA
1,15,102,3759,29,NA
1,15,103,3759,71,NA
1,15,104,3759,17,NA
1,11,68,3759,2,NA
1,11,69,3759,2,NA
1,11,70,3759,6,NA
1,14,95,3759,16,NA
1,14,96,3759,37,NA
1,14,97,3759,0,Missing
1,14,98,3759,0,Missing
2,9,57,3759,13,NA
1,13,85,3759,0,Missing
1,13,86,3759,0,Missing
1,13,87,3759,0,Missing
1,13,88,3759,0,Missing
1,13,89,3759,0,Missing
1,13,90,3759,0,Missing
1,13,91,3759,0,Missing
1,13,92,3759,1,NA
2,9,58,3759,1,NA
2,9,60,3759,1,NA
2,9,61,3759,1,NA
2,9,62,3759,12,NA
2,9,63,3759,18,NA
1,10,65,3759,151,NA
2,9,44,3759,5,NA
0,0,146,3759,9970,NA
0,0,147,3759,8,NA
0,0,148,3759,4355,NA
6,22,124,376,1,NA
6,22,125,376,1,NA
6,22,126,376,1,NA
6,22,136,376,0,Missing
1,19,112,376,18,NA
1,19,113,376,18,NA
1,19,114,376,14,NA
1,19,115,376,3,NA
1,17,111,376,2,NA
1,12,74,376,1,NA
1,12,75,376,0,Missing
1,12,76,376,0,Missing
1,12,77,376,1,NA
1,12,78,376,0,Missing
1,12,79,376,0,Missing
1,12,80,376,0,Missing
1,12,81,376,0,Missing
1,12,82,376,0,Missing
1,12,46,376,0,Missing
2,9,42,376,3,NA
2,9,45,376,3,NA
2,9,46,376,18,NA
2,8,37,376,1,NA
1,15,101,376,2,NA
1,15,102,376,4,NA
2,9,62,376,1,NA
1,10,65,376,7,NA
0,0,146,376,5100,NA
0,0,147,376,9,NA
6,22,124,3760,2,NA
6,22,125,3760,2,NA
6,22,126,3760,1,NA
6,22,136,3760,0,Missing
6,22,141,3760,1,NA
1,19,113,3760,1,NA
1,19,114,3760,6,NA
1,19,115,3760,4,NA
1,19,116,3760,5,NA
1,17,111,3760,1,NA
1,12,74,3760,6,NA
1,12,75,3760,0,Missing
1,12,76,3760,0,Missing
1,12,77,3760,1,NA
1,12,78,3760,3,NA
1,12,79,3760,1,NA
1,12,80,3760,1,NA
1,12,81,3760,0,Missing
1,12,82,3760,0,Missing
1,12,46,3760,0,Missing
1,12,84,3760,8,NA
2,9,47,3760,1,NA
2,7,27,3760,0,Missing
2,7,28,3760,2,NA
2,7,29,3760,0,Missing
2,7,30,3760,2,NA
2,9,52,3760,3,NA
2,9,46,3760,33,NA
2,8,36,3760,2,NA
2,8,37,3760,2,NA
1,10,64,3760,4,NA
1,16,107,3760,11,NA
1,15,101,3760,3,NA
1,15,102,3760,10,NA
1,15,103,3760,22,NA
1,15,104,3760,6,NA
1,11,68,3760,1,NA
1,11,69,3760,1,NA
1,14,95,3760,3,NA
1,14,96,3760,11,NA
1,14,97,3760,0,Missing
2,9,57,3760,3,NA
2,9,62,3760,3,NA
2,9,63,3760,1,NA
1,10,65,3760,40,NA
2,9,44,3760,6,NA
0,0,146,3760,2270,NA
6,22,124,3761,1,NA
6,22,136,3761,0,Missing
1,19,112,3761,3,NA
1,19,113,3761,8,NA
1,19,114,3761,3,NA
1,19,116,3761,2,NA
1,19,120,3761,1,NA
1,12,74,3761,0,Missing
1,12,75,3761,0,Missing
1,12,76,3761,0,Missing
1,12,77,3761,0,Missing
1,12,78,3761,1,NA
1,12,79,3761,0,Missing
1,12,80,3761,0,Missing
1,12,81,3761,0,Missing
1,12,82,3761,0,Missing
1,12,84,3761,7,NA
2,7,32,3761,1,NA
2,9,52,3761,1,NA
2,9,45,3761,5,NA
2,9,46,3761,11,NA
2,8,36,3761,1,NA
2,8,37,3761,4,NA
2,8,40,3761,0,Missing
1,16,107,3761,13,NA
1,15,103,3761,10,NA
1,14,95,3761,3,NA
1,14,96,3761,3,NA
2,9,59,3761,1,NA
2,9,62,3761,2,NA
2,9,63,3761,1,NA
1,10,65,3761,19,NA
0,0,146,3761,3000,NA
6,22,124,3762,4,NA
6,22,128,3762,1,NA
6,22,136,3762,0,Missing
1,19,114,3762,1,NA
1,19,115,3762,1,NA
1,17,111,3762,1,NA
1,12,74,3762,5,NA
1,12,77,3762,3,NA
1,12,78,3762,10,NA
1,12,79,3762,4,NA
1,12,81,3762,1,NA
1,12,84,3762,2,NA
2,9,47,3762,1,NA
2,7,29,3762,1,NA
2,9,46,3762,5,NA
2,8,37,3762,2,NA
1,10,64,3762,1,NA
1,16,106,3762,0,Missing
1,16,107,3762,0,Missing
1,15,101,3762,4,NA
1,15,103,3762,11,NA
1,11,69,3762,1,NA
1,14,95,3762,2,NA
1,14,96,3762,1,NA
2,9,57,3762,1,NA
2,9,62,3762,5,NA
1,10,65,3762,19,NA
2,9,44,3762,2,NA
0,0,146,3762,2360,NA
6,22,124,3763,4,NA
6,22,125,3763,1,NA
6,22,128,3763,2,NA
6,22,131,3763,1,NA
6,22,136,3763,0,Missing
1,19,112,3763,2,NA
1,19,113,3763,1,NA
1,19,114,3763,13,NA
1,19,115,3763,4,NA
1,19,116,3763,3,NA
1,19,118,3763,0,Missing
1,12,74,3763,0,Missing
1,12,75,3763,0,Missing
1,12,76,3763,0,Missing
1,12,77,3763,0,Missing
1,12,78,3763,0,Missing
1,12,79,3763,0,Missing
1,12,80,3763,0,Missing
1,12,81,3763,0,Missing
1,12,82,3763,0,Missing
1,12,46,3763,0,Missing
1,12,84,3763,0,Missing
2,9,47,3763,1,NA
2,7,29,3763,1,NA
2,7,31,3763,1,NA
2,7,32,3763,1,NA
2,9,45,3763,2,NA
2,9,46,3763,15,NA
2,8,33,3763,0,Missing
2,8,34,3763,0,Missing
2,8,35,3763,0,Missing
2,8,36,3763,0,Missing
2,8,37,3763,0,Missing
2,8,38,3763,0,Missing
2,8,40,3763,0,Missing
1,10,64,3763,9,NA
1,16,107,3763,10,NA
1,15,102,3763,1,NA
1,15,103,3763,12,NA
1,15,104,3763,1,NA
1,14,96,3763,3,NA
2,9,57,3763,1,NA
2,9,59,3763,1,NA
2,9,62,3763,2,NA
2,9,63,3763,4,NA
1,10,65,3763,25,NA
0,0,146,3763,13190,NA
0,0,148,3763,0,Missing
6,22,124,3764,8,NA
6,22,125,3764,8,NA
6,22,128,3764,6,NA
6,22,131,3764,2,NA
6,22,136,3764,0,Missing
6,22,141,3764,5,NA
1,19,112,3764,4,NA
1,19,113,3764,9,NA
1,19,114,3764,17,NA
1,19,115,3764,10,NA
1,19,116,3764,8,NA
1,17,111,3764,2,NA
1,12,74,3764,6,NA
1,12,75,3764,0,Missing
1,12,76,3764,0,Missing
1,12,77,3764,0,Missing
1,12,78,3764,5,NA
1,12,79,3764,1,NA
1,12,80,3764,0,Missing
1,12,81,3764,0,Missing
1,12,82,3764,0,Missing
1,12,46,3764,0,Missing
1,12,84,3764,13,NA
2,7,27,3764,0,Missing
2,7,28,3764,0,Missing
2,7,29,3764,0,Missing
2,7,30,3764,0,Missing
2,7,31,3764,0,Missing
2,7,32,3764,4,NA
