"","SSN","site","subsite","unit","northing","easting","fieldWorker1","fieldWorker2","fieldWorker3","fieldWorker4","fieldWorker5","collectionYear","collectionQuarter","lastBuildPhase","burials","midden","stoneQuant","stoneDist","stoneCut","lajas","tepetate","adobe","xalnene","cascajo","concrete","plasterUnpaint","plasterPaint","burntClay","almena","burnedStruct","floors","walls","drainSitu","wallFixSitu","murals","columns","taludes","tableros","floorMaterial","wallCoreStone","wallCoreOthMat","wallFacing","intrusiveSherd","height","arch1PMic","arch1McTl","arch1XlMe","arch1Oxto","arch2PMic","arch2McTl","arch2XlMe","arch2Oxto","constructQual","func1PMic","func1McTl","func1XlMe","func1Oxto","func2PMic","func2McTl","func2XlMe","func2Oxto","Cmplx_archInt1PaTz","Cmplx_archInt1McTl","Cmplx_archInt1XlMt","Cmplx_archInt2PaTz","Cmplx_archInt2McTl","Cmplx_archInt2XlMt","Cmplx_funcIntPaTz","Cmplx_funcIntMcTl","Cmplx_funcIntXlMt","Cmplx_funcResPaTz","Cmplx_funcResMcTl","Cmplx_funcResXlMt","Cmplx_funcTmpPaTz","Cmplx_funcTmpMcTl","Cmplx_funcTmpXlMt","Cmplx_funcCivPaTz","Cmplx_funcCivMcTl","Cmplx_funcCivXlMt","Cmplx_funcOthXlMt","Cmplx_Num","Cmplx_Unit","MCmplx_Num","MCmplx_Unit","MCmplx_presPaTz","MCmplx_presMcTl","MCmplx_presXlMt","MCmplx_funcIntPaTz","MCmplx_funcIntMcTl","MCmplx_funcIntXlMt","neighborhoodChar","freeStandWall","wells","jagueyArch","puestos","milpa","barley","beans","alfalfaCut","alfalfaUncut","nopales","magueys","fallow","uncultivate","cropWater","plowing","pitCultivate","pitLoot","archaeoExcRest","pitMisc","quarrying","stoneClearing","landLeveling","terracing","ditching","roadOrRail","recentWall","stoneRows","recentBuild","dam","jagueyMod","erosion","silting","siteAlteration","slope","groundstoneField","obsidianField","manos","metates","mortars","pestles","plasterSmoothers","plumbBobs","wallFixSurf","fireGods","sculptureFrags","hammerStones","slingStones","smoothStones","whetStones","palettes","celts","lajasReworked","anvils","drainSurf","drainCovers","groundstoneOther","obsidianTot","obsidianBlades","obsidianWaste","obsidianScrapers","obsidianPoints","obsidianCores","obsidianKnives","obsidianEccentrics","obsidianMagueyS","obsidianUtFlake","obsidianNodules","basaltTot","basaltTools","chert","quartz","slateTot","slatePainted","alabaster","serpentine","jade","workedBone","shellTot","shellWorked","figTot","figHead","figPPat","figPatl","figTzac","figMicc","figTlam","figXola","figMete","figTolt","figAzte","figPupp","spindleWhorl","sealStamp","earSpool","whistle","flute","labAnalyst1","labAnalyst2","labAnalyst3","analysisYear","analysisQuarter","ceramicField","ceramicAbundance","candTot","candCoat","candAtoy","candEXol","candLXol","candMete","candComm","burner3P","coverHandled","areaSite","totAll","totPrec","totCuan","totTezo","totPatl","totTzac","totMicc","totTlam","totXola","totMete","totOxto","totXome","totMaza","totAzte","censerTot","censerPPat","censerPatl","censerTzac","censerMicc","censerTlam","censerXola","censerMete","censerOxto","censerXome","censerMaza","censerAzte","toTot","toRegular","toCoarse","smoTot","smoTlam","smoXola","smoMete","ollaTot","ollaPatl","ollaWedge","ollaMicc","ollaTlam","ollaXola","ollaMete","comalTot","comalPatl","comalTzac","comalMicc","comalTlam","comalXola","comalMete","comalOxto","comalPOxt","nubbinTot","nubbinPatl","nubbinApet","nubbinInset","nubbinFlush","nubbinAtoy","nubbinXola","nubbinMete","shrdStamped","shrdPlanoR","shrdStucco","shrdIncised","foreignTot","mayaLow","mayaHigh","huastec","tajin","gulfCoast","monteAlban","oaxaca","foreignOther","adornos","minatures","copas","matteWare","granTot","granPMic","granMicc","granTlam","granXola","granMete","ceramicDisk","obsidianSpencePhase1","obsidianSpencePhase2","ceramicKrotser","figurineConcBarbour","areaStruct","insubstantialCount","boundInfoQual"
"4137",4137,"L 1","NONE","S1W2",-38,-93,NA,NA,NA,NA,NA,65,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,20,4,4,20,-1,-1,-1,-1,2,41,2,2,41,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,13,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,65,4,0,1,0,0,0,0,0,0,0,0,0,210,7,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4758,0,1
"4138",4138,"1","NONE","S2W2",-53,-61,NA,NA,NA,NA,NA,65,4,5,0,0,3,1,0,1,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,2,4,4,20,77,77,77,77,2,3,2,2,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,0,4,55,14,25,13,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,3,-1,-1,-1,1,1,-1,1,-1,-1,0,0,0,0,0,0,NA,NA,NA,65,4,0,4,6,-1,-1,-1,-1,-1,5,7,9,1670,169,0,0,0,0,3,17,37,38,20,0,12,4,5,9,0,0,0,2,2,3,2,0,0,0,0,13,11,2,19,1,18,0,13,0,1,6,1,4,2,2,0,0,0,1,0,1,0,0,2,0,0,-1,1,-1,-1,-1,0,1,0,3,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1296,-1,-1
"4139",4139,"2","NONE","S2W2",-62,-77,NA,NA,NA,NA,NA,65,4,0,0,0,0,-1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,0,2,4,4,20,-1,-1,-1,-1,0,3,2,2,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,28,8,12,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,NA,NA,NA,65,4,0,1,0,0,0,0,0,0,0,1,0,2363,46,0,0,0,0,0,4,9,5,8,0,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1020,0,0
"4140",4140,"3","NONE","S2W2",-55,-93,NA,NA,NA,NA,NA,65,4,5,0,0,8,1,0,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-1,-1,-1,-1,1,20,2,4,4,2,77,77,77,77,2,3,2,2,3,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,2,3,2,1,0,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,102,11,49,29,8,5,0,0,0,0,0,9,5,0,2,0,0,0,0,0,0,0,0,12,2,-1,-1,1,-1,-1,-1,1,-1,-1,0,1,0,0,0,0,NA,NA,NA,65,4,0,9,2,0,0,0,0,-1,2,1,0,1440,234,0,0,0,0,10,13,25,17,12,7,57,53,33,3,0,0,0,1,0,2,0,0,0,0,0,6,6,0,3,0,3,0,16,0,7,5,1,3,0,2,0,0,0,1,0,1,0,0,2,0,0,1,1,-1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1722,0,0
"4141",4141,"4","NONE","S2W2",-67,-87,NA,NA,NA,NA,NA,65,4,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,3,3,3,20,77,77,77,77,1,1,1,1,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,19,10,2,7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,NA,NA,NA,65,4,0,1,0,0,0,0,0,0,0,1,1,213,70,0,0,0,0,6,7,17,10,3,0,5,5,9,1,0,0,0,0,1,0,0,0,0,0,0,6,6,0,1,0,1,0,9,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
"4142",4142,"5","NONE","S2W2",-70,-79,NA,NA,NA,NA,NA,65,4,5,0,0,5,2,0,0,0,0,0,4,3,3,0,0,0,0,3,3,0,0,0,0,0,0,-1,3,-1,-1,1,-1,20,4,4,20,77,77,77,77,2,3,2,2,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,20,18,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,NA,NA,NA,65,4,0,5,1,0,0,0,0,-1,1,1,0,118,112,0,0,0,0,0,20,43,12,16,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,18,18,0,3,0,3,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,8,0,0,4,2,-1,0,2,0,0,0,3,1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,4,0,1,1,2,0,1,0,0,0,0,2150,0,1
"4143",4143,"6","NONE","S2W2",-70,-62,NA,NA,NA,NA,NA,65,4,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,3,3,3,20,77,77,77,77,1,1,1,1,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,12,5,1,5,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,NA,NA,NA,65,4,0,3,0,0,0,0,0,0,0,1,1,143,31,0,0,0,0,1,9,17,13,7,1,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,10,10,0,7,0,7,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,2
"4144",4144,"7","NONE","S2W2",-75,-84,NA,NA,NA,NA,NA,65,4,0,0,0,6,3,0,0,4,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,3,3,0,1,1,-1,2,4,4,20,77,77,77,77,2,3,2,2,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,13,3,1,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,65,4,0,5,0,0,0,0,0,0,0,0,0,980,60,0,0,0,0,0,13,11,14,10,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,7,7,0,2,0,2,0,5,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,2116,0,0
"4145",4145,"8","NONE","S2W2",-81,-68,NA,NA,NA,NA,NA,65,4,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,20,3,3,20,77,77,77,77,2,41,1,1,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,10,5,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,NA,NA,NA,65,4,0,1,0,0,0,0,0,0,0,0,0,77,36,0,0,0,0,0,5,9,11,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"4146",4146,"L 1","NONE","S2W2",-64,-62,NA,NA,NA,NA,NA,65,4,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,0,3,3,3,20,77,77,77,77,0,1,1,1,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,26,11,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,NA,NA,NA,65,4,0,1,0,0,0,0,0,0,0,0,0,1756,58,0,0,0,0,1,8,17,11,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,3,0,3,0,5,0,1,2,0,2,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2
"4147",4147,"1","NONE","S3W2",-116,-51,NA,NA,NA,NA,NA,65,4,4,0,0,4,3,0,2,5,5,2,0,3,0,0,0,0,0,4,5,0,0,0,0,0,0,4,-1,-1,2,1,-1,19,4,4,20,-1,77,77,77,2,-1,2,2,41,-1,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,19,8,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,65,4,0,4,0,0,0,0,0,0,0,5,0,165,107,0,0,0,0,4,12,27,14,6,0,10,19,6,2,0,0,0,2,0,0,0,0,0,0,0,3,2,1,3,0,3,0,7,0,1,2,0,4,0,1,0,0,0,1,0,0,0,0,3,0,0,1,1,-1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,1,0,0,0,0,1836,0,1
"4148",4148,"2","NONE","S3W2",-117,-56,NA,NA,NA,NA,NA,65,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,0,19,19,19,20,-1,-1,-1,77,1,-1,-1,-1,41,-1,-1,-1,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,NA,NA,NA,65,4,0,1,0,0,0,0,0,0,0,1,0,41,44,0,0,0,0,3,2,6,3,6,0,5,12,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
"4149",4149,"3","NONE","S3W2",-118,-60,NA,NA,NA,NA,NA,65,4,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,99,99,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"4150",4150,"4","NONE","S3W2",-130,-53,NA,NA,NA,NA,NA,65,4,5,0,0,9,1,0,1,6,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,29,2,4,4,19,77,77,77,-1,2,3,2,2,3,77,25,25,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,2,0,0,0,0,0,3,0,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,8,9,1,0,5,0,0,0,0,3,0,0,0,0,-1,0,0,0,0,0,117,27,16,54,15,5,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,18,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,4,0,0,0,0,0,NA,NA,NA,65,4,2,9,26,-1,-1,-1,-1,-1,13,4,7,1200,631,0,0,0,0,29,51,94,243,33,7,94,5,8,21,0,0,0,4,0,10,7,0,0,0,0,51,47,4,153,6,142,5,96,0,15,12,17,48,4,6,0,0,0,2,3,1,0,0,3,0,0,2,1,-1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,24,0,4,13,7,0,1,0,0,1,0,2912,0,0
"4151",4151,"5","NONE","S3W2",-138,-52,NA,NA,NA,NA,NA,65,4,5,0,0,9,1,0,2,0,0,0,2,3,0,0,0,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,22,2,4,4,20,77,77,77,77,2,3,2,2,41,77,25,25,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,8,11,2,1,3,0,0,0,0,6,0,0,0,0,-1,0,0,0,0,1,49,5,11,25,6,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,NA,NA,NA,65,4,2,9,9,-1,-1,-1,-1,-1,6,8,1,740,395,0,0,0,0,12,30,42,223,31,0,9,0,4,7,0,0,0,5,2,0,0,0,0,0,0,16,16,0,197,11,179,7,39,0,7,9,4,16,3,11,0,0,0,2,2,7,0,0,2,0,0,0,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,0,0,0,0,0,1,0,3363,0,0
"4152",4152,"6","NONE","S3W2",-145,-52,NA,NA,NA,NA,NA,65,4,5,0,0,9,1,0,2,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,14,2,4,4,20,77,77,77,77,2,3,2,2,41,77,25,25,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,14,5,2,0,3,0,0,0,0,9,0,0,0,0,-1,0,1,0,0,4,30,9,7,11,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,NA,NA,NA,65,4,2,9,5,-1,-1,-1,-1,-1,4,8,1,720,577,0,0,0,0,7,29,69,372,46,0,11,0,0,9,0,0,0,3,1,2,3,0,0,0,0,7,7,0,346,20,312,14,38,0,3,13,11,10,1,12,0,0,0,2,8,2,0,0,4,0,0,1,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,2,1,0,0,0,7,0,4,1,2,0,1,0,0,1,0,3135,0,0
"4153",4153,"7","NONE","S3W2",-144,-60,NA,NA,NA,NA,NA,66,1,4,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,2,0,20,19,19,20,77,3,3,77,0,41,-1,-1,41,77,1,1,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,65,19,21,16,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,-1,-1,1,-1,2,1,-1,-1,-1,0,0,0,0,0,0,NA,NA,NA,66,1,4,4,4,-1,-1,-1,-1,-1,1,2,3,413,218,0,0,0,0,1,28,37,98,11,0,23,0,7,3,0,0,0,2,1,0,0,0,0,0,0,7,7,0,63,0,63,0,16,0,1,5,2,6,2,7,0,0,0,0,5,2,0,0,2,0,0,0,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,1,0,0,0,0,-1,-1,-1
"4154",4154,"8","NONE","S3W2",-123,-58,NA,NA,NA,NA,NA,66,1,4,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,2,0,3,3,3,20,77,77,77,77,1,1,1,1,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"XXXX",-1,"XXXX",0,0,0,-1,-1,-1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,35,11,8,11,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,66,1,0,2,1,-1,-1,-1,-1,-1,1,0,0,859,129,0,0,0,0,5,28,22,29,4,0,11,12,11,6,0,0,0,3,3,0,0,0,0,0,0,7,3,4,13,1,12,0,21,0,3,5,7,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,2
