SSN,SITE,SUBSITE,UNIT,NORTHING,EASTING,CXUNIT,MCXUNIT,OBSITOTS,OBSIWSTE,AREASITE,SHRDSTOT,AREASTRC,FLDWRK1,FLDWRK2,FLDWRK3,FLDWRK4,FLDWRK5,COLLYEAR,COLLQURT,LSTBUILD,BURIALS,MIDDEN,QNTSTONE,DSTSTONE,CUTSTONE,LAJAS,TEPETATE,ADOBE,XALNENE,CASCAJO,CONCRETE,PLSTRUNP,PLSTRPNT,BURNCLAY,ALMENA,BRNDSTRC,FLOORS,WALLS,DRAINS_ARCH,WALLFIXT,MURALS,COLUMNS,TALUDES,TABLEROS,SITUFLRS,TALUDSTN,WALLMATR,WALLFACE,INTRUSHD,HEIGHT,PMICARC1,MCTLARC1,XLMEARC1,OXTOARC1,PMICARC2,MCTLARC2,XLMEARC2,OXTOARC2,QUALCNST,PMICFNC1,MCTLFNC1,XLMEFNC1,OXTOFNC1,PMICFNC2,MCTLFNC2,XLMEFNC2,OXTOFNC2,PTTZCX1,MCTLCX1,XLMECX1,PTTZCX2,MCTLCX2,XLMECX2,PTTZCXFN,MCTLCXFN,XLMECXFN,PTTZRSFN,MCTLRSFN,XLMERSFN,PTTZTMFN,MCTLTMFN,XLMETMFN,PTTZCVFN,MCTLCVFN,XLMECVFN,XLMEOTFN,CXUNITN,MCXUNITN,PTTZMCX,MCTLMCX,XLMEMCX,PTTZMXFN,TLXLMXFN,XLMEMXFN,NHOODCHR,FRSTNDWL,WELLS,JAGUEYS,PUESTOS,MILPA,BARLEY,BEANS,CUTALFAL,UNCALFAL,NOPALES,MAGUEYS,FALLOWLD,UNCULTIV,CROPWATR,PLOWING,CULTPITS,LOOTPITS,ARCHEXCV,MISCPITS,QURRYING,CLRSTONE,LDLVLING,TERRACNG,DITCHING,ROADORRR,RCNTWALL,STONERWS,RCNTBLDG,DAM,JAGUEY,EROSION,SILTING,OBSCSITE,SLOPE,GSWKSHOP,OBWKSHOP,MANOS,METATES,MORTARS,PESTLES,PSMOOTHR,PLUMBBOB,FIXTWALL,FIREGODS,MSCSTNSC,HAMMERS,SLINGSTN,SMTHSTN,WHETSTN,PALETTES,CELTS,RWKDLAJA,ANVILS,DRAINS_MODERN,DRAINCVR,OTHERGS,OBSIKNIV,OBSIECCE,OBSIMGSC,BSLTTOOL,CHRTFRAG,QUARTZ,SLATETOT,SLATEPNT,ALABASTR,SERPENTN,JADE,WRKDBONE,SHELLTOT,SHELLWKD,FIGHEADS,PPATFIGS,PATLFIGS,TZACFIGS,MICCFIGS,TLAMFIGS,XOLAFIGS,METEFIGS,TOLTFIGS,AZTEFIGS,PUPPFIGS,SPINWHRL,SEALSTMP,EARSPOOL,WHISTLES,FLUTES,CERANWK1,CERANWK2,CERANWK3,CERANYR,CERANQT,FLDCWKSH,FLDCABUN,COATCAND,ATOYCAND,EXOLCAND,LXOLCAND,OTHPCLAS,PPATCNSR,PATLCNSR,TZACCNSR,OXTOCNSR,XOMECNSR,MAZACNSR,AZTECNSR,TLAMSMO,PATLCOML,TZACCOML,MICCCOML,TLAMCOML,OXTOCOML,PATLNUBB,APETNUBB,INSTNUBB,FLSHNUBB,ATOYNUBB,XOLANUBB,METENUBB,STMPSHRD,PLRFSHRD,STCCSHRD,INCISHRD,FRNSHTOT,LOWMAYA,HIGHMAYA,HUASTEC,TAJIN,GULFCST,MONTEALB,OAXACA,OTHFRN,ADORNOS,MINIATUR,COPAS,MATTWARE,GRANTOTS,PMICGRAN,MICCGRAN,TLAMGRAN,XOLAGRAN,METEGRAN,CERADISK,SOBSIWK1,SOBSIWK2,KCERAWKS,BFIGCONC,INSUBSTR,QUALBND,OBSIBLDS,OBSISCRP,OBSIPNTS,OBSICORS,OBSIUFLK,OBSINODS,BSLTTOTS,FIGUTOTS,CANDTOTS,METECAND,COMMCAND,BRN3PRNG,HANDCOVR,CUANALAN,TEZOYUCA,PATLACHI,TZACUALL,MICCAOTL,TLAMIMIL,XOLALPAN,METEPEC,OXTOTIPA,XOMETLA,MAZAPAN,AZTEC,CNSRTOTS,MICCCNSR,TLAMCNSR,XOLACNSR,METECNSR,THNOTOTS,REGTHNO,CRSTHNO,SMOTOTS,XOLASMO,METESMO,OLLATOT,PATLOLLA,WDGROLLA,MICCOLLA,TLAMOLLA,XOLAOLLA,METEOLLA,COMLTOTS,XOLACOML,METECOML,POXTCOML,NUBBTOTS
4348,33,NONE,S4W1,-158,-46,XXXX,XXXX,54,14,220,282,528,7,-1,-1,-1,-1,65,2,5,0,0,-1,-1,-1,1,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8,2,4,4,20,77,77,77,77,2,3,2,2,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,0,0,0,0,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,3,5,2,0,4,0,0,0,0,2,0,0,0,0,-1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,7,-1,-1,65,2,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,4,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,13,6,0,0,0,0,4,6,-1,2,1,0,0,0,0,24,44,61,56,22,0,24,17,12,5,1,2,2,0,18,18,0,9,4,2,37,0,6,14,10,7,0,8,4,2,0,7
4349,34,NONE,S4W1,-162,-46,XXXX,XXXX,52,8,211,263,810,7,-1,-1,-1,-1,65,2,4,0,0,5,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,13,2,4,4,20,77,77,77,77,2,3,2,2,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,3,4,1,0,7,0,0,0,0,2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,7,-1,-1,65,2,0,2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,4,3,1,0,0,2,5,2,0,0,1,0,0,0,0,9,29,34,82,13,0,49,14,18,3,0,0,3,0,11,10,1,22,18,2,49,0,5,18,10,12,4,1,1,0,0,1
4350,35,NONE,S4W1,-166,-46,XXXX,XXXX,547,149,252,461,1224,7,-1,-1,-1,-1,65,2,5,0,0,5,1,0,1,6,0,0,0,3,3,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,4,4,20,77,77,77,77,2,42,42,42,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,0,0,0,0,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,2,2,2,0,0,8,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,0,0,7,-1,-1,1,6,-1,-1,-1,-1,-1,2,0,0,0,0,0,7,-1,-1,65,2,0,5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,1,7,-1,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,4,0,0,3,1,0,3,0,0,0,0,0,0,382,13,0,3,0,0,0,20,11,-1,4,4,7,0,0,0,11,35,79,147,44,0,63,25,15,10,5,5,0,0,25,24,1,64,58,2,51,0,7,11,9,17,7,9,7,2,0,8
4351,36,NONE,S4W1,-171,-44,XXXX,XXXX,96,20,487,335,1472,7,-1,-1,-1,-1,65,2,5,0,0,4,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,2,4,4,20,77,77,77,77,2,3,2,2,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,0,0,0,0,3,0,0,0,0,0,3,0,0,1,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,3,0,1,0,0,7,8,1,0,5,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,3,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,6,-1,-1,-1,6,-1,-1,-1,-1,-1,2,1,0,0,0,0,7,-1,-1,65,2,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,0,1,0,0,0,0,0,0,36,20,13,3,0,0,1,20,2,-1,1,0,2,0,0,0,22,38,59,69,26,0,40,36,21,5,3,1,1,0,20,19,1,17,17,0,46,0,4,14,13,11,4,6,2,3,0,9
4352,L 1,NONE,S4W1,-155,0,XXXX,XXXX,13,7,204,33,-1,7,-1,-1,-1,-1,65,2,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,19,19,19,20,-1,-1,-1,77,-1,-1,-1,-1,41,-1,-1,-1,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,7,-1,-1,65,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,-1,3,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,5,4,3,8,0,0,0,4,6,0,0,0,0,0,3,3,0,4,4,0,4,0,1,2,1,0,0,0,0,0,0,0
4353,L 2,NONE,S4W1,-191,-26,XXXX,XXXX,22,11,785,39,-1,7,-1,-1,-1,-1,65,2,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,19,19,19,20,-1,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,7,-1,-1,65,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,-1,-1,1,3,2,2,0,0,3,1,0,0,0,0,0,0,0,0,8,10,3,5,0,0,4,1,7,0,0,0,0,0,1,1,0,2,2,0,9,0,5,4,0,0,0,0,0,0,0,0
4354,L 3,NONE,S4W1,-190,-42,XXXX,XXXX,43,15,752,138,0,7,-1,-1,-1,-1,65,2,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,0,3,3,3,20,77,77,77,77,1,1,1,1,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,0,0,0,0,3,0,0,0,0,0,3,-1,-1,1,-1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,7,-1,-1,65,2,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,0,0,1,0,0,0,0,0,2,10,8,5,1,0,0,2,3,2,-1,1,1,1,0,0,0,22,25,31,15,5,0,4,14,16,1,0,1,0,0,4,4,0,0,0,0,14,0,8,6,0,0,0,1,0,0,0,1
4355,L 4,NONE,S4W1,-179,-28,XXXX,XXXX,88,36,1797,80,-1,7,-1,-1,-1,-1,65,2,4,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,0,19,19,19,20,-1,-1,-1,77,-1,-1,-1,-1,41,-1,-1,-1,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,0,0,0,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,3,1,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,1,-1,1,-1,-1,-1,0,0,0,0,0,0,7,-1,-1,65,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,1,0,1,0,0,0,0,-1,-1,21,15,11,4,0,0,1,6,0,0,0,0,0,0,0,0,16,14,10,20,3,0,6,0,8,0,0,0,0,0,3,3,0,7,7,0,2,0,2,0,0,0,0,0,0,0,0,2
4356,L 5,NONE,S4W1,-178,-42,XXXX,XXXX,114,46,1260,152,0,7,-1,-1,-1,-1,65,2,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,0,3,3,3,20,77,77,77,77,1,1,1,1,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,5,2,0,0,4,0,0,0,0,2,0,0,0,0,-1,0,0,0,0,7,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,7,-1,-1,65,2,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,-1,2,34,17,8,3,0,0,3,3,2,0,0,0,0,0,0,0,14,22,11,26,7,0,8,11,17,2,1,0,1,0,4,4,0,5,5,0,5,0,5,0,0,0,0,0,0,0,0,2
4357,1,NONE,S5W1,-202,-7,XXXX,XXXX,56,8,480,313,1720,7,-1,-1,-1,-1,65,2,4,0,0,3,-1,0,1,6,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,3,1,3,0,1,15,2,4,4,20,77,77,77,77,2,3,2,2,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,8,0,0,0,0,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,1,3,3,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,2,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,0,0,0,0,7,-1,-1,65,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,1,0,-1,0,0,0,0,0,1,19,16,5,3,0,0,3,9,3,-1,3,0,0,0,0,0,9,59,35,43,12,0,22,8,97,5,3,0,1,0,28,27,1,12,11,1,3,0,3,0,0,0,0,5,3,0,0,4
4358,2,NONE,S5W1,-202,-39,XXXX,XXXX,18,6,336,62,930,-1,-1,-1,-1,-1,65,2,0,0,0,2,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,3,2,4,4,20,-1,-1,-1,77,2,3,2,2,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,0,0,0,0,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,7,-1,-1,65,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,8,8,4,0,0,6,6,20,0,0,0,0,0,2,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1
4359,3,NONE,S5W1,-216,-42,XXXX,XXXX,36,9,232,87,992,7,-1,-1,-1,-1,65,2,0,0,0,4,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,0,2,4,4,20,77,77,77,77,2,3,2,2,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,8,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,7,-1,-1,65,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,9,6,5,1,0,0,1,5,0,0,0,0,0,0,0,0,23,6,4,8,0,0,6,10,27,0,0,0,0,0,3,3,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,1
4360,4,NONE,S5W1,-228,-4,XXXX,XXXX,13,0,1166,77,0,4,11,-1,-1,-1,69,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,0,3,3,3,20,20,20,20,77,-1,1,1,1,41,41,41,41,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,8,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,7,-1,-1,69,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,11,7,11,4,0,0,0,3,9,0,0,0,0,0,30,24,6,4,4,0,4,0,2,0,2,0,0,0,0,0,0,1
4361,L 1,NONE,S5W1,-217,-6,XXXX,XXXX,11,3,211,48,400,7,-1,-1,-1,-1,65,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,0,20,20,20,20,2,4,4,77,-1,41,41,41,41,3,2,2,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,65,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,-1,1,0,0,0,0,0,3,3,0,3,0,0,1,4,32,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,1,NONE,S6W1,-267,-39,XXXX,XXXX,1,0,1840,94,0,1,3,4,8,20,62,4,4,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,3,3,3,20,77,77,77,77,1,1,1,1,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,10,-1,-1,69,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,32,0,12,7,0,0,3,3,35,0,0,0,0,0,5,5,0,5,5,0,4,0,4,0,0,0,0,0,0,0,0,0
4363,2,NONE,S6W1,-251,-2,XXXX,XXXX,1,0,224,45,930,7,-1,-1,-1,-1,65,2,0,0,0,4,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,4,4,20,-1,-1,-1,-1,2,3,2,2,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,7,-1,-1,65,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,9,3,10,0,0,0,5,10,0,0,0,0,0,2,2,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0
4364,3,NONE,S6W1,-262,-28,XXXX,XXXX,107,46,1500,320,0,7,-1,-1,-1,-1,65,2,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,3,3,3,20,77,77,77,77,1,1,1,1,41,77,77,77,77,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,0,0,0,0,3,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,7,-1,-1,65,2,0,4,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,2,39,19,4,1,0,0,3,5,1,0,0,0,0,0,0,0,148,34,16,19,0,0,18,51,29,2,2,0,0,0,4,4,0,0,0,0,-1,0,-1,13,1,2,0,0,0,0,0,3
